"gene_id","transcript_id","intron_length","exon_length"
"ENSG00000273247.5","ENST00000609359.1","39584","627"
"ENSG00000273247.5","ENST00000610159.1",0,"5334"
"ENSG00000272717.1","ENST00000608402.1",0,"845"
"ENSG00000286896.1","ENST00000653387.1","9392","2179"
"ENSG00000261268.1","ENST00000561977.1","3999","1098"
"ENSG00000286320.1","ENST00000661355.1","3916","3396"
"ENSG00000250698.1","ENST00000509184.1","5894","657"
"ENSG00000196951.11","ENST00000658255.1","87123","1486"
"ENSG00000196951.11","ENST00000664103.1","81529","7009"
"ENSG00000196951.11","ENST00000609616.1","12138","405"
"ENSG00000287449.1","ENST00000669079.1","342","1471"
"ENSG00000248335.1","ENST00000503844.1","3512","402"
"ENSG00000273472.1","ENST00000609937.1",0,"1394"
"ENSG00000248747.1","ENST00000514347.1","37014","1037"
"ENSG00000248810.2","ENST00000653420.1","28094","1614"
"ENSG00000248810.2","ENST00000509161.1","2040","2839"
"ENSG00000248810.2","ENST00000659781.1","32754","3104"
"ENSG00000272632.1","ENST00000608088.1",0,"454"
"ENSG00000250141.1","ENST00000508388.1","6009","138"
"ENSG00000251248.1","ENST00000514766.1","4098","440"
"ENSG00000249806.1","ENST00000509497.1","94420","512"
"ENSG00000250326.2","ENST00000507826.1","251088","579"
"ENSG00000250326.2","ENST00000657857.1","6411","1289"
"ENSG00000250969.1","ENST00000512715.1","42942","624"
"ENSG00000286771.1","ENST00000666597.1","2955","1325"
"ENSG00000245112.2","ENST00000500800.2","219","945"
"ENSG00000251600.8","ENST00000511042.5","88837","342"
"ENSG00000251600.8","ENST00000499587.2","164250","566"
"ENSG00000251600.8","ENST00000641556.1","280249","1292"
"ENSG00000251600.8","ENST00000669148.1","68862","1071"
"ENSG00000251600.8","ENST00000509873.5","68821","1303"
"ENSG00000251600.8","ENST00000641741.2","278760","1820"
"ENSG00000251600.8","ENST00000506982.1","171893","832"
"ENSG00000251600.8","ENST00000671307.1","4103","574"
"ENSG00000251600.8","ENST00000653310.1","6894","1407"
"ENSG00000251600.8","ENST00000642059.1","39738","1811"
"ENSG00000251600.8","ENST00000651102.1","258322","2948"
"ENSG00000251600.8","ENST00000641428.1","93430","5037"
"ENSG00000286055.1","ENST00000652283.1","1314","1048"
"ENSG00000285783.1","ENST00000650526.1","758151","1764"
"ENSG00000285783.1","ENST00000648340.1","297907","695"
"ENSG00000261129.1","ENST00000568324.1",0,"3102"
"ENSG00000248890.2","ENST00000665214.1","15880","1495"
"ENSG00000248890.2","ENST00000503066.1","1792","897"
"ENSG00000248890.2","ENST00000512359.1","17340","646"
"ENSG00000250406.2","ENST00000512833.1","20409","2807"
"ENSG00000250406.2","ENST00000669995.1","20302","1378"
"ENSG00000250406.2","ENST00000670304.1","21114","1606"
"ENSG00000272727.2","ENST00000664112.1","3735","1468"
"ENSG00000286420.1","ENST00000658284.1","23948","792"
"ENSG00000250582.1","ENST00000508936.1","4809","1090"
"ENSG00000250902.1","ENST00000513542.1","2023","481"
"ENSG00000248356.1","ENST00000504555.1","7544","745"
"ENSG00000251687.1","ENST00000514334.1","5669","794"
"ENSG00000260303.1","ENST00000570186.1",0,"4159"
"ENSG00000248809.6","ENST00000652711.1","42430","1744"
"ENSG00000248809.6","ENST00000507726.5","10742","1715"
"ENSG00000251010.1","ENST00000510996.1","1132","732"
"ENSG00000248764.1","ENST00000515530.1","10947","524"
"ENSG00000248346.1","ENST00000513711.1","17434","443"
"ENSG00000248346.1","ENST00000512752.1","1082","518"
"ENSG00000260090.1","ENST00000565538.1",0,"3654"
"ENSG00000286371.1","ENST00000669874.1","11990","597"
"ENSG00000286371.1","ENST00000671296.1","96492","1853"
"ENSG00000251688.2","ENST00000509370.1","25954","1028"
"ENSG00000251688.2","ENST00000652998.1","15584","1373"
"ENSG00000251298.1","ENST00000508072.1","7126","568"
"ENSG00000250354.1","ENST00000514843.1","61730","680"
"ENSG00000287292.1","ENST00000669991.1","98593","2564"
"ENSG00000287292.1","ENST00000661928.1","577190","1668"
"ENSG00000250357.1","ENST00000504874.1","774","518"
"ENSG00000249317.2","ENST00000504394.1","1068","370"
"ENSG00000249317.2","ENST00000657933.1","499","337"
"ENSG00000249752.1","ENST00000507849.1","34597","481"
"ENSG00000250252.2","ENST00000668418.1","5435","948"
"ENSG00000248210.2","ENST00000656499.1","3349","1307"
"ENSG00000248210.2","ENST00000503100.1","121309","2520"
"ENSG00000287565.1","ENST00000665742.1","696","2155"
"ENSG00000250905.1","ENST00000505781.1","44583","510"
"ENSG00000250704.1","ENST00000505586.1","2007","358"
"ENSG00000286711.1","ENST00000654977.1","2916","1371"
"ENSG00000249690.1","ENST00000507934.1","248","2209"
"ENSG00000270681.1","ENST00000603472.1",0,"1113"
"ENSG00000270265.1","ENST00000603264.1","18910","540"
"ENSG00000251611.1","ENST00000508847.1","927","358"
"ENSG00000251455.1","ENST00000514269.1","846","2565"
"ENSG00000249184.2","ENST00000653501.1","1498","1992"
"ENSG00000249184.2","ENST00000659253.1","33047","662"
"ENSG00000286761.1","ENST00000660869.1","840","1689"
"ENSG00000249708.1","ENST00000515805.1","3315","406"
"ENSG00000249818.2","ENST00000667963.1","4594","687"
"ENSG00000248991.1","ENST00000507949.1","23978","488"
"ENSG00000286066.1","ENST00000652265.1","40902","1686"
"ENSG00000251249.2","ENST00000515329.1","10739","2652"
"ENSG00000286720.1","ENST00000671146.1","54801","1949"
"ENSG00000286720.1","ENST00000658268.1","23785","3794"
"ENSG00000245954.8","ENST00000499452.2","2311","1592"
"ENSG00000287504.1","ENST00000666780.1","965","1676"
"ENSG00000250706.1","ENST00000504799.1","31637","552"
"ENSG00000251377.2","ENST00000653378.1","9450","869"
"ENSG00000251377.2","ENST00000504957.1","17955","495"
"ENSG00000270302.1","ENST00000603643.1","1291","410"
"ENSG00000270883.1","ENST00000605407.1",0,"463"
"ENSG00000270751.1","ENST00000605147.1","72","372"
"ENSG00000287555.1","ENST00000662406.1","111","3802"
"ENSG00000287555.1","ENST00000671401.1","63188","1479"
"ENSG00000268471.6","ENST00000604157.1",0,"3000"
"ENSG00000248571.1","ENST00000515789.1","1369","2371"
"ENSG00000287642.1","ENST00000653733.1","1198","1048"
"ENSG00000249022.2","ENST00000515232.1","56393","562"
"ENSG00000249022.2","ENST00000662511.1","7241","653"
"ENSG00000287216.1","ENST00000659875.1","20890","1108"
"ENSG00000249309.1","ENST00000505051.1","6875","521"
"ENSG00000280241.4","ENST00000660197.1","349123","2660"
"ENSG00000278981.1","ENST00000625026.1",0,"1619"
"ENSG00000280005.1","ENST00000623885.1",0,"459"
"ENSG00000249041.1","ENST00000515071.1","26593","525"
"ENSG00000250910.8","ENST00000595229.5","45369","827"
"ENSG00000250910.8","ENST00000597955.5","40967","594"
"ENSG00000250910.8","ENST00000602249.5","24228","725"
"ENSG00000250910.8","ENST00000593486.5","40702","670"
"ENSG00000250910.8","ENST00000595760.5","40947","615"
"ENSG00000250910.8","ENST00000597939.5","48672","705"
"ENSG00000250910.8","ENST00000652141.1","54031","1437"
"ENSG00000250910.8","ENST00000512269.5","40980","568"
"ENSG00000250910.8","ENST00000508191.1","24557","726"
"ENSG00000250910.8","ENST00000610249.5","48311","843"
"ENSG00000250910.8","ENST00000609486.5","51284","793"
"ENSG00000250910.8","ENST00000599555.6","28246","1293"
"ENSG00000250910.8","ENST00000417474.1","5797","449"
"ENSG00000250538.6","ENST00000511017.6","335","1615"
"ENSG00000249924.2","ENST00000513660.2","605","370"
"ENSG00000287730.1","ENST00000662537.1","4250","1711"
"ENSG00000287730.1","ENST00000656376.1","3747","2175"
"ENSG00000251244.2","ENST00000669860.1","20503","3487"
"ENSG00000260244.1","ENST00000569449.1",0,"2615"
"ENSG00000251511.1","ENST00000510753.1","3068","993"
"ENSG00000251283.1","ENST00000511399.1","7354","607"
"ENSG00000249479.1","ENST00000507972.1","815","175"
"ENSG00000248912.1","ENST00000512609.1","5026","947"
"ENSG00000248629.1","ENST00000503505.1","611","267"
"ENSG00000286133.2","ENST00000652341.2","254530","996"
"ENSG00000234111.6","ENST00000507108.5","2270","1395"
"ENSG00000249275.1","ENST00000507296.1","28546","812"
"ENSG00000286862.1","ENST00000658855.1","82309","714"
"ENSG00000287226.1","ENST00000660468.1","164285","1408"
"ENSG00000248429.5","ENST00000503611.5","29209","2917"
"ENSG00000248429.5","ENST00000505532.5","27314","2227"
"ENSG00000287822.1","ENST00000654308.1","4164","475"
"ENSG00000250604.1","ENST00000513067.1","973","365"
"ENSG00000286558.1","ENST00000666585.1","5751","1466"
"ENSG00000249901.1","ENST00000502566.1","18484","659"
"ENSG00000250180.1","ENST00000502846.1","2149","565"
"ENSG00000250488.2","ENST00000513718.2","110924","1072"
"ENSG00000249425.1","ENST00000512652.1","46147","1417"
"ENSG00000249568.1","ENST00000508189.1","6625","2840"
"ENSG00000249419.1","ENST00000513093.1","23730","1105"
"ENSG00000248431.2","ENST00000655347.1","40669","651"
"ENSG00000248431.2","ENST00000661387.1","200914","1115"
"ENSG00000248431.2","ENST00000661972.1","753","1195"
"ENSG00000287072.1","ENST00000662873.1","36717","1604"
"ENSG00000250027.1","ENST00000503478.1","10404","777"
"ENSG00000273449.1","ENST00000609356.1",0,"927"
"ENSG00000285563.1","ENST00000649025.1","6454","3700"
"ENSG00000250486.5","ENST00000648094.1",0,"2175"
"ENSG00000250887.1","ENST00000503778.1","127","747"
"ENSG00000287424.1","ENST00000657783.1","22294","8619"
"ENSG00000249500.1","ENST00000507838.1","75977","2163"
"ENSG00000249675.1","ENST00000514134.1","136485","934"
"ENSG00000250150.1","ENST00000509096.1","1291","589"
"ENSG00000248601.1","ENST00000506926.1","166211","447"
"ENSG00000287188.1","ENST00000654434.1","22118","2647"
"ENSG00000249623.1","ENST00000507842.1","244","448"
"ENSG00000249609.1","ENST00000508985.1","3467","552"
"ENSG00000251445.1","ENST00000506933.1","327","183"
"ENSG00000251171.1","ENST00000510225.1","17919","637"
"ENSG00000286302.1","ENST00000657874.1","2736","1388"
"ENSG00000287660.1","ENST00000653930.1","17897","397"
"ENSG00000288003.1","ENST00000657288.1","6251","708"
"ENSG00000248319.2","ENST00000508313.2","53777","4367"
"ENSG00000287298.1","ENST00000669514.1","1076","950"
"ENSG00000251200.2","ENST00000509956.1","16905","449"
"ENSG00000251200.2","ENST00000660605.1","8019","520"
"ENSG00000249955.2","ENST00000508955.2","11506","1239"
"ENSG00000250266.2","ENST00000654867.1","55567","1569"
"ENSG00000251061.2","ENST00000509548.2","28794","429"
"ENSG00000250968.1","ENST00000515840.1","636","614"
"ENSG00000286580.1","ENST00000654869.1","13693","1133"
"ENSG00000248872.2","ENST00000503929.1","14955","3601"
"ENSG00000248872.2","ENST00000661044.1","16866","1690"
"ENSG00000248339.1","ENST00000512241.1","3844","4949"
"ENSG00000287210.1","ENST00000671192.1","30063","326"
"ENSG00000249297.2","ENST00000651666.1","98400","1644"
"ENSG00000249297.2","ENST00000508977.1","35528","553"
"ENSG00000251176.1","ENST00000399152.2","10864","404"
"ENSG00000245213.7","ENST00000663396.1","72751","1360"
"ENSG00000245213.7","ENST00000500914.6","35689","2036"
"ENSG00000245213.7","ENST00000661589.1","22878","2617"
"ENSG00000245213.7","ENST00000499322.7","23054","2585"
"ENSG00000245213.7","ENST00000510523.2","2266","2337"
"ENSG00000245213.7","ENST00000660750.1","2480","774"
"ENSG00000248774.1","ENST00000507803.1","6968","521"
"ENSG00000272870.3","ENST00000651702.2","18485","1489"
"ENSG00000272870.3","ENST00000658397.1","5235","5679"
"ENSG00000272870.3","ENST00000609153.2","5916","1026"
"ENSG00000288025.1","ENST00000664814.1","6631","5159"
"ENSG00000286226.1","ENST00000652376.1","645","919"
"ENSG00000261646.1","ENST00000563631.1",0,"2209"
"ENSG00000286039.1","ENST00000652035.1","489","1643"
"ENSG00000237125.11","ENST00000647267.1","55499","5303"
"ENSG00000237125.11","ENST00000647106.1","129745","1253"
"ENSG00000237125.11","ENST00000502896.5","6196","5278"
"ENSG00000237125.11","ENST00000616485.4","6591","2420"
"ENSG00000237125.11","ENST00000515376.5","59914","951"
"ENSG00000237125.11","ENST00000645869.2","53515","1768"
"ENSG00000237125.11","ENST00000515345.5","6145","797"
"ENSG00000237125.11","ENST00000504740.5","51781","837"
"ENSG00000237125.11","ENST00000643969.1","60121","830"
"ENSG00000237125.11","ENST00000644952.1","23337","638"
"ENSG00000250708.2","ENST00000660497.1","2593","1388"
"ENSG00000250708.2","ENST00000654333.1","229436","947"
"ENSG00000250708.2","ENST00000664849.1","31404","837"
"ENSG00000250708.2","ENST00000656853.1","103275","971"
"ENSG00000250708.2","ENST00000665681.1","31677","607"
"ENSG00000250708.2","ENST00000655323.1","31696","526"
"ENSG00000250043.1","ENST00000515825.1","35234","548"
"ENSG00000250043.1","ENST00000502956.1","14725","777"
"ENSG00000251216.2","ENST00000511291.1","64821","1824"
"ENSG00000251216.2","ENST00000665163.1","3337","689"
"ENSG00000251216.2","ENST00000662648.1","64719","1056"
"ENSG00000248174.6","ENST00000671681.1","26382","2468"
"ENSG00000250957.1","ENST00000511346.1","18439","1144"
"ENSG00000251213.1","ENST00000504167.1","4138","335"
"ENSG00000249875.1","ENST00000508815.1","21226","366"
"ENSG00000251584.2","ENST00000664316.1","17141","1290"
"ENSG00000250431.1","ENST00000507525.1","1578","233"
"ENSG00000286494.1","ENST00000658752.1","197857","733"
"ENSG00000248551.1","ENST00000502661.1","55848","905"
"ENSG00000249945.2","ENST00000664617.1","14050","1422"
"ENSG00000249106.1","ENST00000514864.1","20670","1213"
"ENSG00000248980.1","ENST00000512634.1","11581","610"
"ENSG00000248388.5","ENST00000504017.5","36142","307"
"ENSG00000287544.1","ENST00000656694.1","454062","2604"
"ENSG00000287544.1","ENST00000662794.1","320597","3724"
"ENSG00000249458.1","ENST00000510203.1","8416","428"
"ENSG00000250263.2","ENST00000508790.1","4213","691"
"ENSG00000250263.2","ENST00000670563.1","31686","597"
"ENSG00000249008.1","ENST00000512516.1","5814","421"
"ENSG00000249084.1","ENST00000506895.1","13276","753"
"ENSG00000250131.2","ENST00000507023.1","229987","2161"
"ENSG00000250131.2","ENST00000668108.1","2000","1819"
"ENSG00000250131.2","ENST00000671080.1","55372","2347"
"ENSG00000251416.1","ENST00000503093.1","4141","255"
"ENSG00000231171.4","ENST00000666825.1","231631","994"
"ENSG00000231171.4","ENST00000507870.1","260960","1034"
"ENSG00000231171.4","ENST00000667514.1","52536","614"
"ENSG00000251504.1","ENST00000507011.1","177713","512"
"ENSG00000251504.1","ENST00000512527.1","94685","578"
"ENSG00000251504.1","ENST00000514736.1","3795","758"
"ENSG00000250993.1","ENST00000512036.1","75633","539"
"ENSG00000287083.1","ENST00000663768.1","133897","2123"
"ENSG00000287775.1","ENST00000668548.1","20513","1124"
"ENSG00000249883.1","ENST00000506917.1","27346","529"
"ENSG00000248197.1","ENST00000512487.1","94468","593"
"ENSG00000249460.2","ENST00000668509.1","3376","1328"
"ENSG00000286860.1","ENST00000655295.1","178","1537"
"ENSG00000287948.1","ENST00000670601.1","13375","586"
"ENSG00000251336.1","ENST00000510211.1","9554","401"
"ENSG00000177822.8","ENST00000509012.5","269194","564"
"ENSG00000177822.8","ENST00000507869.6","166724","2279"
"ENSG00000177822.8","ENST00000513752.5","2510","805"
"ENSG00000177822.8","ENST00000315302.6","557","2260"
"ENSG00000248266.1","ENST00000505389.1","45245","286"
"ENSG00000248816.1","ENST00000509283.1","9623","518"
"ENSG00000248694.1","ENST00000513255.1","923","444"
"ENSG00000286119.1","ENST00000652069.1","934","1564"
"ENSG00000272646.1","ENST00000608774.1",0,"427"
"ENSG00000286821.1","ENST00000664752.1","17286","1389"
"ENSG00000273180.1","ENST00000609144.1",0,"554"
"ENSG00000272784.1","ENST00000610012.1",0,"634"
"ENSG00000251359.4","ENST00000578387.1",0,"2183"
"ENSG00000251128.1","ENST00000511846.1","6603","404"
"ENSG00000232648.4","ENST00000654924.1","7779","1538"
"ENSG00000272744.1","ENST00000608204.1",0,"634"
"ENSG00000287349.1","ENST00000653139.1","6260","481"
"ENSG00000283383.1","ENST00000636764.1","3081","526"
"ENSG00000248206.2","ENST00000505025.2","6572","2440"
"ENSG00000287433.1","ENST00000662866.1","2770","2787"
"ENSG00000180712.4","ENST00000317596.3","11069","2153"
"ENSG00000249096.7","ENST00000667133.1","15815","1422"
"ENSG00000249096.7","ENST00000617323.4","2644","2044"
"ENSG00000249096.7","ENST00000662023.1","15977","1088"
"ENSG00000249096.7","ENST00000658007.1","15349","1772"
"ENSG00000249096.7","ENST00000666394.1","15983","1196"
"ENSG00000249096.7","ENST00000670119.1","13223","1208"
"ENSG00000270426.1","ENST00000605082.1",0,"686"
"ENSG00000271646.1","ENST00000605834.1",0,"2503"
"ENSG00000286292.1","ENST00000667665.1","5002","1151"
"ENSG00000271538.6","ENST00000605270.6","30036","4320"
"ENSG00000254233.1","ENST00000522554.1","40136","802"
"ENSG00000254233.1","ENST00000520280.1","5384","607"
"ENSG00000251139.2","ENST00000508020.2","7054","628"
"ENSG00000286256.2","ENST00000651765.1","22739","1385"
"ENSG00000251230.6","ENST00000511703.6","10438","760"
"ENSG00000251230.6","ENST00000659446.1","4269","596"
"ENSG00000251230.6","ENST00000510284.1","8829","576"
"ENSG00000251230.6","ENST00000656525.1",0,"1031"
"ENSG00000249173.6","ENST00000668573.1","4823","1599"
"ENSG00000249173.6","ENST00000657719.1","4699","565"
"ENSG00000248517.1","ENST00000505053.1","15279","911"
"ENSG00000250754.6","ENST00000657018.1","4267","1332"
"ENSG00000250754.6","ENST00000509017.6","53736","2345"
"ENSG00000250754.6","ENST00000669292.1","19595","1177"
"ENSG00000250754.6","ENST00000671007.1","53950","1437"
"ENSG00000250754.6","ENST00000655383.1","53537","1718"
"ENSG00000250754.6","ENST00000653071.1","3827","983"
"ENSG00000250754.6","ENST00000661234.1","18732","1354"
"ENSG00000250754.6","ENST00000658467.1","28084","1262"
"ENSG00000250754.6","ENST00000653833.1","53627","1752"
"ENSG00000250754.6","ENST00000661260.1","18720","1345"
"ENSG00000250754.6","ENST00000669078.1","53866","1507"
"ENSG00000250754.6","ENST00000668759.1","53967","1373"
"ENSG00000250754.6","ENST00000653945.1","23930","1402"
"ENSG00000250754.6","ENST00000655167.1","53362","1804"
"ENSG00000250754.6","ENST00000654708.1","15881","1253"
"ENSG00000250754.6","ENST00000665221.1","20176","803"
"ENSG00000287183.1","ENST00000665695.1","7795","700"
"ENSG00000250410.1","ENST00000514884.1","19617","587"
"ENSG00000249679.2","ENST00000669100.1","30781","2797"
"ENSG00000249679.2","ENST00000657486.1","18597","2620"
"ENSG00000233110.1","ENST00000411847.1","4306","1789"
"ENSG00000235902.1","ENST00000447277.1","8915","618"
"ENSG00000235149.1","ENST00000456728.1","772","549"
"ENSG00000251165.6","ENST00000505103.5","213726","1178"
"ENSG00000251165.6","ENST00000657917.1","108905","757"
"ENSG00000251165.6","ENST00000508110.5","75758","1512"
"ENSG00000287667.1","ENST00000660474.1","8498","1863"
"ENSG00000287169.1","ENST00000667182.1","1329","1179"
"ENSG00000250829.2","ENST00000507644.2","902","496"
"ENSG00000272218.1","ENST00000606881.1",0,"432"
"ENSG00000249742.2","ENST00000503037.2","47292","670"
"ENSG00000250971.3","ENST00000651047.1","53863","1122"
"ENSG00000250971.3","ENST00000670161.1","1220","568"
"ENSG00000250971.3","ENST00000668550.1","1137","646"
"ENSG00000287571.1","ENST00000658330.1","3035","642"
"ENSG00000249747.1","ENST00000515222.1","6783","578"
"ENSG00000249747.1","ENST00000503637.1","839","743"
"ENSG00000250658.1","ENST00000511385.1","3486","2114"
"ENSG00000250042.1","ENST00000509058.1","776","498"
"ENSG00000250620.2","ENST00000503677.2","6260","1257"
"ENSG00000251490.1","ENST00000512464.1","357","699"
"ENSG00000250590.6","ENST00000669092.1","111908","1619"
"ENSG00000250590.6","ENST00000658590.1","112197","1242"
"ENSG00000250590.6","ENST00000667508.1","79557","1157"
"ENSG00000249642.2","ENST00000663129.1","97000","1396"
"ENSG00000249642.2","ENST00000661504.1","97185","1415"
"ENSG00000249642.2","ENST00000667430.1","12545","1092"
"ENSG00000249642.2","ENST00000654169.1","9475","1733"
"ENSG00000286641.1","ENST00000668736.1","17036","4146"
"ENSG00000247130.2","ENST00000501322.2","2053","505"
"ENSG00000248370.2","ENST00000658558.1","280","1139"
"ENSG00000249378.6","ENST00000659977.1","29946","1134"
"ENSG00000249378.6","ENST00000655286.1","29671","1198"
"ENSG00000249378.6","ENST00000666759.1","84940","1015"
"ENSG00000249378.6","ENST00000510832.5","80540","2435"
"ENSG00000249378.6","ENST00000664234.1","145729","1199"
"ENSG00000249269.2","ENST00000505178.2","20864","802"
"ENSG00000251619.1","ENST00000504165.1","8429","426"
"ENSG00000250626.3","ENST00000659127.1","39923","928"
"ENSG00000250626.3","ENST00000514297.2","16964","1991"
"ENSG00000250024.1","ENST00000508799.1","10715","646"
"ENSG00000251310.1","ENST00000514966.1","11366","412"
"ENSG00000249877.1","ENST00000504057.1","2321","339"
"ENSG00000250739.1","ENST00000513681.1","1003","879"
"ENSG00000272566.1","ENST00000608299.1",0,"610"
"ENSG00000245685.7","ENST00000660244.1","173580","2763"
"ENSG00000245685.7","ENST00000657714.1","174165","1999"
"ENSG00000245685.7","ENST00000656003.1","174285","1620"
"ENSG00000245685.7","ENST00000511785.2","95232","1074"
"ENSG00000245685.7","ENST00000508156.5","117744","517"
"ENSG00000250666.1","ENST00000503609.1","2762","592"
"ENSG00000281591.1","ENST00000630918.1",0,"3363"
"ENSG00000261434.1","ENST00000563761.1",0,"564"
"ENSG00000260774.1","ENST00000565521.1","501","2881"
"ENSG00000248925.1","ENST00000512642.1","1137","522"
"ENSG00000221990.5","ENST00000623673.1",0,"1663"
"ENSG00000188242.4","ENST00000510714.1","6152","601"
"ENSG00000188242.4","ENST00000342584.3","713","1876"
"ENSG00000188242.4","ENST00000510604.1","855","859"
"ENSG00000225138.8","ENST00000607286.5","5875","1357"
"ENSG00000225138.8","ENST00000658086.1","1090","460"
"ENSG00000225138.8","ENST00000606319.1","730","477"
"ENSG00000225138.8","ENST00000658225.1","2952","1459"
"ENSG00000225138.8","ENST00000667998.1","3036","552"
"ENSG00000225138.8","ENST00000667376.1","2417","1440"
"ENSG00000225138.8","ENST00000607005.6","2356","597"
"ENSG00000225138.8","ENST00000606288.1","2630","791"
"ENSG00000225138.8","ENST00000655313.1","2487","632"
"ENSG00000225138.8","ENST00000668009.1","145","950"
"ENSG00000250385.2","ENST00000652670.1","2154","1186"
"ENSG00000249650.1","ENST00000506629.1","9000","591"
"ENSG00000271781.1","ENST00000607068.1",0,"791"
"ENSG00000287600.1","ENST00000662823.1","5370","2899"
"ENSG00000248949.1","ENST00000507989.1","9647","559"
"ENSG00000250173.1","ENST00000511936.1","1516","420"
"ENSG00000215246.5","ENST00000399869.1","6647","3482"
"ENSG00000272347.1","ENST00000606540.1",0,"1585"
"ENSG00000249201.2","ENST00000514376.1","3708","1757"
"ENSG00000287486.1","ENST00000666708.1","2952","1019"
"ENSG00000286388.1","ENST00000656081.1","2288","3302"
"ENSG00000250584.3","ENST00000653645.1","24026","2076"
"ENSG00000250584.3","ENST00000668064.1","14798","1532"
"ENSG00000251532.1","ENST00000503113.1","6912","692"
"ENSG00000271119.1","ENST00000605200.1","15181","1661"
"ENSG00000288549.1","ENST00000674095.1","98","1921"
"ENSG00000288549.1","ENST00000673659.1","3715","1220"
"ENSG00000260066.1","ENST00000565428.1",0,"3024"
"ENSG00000249966.1","ENST00000503386.1","120","428"
"ENSG00000250417.1","ENST00000509455.1","106","493"
"ENSG00000249116.1","ENST00000506335.1","259","425"
"ENSG00000249326.1","ENST00000514569.1","11527","1635"
"ENSG00000288108.1","ENST00000662909.1","2419","509"
"ENSG00000248994.2","ENST00000669344.1","2419","2692"
"ENSG00000248994.2","ENST00000652866.1","27135","832"
"ENSG00000248994.2","ENST00000660942.1","61186","991"
"ENSG00000248994.2","ENST00000653000.1","182462","2901"
"ENSG00000248994.2","ENST00000657760.1","29817","4632"
"ENSG00000248994.2","ENST00000660496.1","45162","2776"
"ENSG00000248994.2","ENST00000663791.1","15089","1741"
"ENSG00000248597.2","ENST00000511698.2","3056","850"
"ENSG00000249731.1","ENST00000514519.1","360","560"
"ENSG00000281560.1","ENST00000626215.1",0,"2647"
"ENSG00000259757.1","ENST00000560688.1","410","688"
"ENSG00000186493.14","ENST00000649739.1","2564","387"
"ENSG00000186493.14","ENST00000647681.1","2360","890"
"ENSG00000186493.14","ENST00000503940.5","2403","451"
"ENSG00000186493.14","ENST00000505106.5","2418","436"
"ENSG00000186493.14","ENST00000650439.1","2345","509"
"ENSG00000186493.14","ENST00000397835.4","2431","681"
"ENSG00000248137.1","ENST00000509745.1","3559","560"
"ENSG00000248736.3","ENST00000652017.1","44276","1850"
"ENSG00000248736.3","ENST00000664294.1","30471","1311"
"ENSG00000249808.3","ENST00000652864.1","2523","1102"
"ENSG00000248118.2","ENST00000505443.1","115744","3199"
"ENSG00000249830.1","ENST00000512521.1","8271","574"
"ENSG00000250716.1","ENST00000508823.1","7008","768"
"ENSG00000259603.1","ENST00000559410.1","3595","383"
"ENSG00000248962.1","ENST00000513859.1","383","559"
"ENSG00000249994.1","ENST00000506305.1","7366","686"
"ENSG00000250921.2","ENST00000666998.1","10193","1599"
"ENSG00000260763.1","ENST00000562127.1","110","3300"
"ENSG00000248973.3","ENST00000507435.1","413571","721"
"ENSG00000248973.3","ENST00000651524.1","208209","815"
"ENSG00000248973.3","ENST00000651493.1","63229","907"
"ENSG00000248973.3","ENST00000653036.1","10203","1888"
"ENSG00000231291.3","ENST00000503188.1","2839","1676"
"ENSG00000251371.1","ENST00000513925.1","6984","540"
"ENSG00000249521.1","ENST00000503757.1","584","801"
"ENSG00000248311.1","ENST00000506059.1","29838","456"
"ENSG00000249941.1","ENST00000505404.1","7768","471"
"ENSG00000251506.1","ENST00000511721.1","2218","444"
"ENSG00000250481.2","ENST00000509057.1","59022","556"
"ENSG00000250481.2","ENST00000667766.1","58779","681"
"ENSG00000215231.8","ENST00000670808.1","30678","2206"
"ENSG00000215231.8","ENST00000508201.5","33846","1800"
"ENSG00000251426.1","ENST00000511514.1","2157","545"
"ENSG00000250529.1","ENST00000507950.1","8688","432"
"ENSG00000250579.2","ENST00000654665.1","501","5854"
"ENSG00000250579.2","ENST00000656100.1","5549","2278"
"ENSG00000250866.1","ENST00000514848.1","33623","454"
"ENSG00000286753.1","ENST00000669435.1","30109","1912"
"ENSG00000286986.1","ENST00000659085.1","5039","899"
"ENSG00000261037.1","ENST00000564741.1",0,"3255"
"ENSG00000259861.1","ENST00000568962.1","365","442"
"ENSG00000250490.1","ENST00000507444.1","24433","2419"
"ENSG00000287031.1","ENST00000653641.1","30609","2408"
"ENSG00000250056.8","ENST00000505626.6","3326","3771"
"ENSG00000250056.8","ENST00000668899.1","4231","2125"
"ENSG00000248677.2","ENST00000503989.1","18023","3364"
"ENSG00000251365.4","ENST00000506093.1","5467","596"
"ENSG00000251365.4","ENST00000649262.1","9577","1199"
"ENSG00000251365.4","ENST00000648399.1","56331","972"
"ENSG00000251365.4","ENST00000660855.1","8771","835"
"ENSG00000251365.4","ENST00000652281.1","314","949"
"ENSG00000272071.1","ENST00000606566.1",0,"541"
"ENSG00000250974.4","ENST00000648809.1","338813","1995"
"ENSG00000250974.4","ENST00000512838.2","279561","824"
"ENSG00000250974.4","ENST00000651243.2","227331","1997"
"ENSG00000250060.2","ENST00000655466.1","17512","2022"
"ENSG00000287790.1","ENST00000660096.1","1965","2296"
"ENSG00000286254.1","ENST00000650863.1","1541","1661"
"ENSG00000285689.1","ENST00000649201.1","3596","536"
