"Gene","Gene_length","Transcript","Exon","A3","A5","AF","AL","MX","RI","SE"
"ENSG00000113312.12",56430,7,19,"1","0","0","2","0","0","1"
"ENSG00000170234.13",57649,3,8,"0","0","0","1","0","0","0"
"ENSG00000170231.16",51368,2,9,"0","0","0","0","0","0","0"
"ENSG00000135083.16",96313,5,15,"0","0","1","0","0","0","0"
"ENSG00000145861.9",22887,2,5,"0","0","0","0","0","0","1"
"ENSG00000221886.4",6906,2,5,"0","0","0","0","0","0","1"
"ENSG00000164609.10",20070,1,16,"0","0","0","0","0","0","0"
"ENSG00000164611.13",6884,3,9,"0","0","0","0","0","0","0"
"ENSG00000118322.14",289094,2,27,"0","0","0","0","0","0","0"
"ENSG00000145864.14",260615,9,25,"0","0","14","0","0","0","0"
"ENSG00000145863.11",155530,2,11,"0","0","0","0","0","0","0"
"ENSG00000022355.18",52918,9,28,"0","1","21","0","0","0","0"
"ENSG00000113327.17",162920,14,38,"6","1","10","1","0","1","2"
"ENSG00000113328.19",8582,5,18,"0","0","1","0","0","0","1"
"ENSG00000170584.11",13576,2,7,"0","0","0","0","0","0","0"
"ENSG00000072571.20",31738,4,24,"1","0","0","1","0","0","1"
"ENSG00000038274.17",16240,3,11,"1","0","0","0","0","0","0"
"ENSG00000145934.16",979358,3,33,"0","0","0","0","0","0","0"
"ENSG00000113645.15",180658,2,26,"0","0","0","0","0","0","1"
"ENSG00000113643.9",32850,2,18,"0","0","0","0","0","0","1"
"ENSG00000188573.8",1329,1,1,"0","0","0","0","0","0","0"
"ENSG00000120137.7",30873,1,7,"0","0","0","0","0","0","0"
"ENSG00000184347.15",639406,3,41,"0","0","0","0","0","0","0"
"ENSG00000040275.17",21142,2,14,"0","0","0","0","0","0","0"
"ENSG00000134516.18",446114,2,56,"0","0","0","0","0","0","0"
"ENSG00000204767.4",119192,1,4,"0","0","0","0","0","0","0"
"ENSG00000168269.10",3837,2,4,"1","0","0","0","0","0","0"
"ENSG00000234511.10",20128,4,10,"0","0","0","0","0","0","0"
"ENSG00000043462.13",51582,2,23,"0","0","0","0","0","0","0"
"ENSG00000182132.14",383145,7,22,"0","0","3","0","0","0","0"
"ENSG00000145936.9",14963,2,6,"0","0","0","0","0","0","1"
"ENSG00000094755.17",50697,4,15,"0","0","0","1","0","0","0"
"ENSG00000204764.14",438145,1,28,"0","0","0","0","0","0","0"
"ENSG00000164438.6",2891,1,3,"0","0","0","0","0","0","0"
"ENSG00000181163.14",24694,12,35,"0","0","6","6","0","0","2"
"ENSG00000156427.8",37979,1,5,"0","0","0","0","0","0","0"
"ENSG00000288639.1",16156,1,2,"0","0","0","0","0","0","0"
"ENSG00000185662.10",13694,2,7,"0","0","0","0","0","0","0"
"ENSG00000072803.18",145324,4,19,"0","0","0","0","0","0","0"
"ENSG00000072786.13",146145,1,19,"0","0","0","0","0","0","0"
"ENSG00000214360.5",9282,1,4,"0","0","0","0","0","0","0"
"ENSG00000168246.6",74118,1,3,"0","0","0","0","0","0","0"
"ENSG00000174705.13",129525,2,15,"0","0","0","0","0","0","0"
"ENSG00000214357.9",50277,2,7,"0","0","0","0","0","0","0"
"ENSG00000120129.6",3099,1,4,"0","0","0","0","0","0","0"
"ENSG00000113719.16",118432,4,16,"0","0","0","1","0","0","0"
"ENSG00000037241.7",11042,4,10,"0","1","2","0","0","0","0"
"ENSG00000113732.9",51674,4,10,"0","0","0","2","0","0","1"
"ENSG00000164463.12",82932,3,13,"0","0","1","0","0","0","1"
"ENSG00000113734.18",19945,4,13,"0","0","0","0","0","0","0"
"ENSG00000183072.10",3202,3,5,"1","0","0","0","0","0","0"
"ENSG00000113739.11",13724,1,4,"0","0","0","0","0","0","0"
"ENSG00000145919.11",9514,3,8,"0","0","0","0","0","0","0"
"ENSG00000113742.14",73631,8,22,"0","0","5","1","0","0","0"
"ENSG00000185056.10",32361,1,5,"0","0","0","0","0","0","0"
"ENSG00000170091.11",197795,2,8,"0","0","0","0","0","0","0"
"ENSG00000120149.9",6314,2,4,"0","1","0","0","0","0","0"
"ENSG00000184845.4",4146,1,2,"0","0","0","0","0","0","0"
"ENSG00000164466.13",52680,2,13,"0","0","0","0","0","0","0"
"ENSG00000113749.7",52726,3,6,"0","0","0","1","0","0","0"
"ENSG00000145920.15",87711,4,10,"0","0","0","0","0","0","0"
"ENSG00000051596.10",116807,4,11,"0","0","0","0","0","0","0"
"ENSG00000182230.12",55326,5,31,"0","0","0","0","0","0","0"
"ENSG00000285476.1",63211,1,8,"0","0","0","0","0","0","0"
"ENSG00000170085.18",107624,5,18,"0","0","0","0","0","1","0"
"ENSG00000122203.15",15745,5,15,"0","0","0","0","0","0","0"
"ENSG00000175414.7",36378,1,4,"0","0","0","0","0","0","0"
"ENSG00000048162.21",4989,6,15,"1","0","0","3","0","0","0"
"ENSG00000146066.3",1010,1,2,"0","0","0","0","0","0","0"
"ENSG00000175416.16",24038,1,6,"0","0","0","0","0","0","0"
"ENSG00000113194.13",62446,1,11,"0","0","0","0","0","0","0"
"ENSG00000146083.12",11313,1,11,"0","0","0","0","0","0","0"
"ENSG00000074276.10",53463,2,34,"0","0","0","0","0","0","0"
"ENSG00000169258.7",14354,1,2,"0","0","0","0","0","0","0"
"ENSG00000074317.11",10474,5,15,"0","1","2","0","0","0","1"
"ENSG00000175766.13",16026,3,15,"0","0","0","0","0","0","0"
"ENSG00000048140.18",11667,5,20,"0","2","0","0","1","0","2"
"ENSG00000113763.12",70379,2,17,"0","0","0","0","0","0","0"
"ENSG00000160883.11",18477,1,19,"0","0","0","0","0","0","0"
"ENSG00000087206.17",117628,4,22,"0","0","1","0","0","0","0"
"ENSG00000113761.12",58493,6,19,"0","0","0","0","0","0","3"
"ENSG00000160867.15",11239,4,27,"0","1","0","0","0","0","0"
"ENSG00000165671.21",167188,4,31,"0","0","1","1","0","1","0"
"ENSG00000169228.14",2546,3,13,"0","1","0","0","0","0","0"
"ENSG00000213347.10",11296,4,13,"1","0","0","0","0","0","0"
"ENSG00000169230.10",3150,2,7,"0","0","0","0","0","0","0"
"ENSG00000169223.15",20101,2,10,"0","0","0","0","0","0","0"
"ENSG00000169220.18",14672,1,15,"0","0","0","0","0","0","0"
"ENSG00000131183.11",19613,2,14,"0","0","0","0","0","0","0"
"ENSG00000196570.3",552,1,1,"0","0","0","0","0","0","0"
"ENSG00000131187.10",7423,1,14,"0","0","0","0","0","0","0"
"ENSG00000198055.11",39697,5,24,"0","0","0","1","0","0","0"
"ENSG00000131188.12",9841,3,7,"0","0","0","0","0","0","0"
"ENSG00000113758.13",17793,4,22,"0","0","0","0","0","0","0"
"ENSG00000196923.14",14212,4,19,"0","0","0","3","0","0","0"
"ENSG00000146094.16",9370,5,15,"0","0","1","0","0","0","1"
"ENSG00000183258.12",5384,3,20,"0","0","0","0","0","0","0"
"ENSG00000146067.16",34774,1,9,"0","0","0","0","0","0","0"
"ENSG00000184840.12",5039,1,5,"0","0","0","0","0","0","0"
"ENSG00000027847.14",10198,1,6,"0","0","0","0","0","0","0"
"ENSG00000170074.19",75417,5,33,"1","0","0","0","0","0","1"
"ENSG00000175325.2",4007,1,3,"0","0","0","0","0","0","0"
"ENSG00000145911.6",12549,1,5,"0","0","0","0","0","0","0"
"ENSG00000145916.19",19572,3,16,"0","0","1","0","0","0","0"
"ENSG00000145912.9",4431,2,6,"0","0","0","0","0","0","0"
"ENSG00000244234.3",2866,1,1,"0","0","0","0","0","0","0"
"ENSG00000197451.12",6630,7,19,"0","2","2","0","0","0","1"
"ENSG00000175309.15",24331,2,15,"0","0","0","0","0","0","0"
"ENSG00000050767.18",352917,2,32,"0","0","0","0","0","0","0"
"ENSG00000113240.13",27951,4,23,"0","0","0","0","0","1","0"
"ENSG00000285891.1",3090,1,4,"0","0","0","0","0","0","0"
"ENSG00000285978.1",34730,1,4,"0","0","0","0","0","0","0"
"ENSG00000169131.13",19147,1,3,"0","0","0","0","0","0","0"
"ENSG00000178338.11",28169,1,5,"0","0","0","0","0","0","0"
"ENSG00000198939.8",37314,2,9,"0","0","0","0","0","0","0"
"ENSG00000178187.8",25242,2,6,"0","0","0","0","0","0","0"
"ENSG00000113262.16",18619,3,14,"0","0","0","0","0","0","0"
"ENSG00000234284.7",11260,2,7,"0","0","0","0","0","0","1"
"ENSG00000177932.7",23604,1,5,"0","0","0","0","0","0","0"
"ENSG00000087116.16",234608,3,25,"0","0","0","0","0","0","0"
"ENSG00000176783.15",59458,3,21,"0","0","0","0","0","0","0"
"ENSG00000169045.17",20606,6,23,"0","0","1","3","0","0","0"
"ENSG00000204659.5",2474,1,2,"0","0","0","0","0","0","0"
"ENSG00000127022.16",53013,27,59,"1","1","6","14","0","0","2"
"ENSG00000161021.13",44461,1,5,"0","0","0","0","0","0","0"
"ENSG00000213316.10",2667,3,9,"0","0","0","1","0","0","0"
"ENSG00000161013.17",9355,2,17,"0","0","0","0","0","0","0"
"ENSG00000161011.20",31680,4,15,"0","0","0","0","0","0","0"
"ENSG00000161010.15",27040,8,21,"0","0","2","2","0","0","1"
"ENSG00000197226.13",45831,4,27,"0","0","0","1","0","0","0"
"ENSG00000113269.14",160462,3,13,"0","0","0","0","0","0","1"
"ENSG00000146090.16",108416,4,21,"0","0","1","0","0","0","0"
"ENSG00000050748.18",58956,8,27,"1","0","1","2","0","0","1"
"ENSG00000131459.13",52638,1,19,"0","0","0","0","0","0","0"
"ENSG00000113300.13",83979,3,18,"0","0","0","0","0","0","1"
"ENSG00000161055.4",1394,1,3,"0","0","0","0","0","0","0"
"ENSG00000037280.16",48118,4,34,"0","0","0","0","0","0","0"
"ENSG00000174339.3",935,1,1,"0","0","0","0","0","0","0"
"ENSG00000131446.17",30872,5,11,"0","0","1","0","0","0","0"
"ENSG00000196670.14",13674,2,4,"0","0","1","0","0","0","0"
"ENSG00000113303.12",51829,7,19,"0","0","3","0","0","0","1"
"ENSG00000168903.9",17881,1,8,"0","0","0","0","0","0","0"
"ENSG00000165810.17",21296,3,15,"0","0","0","0","0","0","0"
"ENSG00000185372.4",8047,2,6,"0","0","0","0","0","0","0"
"ENSG00000182613.3",11699,2,4,"0","0","0","0","0","0","0"
"ENSG00000146054.18",11369,5,15,"0","0","3","0","0","0","0"
"ENSG00000146063.20",13309,2,10,"0","0","0","0","0","0","0"
"ENSG00000204628.12",11199,7,22,"1","1","3","1","1","0","3"
"ENSG00000183718.5",6722,1,2,"0","0","0","0","0","0","0"
"ENSG00000230178.1",994,1,1,"0","0","0","0","0","0","0"
"ENSG00000112679.15",59725,7,20,"1","0","3","3","0","1","0"
"ENSG00000137265.15",19691,1,9,"0","0","0","0","0","0","0"
"ENSG00000112685.14",207985,1,28,"0","0","0","0","0","0","0"
"ENSG00000188996.4",1024,1,1,"0","0","0","0","0","0","0"
"ENSG00000164379.7",2660,1,1,"0","0","0","0","0","0","0"
"ENSG00000137273.6",6027,1,2,"0","0","0","0","0","0","0"
"ENSG00000054598.9",3982,1,1,"0","0","0","0","0","0","0"
"ENSG00000112699.11",621799,2,12,"0","0","0","0","0","0","0"
"ENSG00000145949.11",87293,2,15,"0","0","0","0","0","0","0"
"ENSG00000124535.16",21559,5,14,"0","0","0","0","0","0","1"
"ENSG00000021355.13",9627,1,7,"0","0","0","0","0","0","0"
"ENSG00000170542.6",16039,1,7,"0","0","0","0","0","0","0"
"ENSG00000124570.21",24006,12,28,"0","1","6","0","1","0","0"
"ENSG00000124588.22",31768,6,16,"0","0","0","0","0","0","0"
"ENSG00000137275.16",51363,2,13,"0","0","0","0","0","0","0"
"ENSG00000137274.13",35204,4,15,"0","0","1","0","0","0","0"
"ENSG00000137267.7",4047,1,4,"0","0","0","0","0","0","0"
"ENSG00000137285.11",8406,1,4,"0","0","0","0","0","0","0"
"ENSG00000180822.12",71970,6,15,"2","0","0","1","0","0","1"
"ENSG00000137266.15",188088,5,20,"0","0","1","1","0","0","1"
"ENSG00000168994.14",29099,1,5,"0","0","0","0","0","0","0"
"ENSG00000145945.7",1947,2,3,"0","0","0","0","0","0","0"
"ENSG00000112739.17",43716,1,15,"0","0","0","0","0","0","0"
"ENSG00000145975.15",37910,2,11,"0","0","0","0","0","0","0"
"ENSG00000198721.13",19904,4,16,"0","0","0","0","0","0","0"
"ENSG00000153046.18",249392,4,15,"0","0","3","0","0","0","0"
"ENSG00000124787.14",9346,4,14,"0","0","2","0","0","0","0"
"ENSG00000219607.4",4146,1,1,"0","0","0","0","0","0","0"
"ENSG00000214113.11",157321,5,11,"0","0","0","3","0","0","1"
"ENSG00000145982.13",568148,2,9,"0","0","0","0","0","0","0"
"ENSG00000124785.9",9606,3,8,"0","0","0","0","0","0","0"
"ENSG00000124491.16",176929,1,15,"0","0","0","0","0","0","0"
"ENSG00000112799.9",66875,2,8,"0","0","0","0","0","0","0"
"ENSG00000124782.20",144383,5,22,"0","0","0","0","0","0","1"
"ENSG00000124783.14",79140,7,25,"1","0","0","2","1","0","2"
"ENSG00000164304.16",63086,5,22,"0","0","1","3","0","0","0"
"ENSG00000124784.9",28244,1,17,"0","0","0","0","0","0","0"
"ENSG00000096696.15",45097,2,27,"0","1","0","0","0","0","0"
"ENSG00000168566.13",21769,1,9,"0","0","0","0","0","0","0"
"ENSG00000153162.9",155629,1,7,"0","0","0","0","0","0","0"
"ENSG00000239264.9",29271,2,12,"0","0","0","0","0","0","0"
"ENSG00000259040.5",182842,1,5,"0","0","0","0","0","0","0"
"ENSG00000188428.20",50829,2,4,"0","0","0","0","0","0","0"
"ENSG00000265818.1",86804,1,4,"0","0","0","0","0","0","0"
"ENSG00000124802.12",29199,3,5,"0","0","0","1","0","0","0"
"ENSG00000124786.12",24126,3,15,"0","1","0","0","0","0","0"
"ENSG00000137203.15",26473,4,13,"0","0","0","0","0","0","0"
"ENSG00000111846.19",137145,6,15,"0","0","0","0","0","0","0"
"ENSG00000137434.12",23379,5,13,"1","0","0","1","0","0","0"
"ENSG00000111845.5",14810,1,10,"0","0","0","0","0","0","0"
"ENSG00000111843.14",8214,2,9,"1","0","0","0","0","0","0"
"ENSG00000137210.14",104994,8,17,"0","0","0","2","0","0","0"
"ENSG00000272162.1",182629,1,17,"0","0","0","0","0","0","0"
"ENSG00000111837.12",75830,5,21,"0","1","0","1","0","0","0"
"ENSG00000124827.7",8818,1,5,"0","0","0","0","0","0","0"
"ENSG00000153157.13",92489,2,17,"0","0","0","0","0","0","0"
"ENSG00000197977.4",63546,1,8,"0","0","0","0","0","0","0"
"ENSG00000224531.6",44899,1,2,"0","0","0","0","0","0","0"
"ENSG00000244476.3",9236,2,3,"0","0","0","0","0","0","0"
"ENSG00000111859.17",199050,4,14,"0","0","0","1","0","0","0"
"ENSG00000205269.6",45775,1,3,"0","0","0","0","0","0","0"
"ENSG00000111863.13",94992,2,8,"0","0","0","0","0","0","0"
"ENSG00000095951.17",156237,3,15,"0","0","0","0","0","0","0"
"ENSG00000078401.7",6833,1,5,"0","0","0","0","0","0","0"
"ENSG00000112137.18",571289,8,29,"0","0","3","0","0","0","0"
"ENSG00000145979.18",62041,4,14,"0","1","0","0","0","0","0"
"ENSG00000145990.11",129832,4,7,"0","0","1","0","0","0","0"
"ENSG00000124523.17",40931,11,25,"0","0","0","2","0","0","0"
"ENSG00000225921.7",17404,1,8,"0","0","0","0","0","0","0"
"ENSG00000010017.13",90337,1,14,"0","0","0","0","0","0","0"
"ENSG00000050393.11",28011,1,9,"0","0","0","0","0","0","0"
"ENSG00000180537.13",55864,4,8,"0","0","0","1","0","0","0"
"ENSG00000112149.10",19662,2,7,"0","0","0","0","0","0","0"
"ENSG00000008083.14",275973,2,20,"0","0","0","0","0","0","0"
"ENSG00000047579.20",140251,4,15,"0","0","0","1","0","0","0"
"ENSG00000007944.15",19162,2,8,"0","0","0","0","0","0","0"
"ENSG00000137198.10",56962,1,9,"0","0","0","0","0","0","0"
"ENSG00000124788.19",462379,3,11,"0","0","0","0","0","0","0"
"ENSG00000288708.1",89,1,1,"0","0","0","0","0","0","0"
"ENSG00000230873.9",29328,1,5,"0","0","0","0","0","0","0"
"ENSG00000112183.15",12510,3,8,"0","0","1","0","0","0","1"
"ENSG00000112186.12",164285,7,26,"0","0","0","0","0","0","0"
"ENSG00000137414.6",11413,1,5,"0","0","0","0","0","0","0"
"ENSG00000124789.12",91890,2,25,"0","0","0","0","0","0","0"
"ENSG00000137177.20",228452,6,49,"0","0","1","1","0","0","0"
"ENSG00000187566.6",2237,1,1,"0","0","0","0","0","0","0"
"ENSG00000137364.5",26766,1,9,"0","0","0","0","0","0","0"
"ENSG00000165097.16",68525,4,29,"0","0","0","0","0","0","1"
"ENSG00000124795.17",40688,6,20,"0","0","2","2","0","0","0"
"ENSG00000137393.10",81520,1,8,"0","0","0","0","0","0","0"
"ENSG00000172201.12",4827,1,3,"0","0","0","0","0","0","0"
"ENSG00000172197.11",112785,1,13,"0","0","0","0","0","0","0"
"ENSG00000112242.15",91835,3,13,"0","0","0","0","0","0","0"
"ENSG00000145996.11",697947,3,20,"0","0","0","0","0","0","0"
"ENSG00000124766.7",4868,1,1,"0","0","0","0","0","0","0"
"ENSG00000172179.12",15582,3,13,"1","0","0","0","0","1","1"
"ENSG00000112273.7",2100,1,1,"0","0","0","0","0","0","0"
"ENSG00000152954.12",28714,3,8,"0","0","0","1","0","0","0"
"ENSG00000146038.12",186304,2,12,"0","0","0","0","0","0","1"
"ENSG00000146049.2",1382,1,1,"0","0","0","0","0","0","0"
"ENSG00000124532.15",23286,3,17,"0","0","0","1","0","0","0"
"ENSG00000112293.15",70640,1,25,"0","0","0","0","0","0","0"
"ENSG00000112294.14",42340,3,14,"0","0","0","0","0","0","0"
"ENSG00000137261.15",102087,4,27,"0","0","0","0","0","0","0"
"ENSG00000111802.14",16951,2,8,"0","0","0","0","0","0","0"
"ENSG00000112304.11",38030,2,6,"0","0","0","0","0","0","0"
"ENSG00000112308.13",15137,2,7,"0","0","0","0","0","0","0"
"ENSG00000112312.10",11168,3,11,"0","0","1","0","0","0","0"
"ENSG00000260286.4",1582,1,2,"0","0","0","0","0","0","0"
"ENSG00000282804.1",12425,1,3,"0","0","0","0","0","0","0"
"ENSG00000111913.20",237888,12,44,"1","0","13","6","0","0","0"
"ENSG00000079691.18",341452,2,39,"0","0","0","0","0","0","0"
"ENSG00000079689.14",49582,3,15,"0","0","0","0","0","0","1"
"ENSG00000164508.5",499,1,1,"0","0","0","0","0","0","0"
"ENSG00000146047.7",568,1,1,"0","0","0","0","0","0","0"
"ENSG00000146039.11",26500,3,18,"0","0","0","0","0","0","0"
"ENSG00000124568.12",49137,3,17,"0","0","1","0","0","0","0"
"ENSG00000124564.17",49220,3,16,"0","0","0","0","0","0","0"
"ENSG00000112337.11",17937,3,16,"0","1","0","0","0","0","0"
"ENSG00000112343.11",28429,1,8,"0","0","0","0","0","0","0"
"ENSG00000124610.5",755,1,1,"0","0","0","0","0","0","0"
"ENSG00000275714.2",507,1,1,"0","0","0","0","0","0","0"
"ENSG00000278637.2",401,1,1,"0","0","0","0","0","0","0"
"ENSG00000278705.2",1331,1,1,"0","0","0","0","0","0","0"
"ENSG00000286522.2",510,1,1,"0","0","0","0","0","0","0"
"ENSG00000278463.2",526,1,1,"0","0","0","0","0","0","0"
"ENSG00000276410.4",486,1,1,"0","0","0","0","0","0","0"
"ENSG00000287080.2",485,1,1,"0","0","0","0","0","0","0"
"ENSG00000187837.4",730,1,1,"0","0","0","0","0","0","0"
"ENSG00000010704.19",11062,9,22,"1","0","3","3","0","0","1"
"ENSG00000197061.5",404,1,1,"0","0","0","0","0","0","0"
"ENSG00000187475.6",723,1,1,"0","0","0","0","0","0","0"
"ENSG00000180596.7",9053,2,3,"0","0","0","0","0","0","0"
"ENSG00000180573.10",14971,2,3,"0","0","0","0","0","0","0"
"ENSG00000168298.7",786,1,1,"0","0","0","0","0","0","0"
"ENSG00000158373.8",13203,2,3,"0","0","0","0","0","0","0"
"ENSG00000274290.3",12596,2,5,"0","0","0","0","0","0","0"
"ENSG00000277157.2",402,1,1,"0","0","0","0","0","0","0"
"ENSG00000282988.2",3698,2,4,"0","0","0","0","0","0","0"
"ENSG00000197409.8",502,1,1,"0","0","0","0","0","0","0"
"ENSG00000196866.3",509,1,1,"0","0","0","0","0","0","0"
"ENSG00000277224.2",1195,1,1,"0","0","0","0","0","0","0"
"ENSG00000276966.2",1486,1,1,"0","0","0","0","0","0","0"
"ENSG00000273802.2",1533,1,1,"0","0","0","0","0","0","0"
"ENSG00000277075.2",508,1,1,"0","0","0","0","0","0","0"
"ENSG00000274750.3",3274,2,3,"0","0","0","0","0","0","0"
"ENSG00000124575.7",775,1,1,"0","0","0","0","0","0","0"
"ENSG00000274618.2",400,1,1,"0","0","0","0","0","0","0"
"ENSG00000275663.2",385,1,1,"0","0","0","0","0","0","0"
"ENSG00000277775.2",493,1,1,"0","0","0","0","0","0","0"
"ENSG00000275713.2",2059,1,1,"0","0","0","0","0","0","0"
"ENSG00000273983.1",2410,1,1,"0","0","0","0","0","0","0"
"ENSG00000278588.2",481,1,1,"0","0","0","0","0","0","0"
"ENSG00000158406.6",8029,1,1,"0","0","0","0","0","0","0"
"ENSG00000186470.14",13161,5,20,"0","0","0","1","0","0","0"
"ENSG00000124508.17",11778,6,16,"0","0","2","0","0","0","0"
"ENSG00000026950.17",12971,4,18,"1","0","0","0","0","0","1"
"ENSG00000111801.16",12943,2,14,"0","0","0","0","0","0","0"
"ENSG00000112763.17",18717,4,14,"0","0","0","1","0","0","0"
"ENSG00000124557.14",10122,2,10,"0","0","0","0","0","0","0"
"ENSG00000182952.5",8567,1,2,"0","0","0","0","0","0","0"
"ENSG00000146109.5",3786,1,3,"0","0","0","0","0","0","0"
"ENSG00000181315.11",25369,3,10,"0","0","0","0","0","0","0"
"ENSG00000124635.9",6898,2,3,"0","0","0","0","0","0","0"
"ENSG00000196787.3",2249,1,1,"0","0","0","0","0","0","0"
"ENSG00000276180.1",1293,1,1,"0","0","0","0","0","0","0"
"ENSG00000197903.8",494,1,1,"0","0","0","0","0","0","0"
"ENSG00000274997.2",456,1,1,"0","0","0","0","0","0","0"
"ENSG00000112812.16",8923,2,13,"0","0","0","0","0","0","0"
"ENSG00000158553.5",26370,1,1,"0","0","0","0","0","0","0"
"ENSG00000124613.9",29293,1,3,"0","0","0","0","0","0","0"
"ENSG00000096654.16",22375,3,10,"0","0","1","0","0","0","0"
"ENSG00000185130.5",487,1,1,"0","0","0","0","0","0","0"
"ENSG00000196747.4",502,1,1,"0","0","0","0","0","0","0"
"ENSG00000278828.1",1236,1,1,"0","0","0","0","0","0","0"
"ENSG00000276368.2",475,1,1,"0","0","0","0","0","0","0"
"ENSG00000273703.2",467,1,1,"0","0","0","0","0","0","0"
"ENSG00000197238.5",388,1,1,"0","0","0","0","0","0","0"
"ENSG00000273542.2",386,1,1,"0","0","0","0","0","0","0"
"ENSG00000233822.5",17949,2,4,"0","0","0","0","0","0","0"
"ENSG00000275221.2",495,1,1,"0","0","0","0","0","0","0"
"ENSG00000276903.2",481,1,1,"0","0","0","0","0","0","0"
"ENSG00000184357.5",796,1,1,"0","0","0","0","0","0","0"
"ENSG00000275379.2",501,1,1,"0","0","0","0","0","0","0"
"ENSG00000275126.2",386,1,1,"0","0","0","0","0","0","0"
"ENSG00000197153.5",2791,1,1,"0","0","0","0","0","0","0"
"ENSG00000278677.2",486,1,1,"0","0","0","0","0","0","0"
"ENSG00000274641.2",466,1,1,"0","0","0","0","0","0","0"
"ENSG00000168131.4",1211,1,1,"0","0","0","0","0","0","0"
"ENSG00000124657.1",941,1,1,"0","0","0","0","0","0","0"
"ENSG00000197279.5",8995,1,5,"0","0","0","0","0","0","0"
"ENSG00000196812.5",5473,1,4,"0","0","0","0","0","0","0"
"ENSG00000198315.11",17577,2,9,"0","0","0","0","0","0","0"
"ENSG00000137185.13",8601,5,12,"0","0","0","0","0","0","0"
"ENSG00000187626.9",10572,1,5,"0","0","0","0","0","0","0"
"ENSG00000189134.4",1661,1,1,"0","0","0","0","0","0","0"
"ENSG00000197062.12",11166,6,15,"0","1","1","0","0","0","2"
"ENSG00000276302.1",14459,1,2,"0","0","0","0","0","0","0"
"ENSG00000137338.6",20977,1,8,"0","0","0","0","0","0","0"
"ENSG00000235109.8",31578,6,18,"0","0","0","0","0","0","0"
"ENSG00000189298.14",19225,3,10,"0","0","1","0","0","0","0"
"ENSG00000158691.15",20792,3,10,"0","0","0","0","0","0","0"
"ENSG00000187987.9",11572,1,4,"0","0","0","0","0","0","0"
"ENSG00000198704.9",24919,2,9,"0","0","0","0","0","1","0"
"ENSG00000224586.7",9074,2,7,"0","0","0","0","0","0","0"
"ENSG00000232040.4",45677,2,6,"0","0","0","0","0","0","0"
"ENSG00000204713.11",20986,2,11,"0","0","0","0","0","1","0"
"ENSG00000197935.7",10531,1,7,"0","0","0","0","0","0","0"
"ENSG00000204704.3",962,1,1,"0","0","0","0","0","0","0"
"ENSG00000204703.5",1105,1,1,"0","0","0","0","0","0","0"
"ENSG00000204702.6",3211,2,3,"0","0","0","0","0","0","0"
"ENSG00000204701.3",6712,3,7,"0","0","0","0","0","0","0"
"ENSG00000204700.5",4904,2,3,"0","0","0","0","0","0","0"
"ENSG00000204695.4",11316,2,3,"0","0","0","0","0","0","0"
"ENSG00000243729.5",78218,2,6,"0","0","0","0","0","0","0"
"ENSG00000112462.8",1868,1,1,"0","0","0","0","0","0","0"
"ENSG00000280236.3",2377,2,3,"0","0","0","0","0","0","0"
"ENSG00000204694.13",31567,3,7,"0","0","0","0","0","0","0"
"ENSG00000206474.8",1671,2,2,"0","0","0","0","0","0","0"
"ENSG00000204688.10",7173,4,10,"0","0","0","0","0","0","0"
"ENSG00000204687.4",1259,1,1,"0","0","0","0","0","0","0"
"ENSG00000237988.5",7314,1,2,"0","0","0","0","0","0","0"
"ENSG00000213886.4",4217,1,2,"0","0","0","0","0","0","0"
"ENSG00000204681.11",78347,5,32,"0","0","0","0","0","0","0"
"ENSG00000204657.4",5379,2,3,"0","0","0","0","0","0","0"
"ENSG00000204655.12",15370,6,16,"0","0","0","0","1","0","0"
"ENSG00000204644.10",8672,2,6,"0","0","0","0","0","0","0"
"ENSG00000204642.14",15753,4,13,"0","0","0","1","0","0","0"
"ENSG00000204632.12",4158,4,14,"1","0","0","0","0","0","0"
"ENSG00000206503.13",4624,5,17,"0","0","0","3","0","0","0"
"ENSG00000066379.15",6010,4,9,"0","0","0","0","0","0","0"
"ENSG00000204619.8",3624,6,9,"0","0","0","0","0","0","0"
"ENSG00000204618.10",5583,2,7,"0","0","0","0","0","0","0"
"ENSG00000204616.11",10193,1,9,"0","0","0","0","0","0","0"
"ENSG00000204614.9",12611,3,10,"0","0","0","1","0","0","0"
"ENSG00000204613.11",9268,2,10,"0","0","0","0","0","0","0"
"ENSG00000204610.14",9487,2,11,"0","0","0","0","0","0","0"
"ENSG00000234127.9",28972,3,13,"1","0","0","0","0","0","0"
"ENSG00000204599.14",17250,5,14,"0","0","0","0","0","0","0"
"ENSG00000248167.7",17947,1,6,"0","0","0","0","0","0","0"
"ENSG00000241370.6",1753,4,7,"0","0","0","0","0","0","0"
"ENSG00000204592.9",4685,1,8,"0","0","0","0","0","0","0"
"ENSG00000204590.13",15108,1,12,"0","0","0","0","0","0","0"
"ENSG00000204576.12",6443,2,5,"0","0","0","0","0","0","0"
"ENSG00000204574.14",25786,3,29,"0","0","0","0","0","0","0"
"ENSG00000204569.10",18199,1,20,"0","0","0","0","0","0","0"
"ENSG00000204568.12",8555,1,7,"0","0","0","0","0","0","0"
"ENSG00000137343.18",19981,6,21,"0","0","0","0","0","0","0"
"ENSG00000204564.12",6171,4,12,"0","1","0","0","0","0","0"
"ENSG00000204560.10",19887,2,22,"0","0","0","0","0","0","0"
