"gene_id","transcript_id","intron_length","exon_length"
"ENSMUSG00000028943.19","ENSMUST00000103196.9","13839","1323"
"ENSMUSG00000028943.19","ENSMUST00000105654.8","13596","1566"
"ENSMUSG00000028943.19","ENSMUST00000070018.14","13587","1618"
"ENSMUSG00000028943.19","ENSMUST00000105657.9","13830","1375"
"ENSMUSG00000028943.19","ENSMUST00000080042.13","13803","1402"
"ENSMUSG00000028943.19","ENSMUST00000084114.12","13560","1645"
"ENSMUSG00000028943.19","ENSMUST00000207676.2","23326","4618"
"ENSMUSG00000028940.3","ENSMUST00000030782.2","1082","2521"
"ENSMUSG00000028937.15","ENSMUST00000075363.10","92262","1457"
"ENSMUSG00000028937.15","ENSMUST00000167926.8","84217","1505"
"ENSMUSG00000028937.15","ENSMUST00000030779.10","84217","1425"
"ENSMUSG00000028937.15","ENSMUST00000105652.3","70645","1393"
"ENSMUSG00000042804.14","ENSMUST00000105650.8","7268","3838"
"ENSMUSG00000042804.14","ENSMUST00000105651.8","7199","3777"
"ENSMUSG00000042804.14","ENSMUST00000055754.8","2569","3757"
"ENSMUSG00000028946.8","ENSMUST00000094438.2","3862","1829"
"ENSMUSG00000028946.8","ENSMUST00000218045.2","756","962"
"ENSMUSG00000039662.17","ENSMUST00000048892.14","4976","4919"
"ENSMUSG00000058498.13","ENSMUST00000076183.12","9124","2466"
"ENSMUSG00000028936.16","ENSMUST00000103191.11","6154","474"
"ENSMUSG00000028936.16","ENSMUST00000139685.8","6154","2051"
"ENSMUSG00000028936.16","ENSMUST00000188151.2","6154","2048"
"ENSMUSG00000005045.17","ENSMUST00000030775.12","42058","9486"
"ENSMUSG00000005045.17","ENSMUST00000164662.8","42169","9375"
"ENSMUSG00000005045.17","ENSMUST00000005175.5","42173","9122"
"ENSMUSG00000028931.13","ENSMUST00000159840.8","54525","3574"
"ENSMUSG00000028931.13","ENSMUST00000160884.9","83206","3961"
"ENSMUSG00000028931.13","ENSMUST00000030768.10","83248","3597"
"ENSMUSG00000028931.13","ENSMUST00000238738.2","83161","3533"
"ENSMUSG00000028931.13","ENSMUST00000238715.2","36312","3803"
"ENSMUSG00000028931.13","ENSMUST00000238252.2","23995","2674"
"ENSMUSG00000028931.13","ENSMUST00000105648.10","54483","1799"
"ENSMUSG00000028931.13","ENSMUST00000159186.9","36595","1325"
"ENSMUSG00000039577.18","ENSMUST00000081393.10","80015","5027"
"ENSMUSG00000039577.18","ENSMUST00000056567.6","74095","4583"
"ENSMUSG00000039546.10","ENSMUST00000105646.3","106543","3048"
"ENSMUSG00000047613.11","ENSMUST00000105645.9","3705","977"
"ENSMUSG00000047613.11","ENSMUST00000058393.9","3591","1098"
"ENSMUSG00000029027.10","ENSMUST00000030893.3","8585","2093"
"ENSMUSG00000039523.17","ENSMUST00000047497.15","28388","5151"
"ENSMUSG00000029028.15","ENSMUST00000169622.8","6315","3468"
"ENSMUSG00000029028.15","ENSMUST00000030894.15","6315","3395"
"ENSMUSG00000078350.12","ENSMUST00000182191.8","1612","3535"
"ENSMUSG00000078350.12","ENSMUST00000182151.8","234","5091"
"ENSMUSG00000078350.12","ENSMUST00000143047.8","2006","3373"
"ENSMUSG00000078350.12","ENSMUST00000125533.9","2207","2568"
"ENSMUSG00000078350.12","ENSMUST00000126119.8","696","3996"
"ENSMUSG00000078350.12","ENSMUST00000146543.9","1468","839"
"ENSMUSG00000078350.12","ENSMUST00000130175.8","2081","477"
"ENSMUSG00000078350.12","ENSMUST00000132541.8","2137","490"
"ENSMUSG00000078350.12","ENSMUST00000145527.8","483","562"
"ENSMUSG00000078350.12","ENSMUST00000146054.8","2133","707"
"ENSMUSG00000078350.12","ENSMUST00000131325.3","1615","842"
"ENSMUSG00000039492.8","ENSMUST00000047207.7","13950","2089"
"ENSMUSG00000029026.18","ENSMUST00000239448.2","78914","5046"
"ENSMUSG00000029026.18","ENSMUST00000133533.8","36169","4752"
"ENSMUSG00000029026.18","ENSMUST00000105644.10","78914","5042"
"ENSMUSG00000029026.18","ENSMUST00000097762.11","36457","2205"
"ENSMUSG00000029026.18","ENSMUST00000105643.8","36263","1916"
"ENSMUSG00000029029.15","ENSMUST00000030895.12","12847","1598"
"ENSMUSG00000029030.15","ENSMUST00000030896.15","1458","1724"
"ENSMUSG00000029030.15","ENSMUST00000105639.4","1635","642"
"ENSMUSG00000057751.15","ENSMUST00000030897.15","98133","6851"
"ENSMUSG00000029032.13","ENSMUST00000030898.12","18709","2860"
"ENSMUSG00000029032.13","ENSMUST00000169623.8","20436","2474"
"ENSMUSG00000039410.17","ENSMUST00000030902.13","312144","8598"
"ENSMUSG00000039410.17","ENSMUST00000105637.8","312147","8595"
"ENSMUSG00000039410.17","ENSMUST00000070313.14","312313","8429"
"ENSMUSG00000039410.17","ENSMUST00000105636.8","312316","8426"
"ENSMUSG00000039410.17","ENSMUST00000105638.9","312141","8601"
"ENSMUSG00000039410.17","ENSMUST00000097759.9","312198","8544"
"ENSMUSG00000051276.5","ENSMUST00000060062.5",0,"1435"
"ENSMUSG00000046637.4","ENSMUST00000207854.2","24934","4733"
"ENSMUSG00000046637.4","ENSMUST00000050220.4","7728","3200"
"ENSMUSG00000058183.15","ENSMUST00000079269.14","23003","2934"
"ENSMUSG00000058183.15","ENSMUST00000163732.8","23009","2935"
"ENSMUSG00000058183.15","ENSMUST00000080559.13","22967","2926"
"ENSMUSG00000058183.15","ENSMUST00000105635.8","21335","2592"
"ENSMUSG00000058183.15","ENSMUST00000105634.8","21224","2669"
"ENSMUSG00000029059.10","ENSMUST00000030935.10","1829","883"
"ENSMUSG00000042333.17","ENSMUST00000219534.3","4972","1173"
"ENSMUSG00000042333.17","ENSMUST00000123514.8","4975","1018"
"ENSMUSG00000048001.8","ENSMUST00000049621.7","176","1273"
"ENSMUSG00000029056.14","ENSMUST00000030931.11","14241","2508"
"ENSMUSG00000029056.14","ENSMUST00000070953.11","14100","2706"
"ENSMUSG00000029055.18","ENSMUST00000105631.9","22817","5053"
"ENSMUSG00000029055.18","ENSMUST00000176194.8","30447","5619"
"ENSMUSG00000029055.18","ENSMUST00000139976.9","22286","5322"
"ENSMUSG00000029055.18","ENSMUST00000135665.9","55144","4349"
"ENSMUSG00000029055.18","ENSMUST00000186598.7","66935","2119"
"ENSMUSG00000029055.18","ENSMUST00000145662.9","11023","1818"
"ENSMUSG00000029047.14","ENSMUST00000103180.4","3730","1688"
"ENSMUSG00000029048.4","ENSMUST00000030914.4","10668","1596"
"ENSMUSG00000029049.15","ENSMUST00000030915.11","57270","1659"
"ENSMUSG00000029050.16","ENSMUST00000084103.10","63152","5309"
"ENSMUSG00000029050.16","ENSMUST00000030917.6","62996","5522"
"ENSMUSG00000073684.14","ENSMUST00000178473.8","5646","1076"
"ENSMUSG00000073684.14","ENSMUST00000105627.8","5685","710"
"ENSMUSG00000073684.14","ENSMUST00000097747.9","5203","1479"
"ENSMUSG00000029053.17","ENSMUST00000103178.11","81561","4083"
"ENSMUSG00000029053.17","ENSMUST00000030922.15","97000","2641"
"ENSMUSG00000029053.17","ENSMUST00000105624.2","4513","694"
"ENSMUSG00000029054.9","ENSMUST00000030925.3","11212","1921"
"ENSMUSG00000078490.11","ENSMUST00000123952.9","10370","2365"
"ENSMUSG00000078490.11","ENSMUST00000238423.2","51944","5622"
"ENSMUSG00000078490.11","ENSMUST00000238620.2","51948","5618"
"ENSMUSG00000078490.11","ENSMUST00000151083.8","52079","5487"
"ENSMUSG00000078490.11","ENSMUST00000105619.8","12472","2364"
"ENSMUSG00000023153.10","ENSMUST00000178188.8","837","908"
"ENSMUSG00000023153.10","ENSMUST00000178238.8","777","968"
"ENSMUSG00000023153.10","ENSMUST00000023920.3","795","932"
"ENSMUSG00000029064.16","ENSMUST00000165335.8","64766","3143"
"ENSMUSG00000029064.16","ENSMUST00000105616.10","64818","3088"
"ENSMUSG00000029064.16","ENSMUST00000030940.14","64769","3131"
"ENSMUSG00000029064.16","ENSMUST00000176637.2","28983","2832"
"ENSMUSG00000029063.17","ENSMUST00000030939.14","25674","2946"
"ENSMUSG00000029063.17","ENSMUST00000105613.10","24150","3152"
"ENSMUSG00000029063.17","ENSMUST00000105612.2","5770","2737"
"ENSMUSG00000042202.16","ENSMUST00000105608.9","15634","6291"
"ENSMUSG00000042202.16","ENSMUST00000043829.11","15570","2910"
"ENSMUSG00000042202.16","ENSMUST00000118607.2","15210","2166"
"ENSMUSG00000073682.4","ENSMUST00000115821.3","30759","237"
"ENSMUSG00000029062.15","ENSMUST00000067081.10","22475","2595"
"ENSMUSG00000029062.15","ENSMUST00000105600.8","21886","3170"
"ENSMUSG00000029062.15","ENSMUST00000105598.2","22356","2673"
"ENSMUSG00000029061.3","ENSMUST00000030937.2","1296","1434"
"ENSMUSG00000029060.18","ENSMUST00000103176.10","10875","3642"
"ENSMUSG00000074738.3","ENSMUST00000099265.3",0,"2140"
"ENSMUSG00000029038.10","ENSMUST00000030905.9","27608","1472"
"ENSMUSG00000029038.10","ENSMUST00000105595.2","26181","874"
"ENSMUSG00000084845.10","ENSMUST00000147721.8","4526","817"
"ENSMUSG00000084845.10","ENSMUST00000127188.3","4383","1308"
"ENSMUSG00000029036.19","ENSMUST00000030903.12","18040","2413"
"ENSMUSG00000042116.4","ENSMUST00000042196.4","2927","3623"
"ENSMUSG00000073680.3","ENSMUST00000097742.3","813","3471"
"ENSMUSG00000078487.9","ENSMUST00000165000.8","1595","1140"
"ENSMUSG00000029066.13","ENSMUST00000030942.13","4547","764"
"ENSMUSG00000029066.13","ENSMUST00000185148.8","4658","494"
"ENSMUSG00000029066.13","ENSMUST00000130188.2","3384","442"
"ENSMUSG00000029068.17","ENSMUST00000030944.11","9613","2442"
"ENSMUSG00000065990.13","ENSMUST00000084097.12","621","1159"
"ENSMUSG00000065990.13","ENSMUST00000105592.8","374","1029"
"ENSMUSG00000065990.13","ENSMUST00000105591.2","590","773"
"ENSMUSG00000029070.10","ENSMUST00000030947.4","2160","2203"
"ENSMUSG00000029071.17","ENSMUST00000030948.16","8544","3358"
"ENSMUSG00000029071.17","ENSMUST00000168552.2","8642","2776"
"ENSMUSG00000029072.4","ENSMUST00000030949.4","572","3523"
"ENSMUSG00000029073.10","ENSMUST00000030950.8","2056","2662"
"ENSMUSG00000029034.10","ENSMUST00000120794.8","17256","1884"
"ENSMUSG00000029034.10","ENSMUST00000030901.9","17190","2368"
"ENSMUSG00000051557.16","ENSMUST00000097737.5","1677","1243"
"ENSMUSG00000029033.17","ENSMUST00000105584.10","11064","4365"
"ENSMUSG00000029033.17","ENSMUST00000079031.6","11076","4301"
"ENSMUSG00000023286.17","ENSMUST00000103175.8","12572","1309"
"ENSMUSG00000023286.17","ENSMUST00000166489.8","12435","3339"
"ENSMUSG00000023286.17","ENSMUST00000024056.10","12272","3483"
"ENSMUSG00000023286.17","ENSMUST00000105583.9","12409","1434"
"ENSMUSG00000023286.17","ENSMUST00000118192.8","12653","922"
"ENSMUSG00000023286.17","ENSMUST00000105581.5","12163","1391"
"ENSMUSG00000023286.17","ENSMUST00000105582.8","12163","1394"
"ENSMUSG00000023571.5","ENSMUST00000024338.5","2997","1315"
"ENSMUSG00000050796.5","ENSMUST00000052185.5",0,"3184"
"ENSMUSG00000029076.15","ENSMUST00000105579.8","15669","1670"
"ENSMUSG00000029076.15","ENSMUST00000050078.13","15523","5177"
"ENSMUSG00000029076.15","ENSMUST00000097734.11","8557","973"
"ENSMUSG00000029076.15","ENSMUST00000105578.2","15288","1654"
"ENSMUSG00000029075.7","ENSMUST00000030952.6","1740","1030"
"ENSMUSG00000041954.19","ENSMUST00000103173.10","1543","1189"
"ENSMUSG00000041954.19","ENSMUST00000040274.13","1746","804"
"ENSMUSG00000041954.19","ENSMUST00000122001.3","1472","1078"
"ENSMUSG00000029074.15","ENSMUST00000051509.15","13674","2304"
"ENSMUSG00000029074.15","ENSMUST00000184348.8","21946","2556"
"ENSMUSG00000059939.14","ENSMUST00000072554.13","14756","2528"
"ENSMUSG00000059939.14","ENSMUST00000169550.8","14606","2660"
"ENSMUSG00000059939.14","ENSMUST00000105576.2","14892","1329"
"ENSMUSG00000110404.2","ENSMUST00000209248.2",0,"2908"
"ENSMUSG00000041936.19","ENSMUST00000105574.9","13419","7193"
"ENSMUSG00000041936.19","ENSMUST00000071248.12","15781","4831"
"ENSMUSG00000041936.19","ENSMUST00000105575.9","13350","7262"
"ENSMUSG00000041936.19","ENSMUST00000180572.2","24820","6891"
"ENSMUSG00000035692.8","ENSMUST00000085425.6","639","703"
"ENSMUSG00000078486.4","ENSMUST00000105572.3","1539","3901"
"ENSMUSG00000078485.5","ENSMUST00000218699.2","4870","3196"
"ENSMUSG00000078485.5","ENSMUST00000105571.4","4877","2004"
"ENSMUSG00000078485.5","ENSMUST00000217885.2","4880","1982"
"ENSMUSG00002076083.1","ENSMUST00000105569.5","2800","2723"
"ENSMUSG00000095567.9","ENSMUST00000179543.8","8822","2785"
"ENSMUSG00000096351.3","ENSMUST00000179919.3","6366","2610"
"ENSMUSG00000096351.3","ENSMUST00000217934.2","5773","2413"
"ENSMUSG00000096351.3","ENSMUST00000218788.2","6518","2217"
"ENSMUSG00000057021.14","ENSMUST00000074107.13","5681","2716"
"ENSMUSG00000057021.14","ENSMUST00000096792.8","5326","3036"
"ENSMUSG00000040274.12","ENSMUST00000165117.8","175591","11525"
"ENSMUSG00000040274.12","ENSMUST00000042410.5","175444","2470"
"ENSMUSG00000058503.12","ENSMUST00000197082.5","24463","1943"
"ENSMUSG00000058503.12","ENSMUST00000115527.8","24412","1491"
"ENSMUSG00000008307.12","ENSMUST00000008451.12","11911","773"
"ENSMUSG00000040302.18","ENSMUST00000042753.14","10240","2368"
"ENSMUSG00000040302.18","ENSMUST00000121877.3","3329","617"
"ENSMUSG00000005907.15","ENSMUST00000006061.13","36732","4433"
"ENSMUSG00000005907.15","ENSMUST00000121291.8","36612","4555"
"ENSMUSG00000005907.15","ENSMUST00000195894.2","27134","528"
"ENSMUSG00000007415.16","ENSMUST00000007559.15","5429","2545"
"ENSMUSG00000007415.16","ENSMUST00000196304.2","15192","704"
"ENSMUSG00000007415.16","ENSMUST00000119783.2","3452","1278"
"ENSMUSG00000014529.10","ENSMUST00000014673.9","20861","1552"
"ENSMUSG00000014529.10","ENSMUST00000198739.5","21095","1270"
"ENSMUSG00000040351.12","ENSMUST00000043551.11","106500","6426"
"ENSMUSG00000000600.16","ENSMUST00000080085.9","35246","2930"
"ENSMUSG00000000600.16","ENSMUST00000200386.5","40032","2343"
"ENSMUSG00000000600.16","ENSMUST00000171023.8","35317","5582"
"ENSMUSG00000040367.3","ENSMUST00000044039.2","18473","2951"
"ENSMUSG00000040429.7","ENSMUST00000044746.5","1977","1376"
"ENSMUSG00000040429.7","ENSMUST00000117463.2","911","2413"
"ENSMUSG00000040407.19","ENSMUST00000044492.10","139914","13123"
"ENSMUSG00000001467.6","ENSMUST00000001507.5","19671","3931"
"ENSMUSG00000053178.6","ENSMUST00000177258.2","3917","1368"
"ENSMUSG00000044674.7","ENSMUST00000054294.7",0,"4197"
"ENSMUSG00000028926.16","ENSMUST00000115451.8","457533","5145"
"ENSMUSG00000028926.16","ENSMUST00000030763.13","571956","4851"
"ENSMUSG00000028926.16","ENSMUST00000115450.8","457086","2386"
"ENSMUSG00000028926.16","ENSMUST00000115452.8","457906","1567"
"ENSMUSG00000079666.9","ENSMUST00000115447.2","40607","710"
"ENSMUSG00000046798.15","ENSMUST00000179804.8","6023","3752"
"ENSMUSG00000046798.15","ENSMUST00000060947.14","6168","3597"
"ENSMUSG00000046798.15","ENSMUST00000115446.8","6196","3519"
"ENSMUSG00000046798.15","ENSMUST00000115445.8","6031","3477"
"ENSMUSG00000040464.16","ENSMUST00000115441.9","19113","2972"
"ENSMUSG00000040464.16","ENSMUST00000088842.11","19350","941"
"ENSMUSG00000040464.16","ENSMUST00000198799.2",0,"648"
"ENSMUSG00000073234.5","ENSMUST00000101627.5","1137","1268"
"ENSMUSG00000040473.16","ENSMUST00000054865.13","80006","4956"
"ENSMUSG00000040473.16","ENSMUST00000196165.5","80519","4408"
"ENSMUSG00000040473.16","ENSMUST00000135252.3","68399","2188"
"ENSMUSG00000015653.14","ENSMUST00000115426.9","19342","10408"
"ENSMUSG00000015653.14","ENSMUST00000164219.8","8144","10089"
"ENSMUSG00000015653.14","ENSMUST00000115427.8","24637","3470"
"ENSMUSG00000015653.14","ENSMUST00000115425.9","18565","4550"
"ENSMUSG00000015653.14","ENSMUST00000015797.11","18920","3657"
"ENSMUSG00000015653.14","ENSMUST00000115424.9","19046","3285"
"ENSMUSG00000015652.10","ENSMUST00000015796.9","11780","1230"
"ENSMUSG00000092094.6","ENSMUST00000200317.5","571317","4430"
"ENSMUSG00000092094.6","ENSMUST00000164784.2","103570","3924"
"ENSMUSG00000040514.7","ENSMUST00000088796.3","6282","1085"
"ENSMUSG00000040514.7","ENSMUST00000160634.2","561","2881"
"ENSMUSG00000040514.7","ENSMUST00000159546.2","262","1402"
"ENSMUSG00000012428.10","ENSMUST00000115421.3","18602","3155"
"ENSMUSG00000003161.16","ENSMUST00000088786.11","20798","2504"
"ENSMUSG00000003161.16","ENSMUST00000148633.4","10374","2251"
"ENSMUSG00000040537.18","ENSMUST00000088761.11","286554","9077"
"ENSMUSG00000040537.18","ENSMUST00000115386.8","286575","9056"
"ENSMUSG00000040537.18","ENSMUST00000050166.14","286662","8969"
"ENSMUSG00000040537.18","ENSMUST00000115388.9","286569","9161"
"ENSMUSG00000040537.18","ENSMUST00000088744.12","286485","9245"
"ENSMUSG00000040537.18","ENSMUST00000046838.14","273045","2773"
"ENSMUSG00000040537.18","ENSMUST00000115385.2","221416","2318"
"ENSMUSG00000002297.17","ENSMUST00000002368.16","23307","2401"
"ENSMUSG00000002297.17","ENSMUST00000171808.8","23304","2402"
"ENSMUSG00000002297.17","ENSMUST00000168500.8","23429","2000"
"ENSMUSG00000054099.12","ENSMUST00000066921.10","29164","2784"
"ENSMUSG00000054099.12","ENSMUST00000170496.6","29236","2602"
"ENSMUSG00000040570.15","ENSMUST00000047485.15","128942","3677"
"ENSMUSG00000040570.15","ENSMUST00000115378.2","128795","1891"
"ENSMUSG00000040584.9","ENSMUST00000047753.5","83502","4997"
"ENSMUSG00000028970.10","ENSMUST00000009058.10","63824","4306"
"ENSMUSG00000042476.13","ENSMUST00000003717.13","61431","4079"
"ENSMUSG00000003623.5","ENSMUST00000003720.5","28296","2996"
"ENSMUSG00000079659.6","ENSMUST00000115365.3","17259","1040"
"ENSMUSG00000079659.6","ENSMUST00000198935.2","4887","849"
"ENSMUSG00000042508.17","ENSMUST00000071921.13","39170","3806"
"ENSMUSG00000042508.17","ENSMUST00000095017.11","39380","3498"
"ENSMUSG00000042508.17","ENSMUST00000183973.8","39287","2408"
"ENSMUSG00000056004.17","ENSMUST00000134991.8","193737","4115"
"ENSMUSG00000056004.17","ENSMUST00000069538.14","209898","4688"
"ENSMUSG00000056004.17","ENSMUST00000115348.9","212274","3403"
"ENSMUSG00000003974.7","ENSMUST00000004076.5","236581","3049"
"ENSMUSG00000069355.13","ENSMUST00000088625.7","2295","417"
"ENSMUSG00000095710.8","ENSMUST00000168945.9","95329","549"
"ENSMUSG00000091933.3","ENSMUST00000170064.3","3684","1102"
"ENSMUSG00000094025.8","ENSMUST00000170260.8","3729","1125"
"ENSMUSG00000094025.8","ENSMUST00000178863.2","1889","465"
"ENSMUSG00000095918.8","ENSMUST00000168407.3","2586","1016"
"ENSMUSG00000096846.8","ENSMUST00000177727.2","1902","465"
"ENSMUSG00000095829.9","ENSMUST00000172106.9","3648","1123"
"ENSMUSG00000095829.9","ENSMUST00000179482.2","1878","465"
"ENSMUSG00000096732.8","ENSMUST00000179679.2","1879","465"
"ENSMUSG00000095296.8","ENSMUST00000179375.2","1874","465"
"ENSMUSG00000091903.9","ENSMUST00000088616.12","3704","1168"
"ENSMUSG00000091903.9","ENSMUST00000163787.3","3704","821"
"ENSMUSG00000094105.8","ENSMUST00000170057.8","3731","1167"
"ENSMUSG00000094105.8","ENSMUST00000178989.2","1891","465"
"ENSMUSG00000094205.8","ENSMUST00000178158.2","1882","465"
"ENSMUSG00000094036.2","ENSMUST00000168154.2","3716","1098"
"ENSMUSG00000067848.13","ENSMUST00000170301.3","3654","1092"
"ENSMUSG00000040254.12","ENSMUST00000030868.11","199257","6307"
"ENSMUSG00000040254.12","ENSMUST00000197927.2","192132","3207"
"ENSMUSG00000028883.20","ENSMUST00000095012.11","200121","4085"
"ENSMUSG00000028883.20","ENSMUST00000030714.9","197328","5930"
"ENSMUSG00000067855.8","ENSMUST00000124677.2","4010","1192"
"ENSMUSG00000063531.8","ENSMUST00000073957.8","224553","6861"
"ENSMUSG00000061601.16","ENSMUST00000182407.8","264230","16846"
"ENSMUSG00000061601.16","ENSMUST00000030691.17","328458","20084"
"ENSMUSG00000033219.9","ENSMUST00000035980.9","3611","1167"
"ENSMUSG00000091255.2","ENSMUST00000159973.3","3606","1603"
"ENSMUSG00000072188.5","ENSMUST00000096953.5","3608","1215"
"ENSMUSG00000091897.2","ENSMUST00000167908.2","2887","1162"
"ENSMUSG00000099762.4","ENSMUST00000197995.2","3609","1212"
"ENSMUSG00000106445.2","ENSMUST00000196384.2","3600","1167"
"ENSMUSG00000096878.3","ENSMUST00000188807.4","3605","1141"
"ENSMUSG00000070933.11","ENSMUST00000095006.9","3607","1194"
"ENSMUSG00000070933.11","ENSMUST00000119100.2","2593","857"
"ENSMUSG00000069720.5","ENSMUST00000092696.5","3605","1169"
"ENSMUSG00000073208.13","ENSMUST00000095005.12","3577","1159"
"ENSMUSG00000073208.13","ENSMUST00000179506.2","2235","480"
"ENSMUSG00000040118.16","ENSMUST00000167946.9","432385","7436"
"ENSMUSG00000040118.16","ENSMUST00000101581.10","432385","3879"
"ENSMUSG00000040118.16","ENSMUST00000039370.14","432349","3933"
"ENSMUSG00000040118.16","ENSMUST00000199704.5","432421","3861"
"ENSMUSG00000040118.16","ENSMUST00000180204.8","432400","3882"
"ENSMUSG00000040118.16","ENSMUST00000078272.13","432406","7311"
"ENSMUSG00000040118.16","ENSMUST00000115281.7","432487","3412"
"ENSMUSG00000040118.16","ENSMUST00000196750.2","152840","1272"
"ENSMUSG00000028864.8","ENSMUST00000199581.5","63135","3468"
"ENSMUSG00000028864.8","ENSMUST00000030683.8","62879","2642"
"ENSMUSG00000028864.8","ENSMUST00000196645.2","62894","2189"
"ENSMUSG00000109903.2","ENSMUST00000211738.2","87256","2987"
"ENSMUSG00000091827.3","ENSMUST00000166086.3","3571","1278"
"ENSMUSG00000058643.4","ENSMUST00000076099.4","3583","1256"
"ENSMUSG00000028780.14","ENSMUST00000030568.14","150497","5491"
"ENSMUSG00000002944.16","ENSMUST00000170051.8","64704","3399"
"ENSMUSG00000002944.16","ENSMUST00000082367.13","50665","3016"
"ENSMUSG00000002944.16","ENSMUST00000169095.6","103704","2677"
"ENSMUSG00000002944.16","ENSMUST00000165232.8","64653","2708"
"ENSMUSG00000002944.16","ENSMUST00000197890.5","50668","2564"
"ENSMUSG00000028777.9","ENSMUST00000030561.9","55925","1361"
"ENSMUSG00000057614.7","ENSMUST00000074694.7","92086","3135"
"ENSMUSG00000040003.19","ENSMUST00000197354.5","1471099","4785"
"ENSMUSG00000040003.19","ENSMUST00000088516.10","1471010","4843"
"ENSMUSG00000040003.19","ENSMUST00000197443.5","1471141","6578"
"ENSMUSG00000040003.19","ENSMUST00000101558.10","790745","6530"
"ENSMUSG00000040003.19","ENSMUST00000115267.7","790703","4478"
"ENSMUSG00000040003.19","ENSMUST00000197553.5","420229","3264"
"ENSMUSG00000040003.19","ENSMUST00000208219.2","420277","3266"
"ENSMUSG00000039987.16","ENSMUST00000118174.8","118622","4840"
"ENSMUSG00000045435.10","ENSMUST00000115259.3","3533","1147"
"ENSMUSG00000039968.10","ENSMUST00000036489.10","53245","5550"
"ENSMUSG00000039968.10","ENSMUST00000196780.5","53157","7651"
"ENSMUSG00000028771.14","ENSMUST00000030556.8","65987","3280"
"ENSMUSG00000039934.13","ENSMUST00000036031.13","101690","3745"
"ENSMUSG00000064280.15","ENSMUST00000115245.8","128328","3389"
"ENSMUSG00000064280.15","ENSMUST00000030552.7","105516","1336"
"ENSMUSG00000039899.6","ENSMUST00000035799.6","1945","3788"
"ENSMUSG00000047221.6","ENSMUST00000056045.5","54140","3027"
"ENSMUSG00000048520.17","ENSMUST00000051358.11","159228","2531"
"ENSMUSG00000048520.17","ENSMUST00000115234.2","124236","2143"
"ENSMUSG00000039883.6","ENSMUST00000035651.6","30188","2154"
"ENSMUSG00000038525.17","ENSMUST00000072896.13","14595","2221"
"ENSMUSG00000038525.17","ENSMUST00000095495.3","13856","2700"
"ENSMUSG00000044968.17","ENSMUST00000115217.8","34540","3954"
"ENSMUSG00000044968.17","ENSMUST00000060899.9","34770","3724"
"ENSMUSG00000029017.14","ENSMUST00000030882.12","18397","1615"
"ENSMUSG00000029014.15","ENSMUST00000030771.12","25852","2133"
"ENSMUSG00000029014.15","ENSMUST00000115193.8","25497","2416"
"ENSMUSG00000029014.15","ENSMUST00000115195.8","25941","1994"
"ENSMUSG00000029014.15","ENSMUST00000115192.2","9547","1132"
"ENSMUSG00000028932.9","ENSMUST00000239497.2","16720","1775"
"ENSMUSG00000028932.9","ENSMUST00000030769.7","16720","1785"
"ENSMUSG00000029015.10","ENSMUST00000115176.8","48576","2768"
"ENSMUSG00000029015.10","ENSMUST00000030878.8","51988","2962"
"ENSMUSG00000042453.15","ENSMUST00000161356.8","448550","11699"
"ENSMUSG00000042453.15","ENSMUST00000062372.14","448556","10885"
"ENSMUSG00000029012.12","ENSMUST00000030872.12","61784","2103"
"ENSMUSG00000106379.2","ENSMUST00000197992.2","526424","3115"
"ENSMUSG00000106379.2","ENSMUST00000196406.2","172448","2589"
"ENSMUSG00000029004.16","ENSMUST00000094962.9","62543","7252"
"ENSMUSG00000029004.16","ENSMUST00000115128.8","62470","7317"
"ENSMUSG00000062604.12","ENSMUST00000088392.9","106780","6491"
"ENSMUSG00000057541.15","ENSMUST00000119946.8","39657","3407"
"ENSMUSG00000057541.15","ENSMUST00000148618.8","39639","3266"
"ENSMUSG00000057541.15","ENSMUST00000131992.8","35258","3645"
"ENSMUSG00000028999.16","ENSMUST00000120869.6","407","1886"
"ENSMUSG00000028999.16","ENSMUST00000030852.13","29361","3298"
"ENSMUSG00000028999.16","ENSMUST00000117783.8","5629","560"
"ENSMUSG00000028999.16","ENSMUST00000115113.3","29535","3048"
"ENSMUSG00000028998.7","ENSMUST00000030851.7","4093","1125"
"ENSMUSG00000028995.15","ENSMUST00000101513.9","113357","1679"
"ENSMUSG00000028995.15","ENSMUST00000030849.13","64101","5659"
"ENSMUSG00000028995.15","ENSMUST00000197617.5","63882","2288"
"ENSMUSG00000028995.15","ENSMUST00000115109.2","33344","2195"
"ENSMUSG00000028986.13","ENSMUST00000030841.10","57215","2966"
"ENSMUSG00000028986.13","ENSMUST00000163409.5","57313","2857"
"ENSMUSG00000048439.16","ENSMUST00000049887.13","16137","2914"
"ENSMUSG00000038319.15","ENSMUST00000115098.7","6810","3193"
"ENSMUSG00000038319.15","ENSMUST00000036092.10","27795","4221"
"ENSMUSG00000028978.13","ENSMUST00000115090.6","15821","3697"
"ENSMUSG00000028978.13","ENSMUST00000030834.7","15533","4132"
"ENSMUSG00000038295.15","ENSMUST00000059401.7","4061","3902"
"ENSMUSG00000028973.19","ENSMUST00000115077.8","13305","3074"
"ENSMUSG00000028973.19","ENSMUST00000073076.12","12852","2939"
"ENSMUSG00000038276.13","ENSMUST00000049346.10","2590","1853"
"ENSMUSG00000038276.13","ENSMUST00000196296.2","2442","1593"
