"Gene","Gene_length","Transcript","Exon","intron_length","exon_length","TPE"
"ENSG00000273179.1",396,1,1,0,397,1
"ENSG00000280927.1",8471,1,6,4586,3886,0.166666666666667
"ENSG00000196810.5",38991,6,12,61304,14534,0.5
"ENSG00000254094.1",1494,1,2,968,527,0.5
"ENSG00000253399.1",982,1,2,542,441,0.5
"ENSG00000272783.1",288,1,1,0,289,1
"ENSG00000244459.2",6191,1,2,5613,579,0.5
"ENSG00000250623.1",1385,1,2,805,581,0.5
"ENSG00000251148.1",23505,1,3,22943,563,0.333333333333333
"ENSG00000248399.1",327,1,2,108,220,0.5
"ENSG00000287099.1",2690,1,2,2007,684,0.5
"ENSG00000249673.7",26856,4,14,51137,9567,0.285714285714286
"ENSG00000251075.2",25444,1,3,23460,1985,0.333333333333333
"ENSG00000286900.1",2470,1,2,1887,584,0.5
"ENSG00000270090.5",4241,2,7,6717,1226,0.285714285714286
"ENSG00000216560.4",13842,1,3,11634,1502,0.333333333333333
"ENSG00000250681.1",946,1,2,481,466,0.5
"ENSG00000250632.1",4262,1,3,3230,1033,0.333333333333333
"ENSG00000250986.1",4642,1,2,118,4525,0.5
"ENSG00000253917.4",40236,1,6,39555,682,0.166666666666667
"ENSG00000288589.1",894,1,1,0,895,1
"ENSG00000248516.1",12220,1,3,10805,1416,0.333333333333333
"ENSG00000248221.1",5579,1,4,5038,542,0.25
"ENSG00000247708.8",245228,10,28,1516507,37319,0.357142857142857
"ENSG00000273396.3",6639,1,4,5262,1346,0.25
"ENSG00000082929.8",3232,2,7,4203,1235,0.285714285714286
"ENSG00000287786.1",6739,1,3,5319,1421,0.333333333333333
"ENSG00000251408.1",4321,1,2,201,4121,0.5
"ENSG00000288588.1",16076,1,6,14991,1086,0.166666666666667
"ENSG00000286176.2",16267,1,3,3765,1986,0.333333333333333
"ENSG00000251580.3",25270,4,12,43620,4801,0.333333333333333
"ENSG00000246526.2",3071,1,3,1251,1821,0.333333333333333
"ENSG00000287331.1",4152,1,2,3735,418,0.5
"ENSG00000287104.1",1110,1,1,0,1111,1
"ENSG00000187904.3",3617,1,2,3027,591,0.5
"ENSG00000245748.1",15677,1,4,11378,4300,0.25
"ENSG00000245468.4",9618,4,8,20804,5033,0.5
"ENSG00000272620.2",24851,2,4,23064,12252,0.5
"ENSG00000287164.1",9524,1,2,8928,597,0.5
"ENSG00000228919.5",1295,1,1,0,1296,1
"ENSG00000273267.1",461,1,1,0,462,1
"ENSG00000251460.1",1196,1,2,338,859,0.5
"ENSG00000249145.3",7060,2,9,8457,2372,0.222222222222222
"ENSG00000251615.3",3248,1,1,0,3249,1
"ENSG00000251186.1",1532,1,2,869,664,0.5
"ENSG00000205959.4",34489,2,7,7196,4435,0.285714285714286
"ENSG00000250915.2",2336,1,3,1381,956,0.333333333333333
"ENSG00000258507.1",2112,1,2,1551,562,0.5
"ENSG00000288075.1",346750,4,16,341819,9997,0.25
"ENSG00000287972.1",15581,1,2,13893,1689,0.5
"ENSG00000287117.1",124312,1,5,122818,1495,0.2
"ENSG00000249219.1",1332,1,2,825,508,0.5
"ENSG00000250413.1",3243,1,2,2785,459,0.5
"ENSG00000261490.1",4930,1,2,1421,3510,0.5
"ENSG00000287154.1",74277,1,3,73693,585,0.333333333333333
"ENSG00000249334.1",12658,1,3,12019,640,0.333333333333333
"ENSG00000283083.2",12028,1,3,10950,1079,0.333333333333333
"ENSG00000287778.1",40928,2,6,41964,7779,0.333333333333333
"ENSG00000251152.1",8946,1,2,4928,4019,0.5
"ENSG00000249631.6",198192,6,23,440164,6465,0.260869565217391
"ENSG00000248300.1",28520,1,4,27864,657,0.25
"ENSG00000248262.1",5021,1,2,4599,423,0.5
"ENSG00000251210.6",27841,1,6,26737,1105,0.166666666666667
"ENSG00000250371.1",5860,1,2,3167,2694,0.5
"ENSG00000250098.1",1096,1,2,781,316,0.5
"ENSG00000286297.1",25313,1,4,24528,786,0.25
"ENSG00000281202.2",8016,1,4,2977,2122,0.25
"ENSG00000246095.2",1726,1,2,463,1263,0.5
"ENSG00000250634.6",349382,3,11,513881,7452,0.272727272727273
"ENSG00000250497.1",4780,1,1,0,4781,1
"ENSG00000251679.1",8656,1,3,8200,457,0.333333333333333
"ENSG00000249988.1",78358,1,3,7065,499,0.333333333333333
"ENSG00000287360.1",94225,1,3,92870,1356,0.333333333333333
"ENSG00000251412.1",25955,1,6,25192,764,0.166666666666667
"ENSG00000248425.1",3553,1,2,2963,591,0.5
"ENSG00000248360.7",417704,1,7,413033,4672,0.142857142857143
"ENSG00000247624.6",92084,2,11,106255,3436,0.181818181818182
"ENSG00000249252.5",422972,2,9,643320,1167,0.222222222222222
"ENSG00000251379.1",61891,1,4,61021,871,0.25
"ENSG00000273133.1",555,1,1,0,556,1
"ENSG00000288606.1",23809,1,2,23238,572,0.5
"ENSG00000286280.1",3246,1,2,1541,1706,0.5
"ENSG00000249234.1",4181,1,2,3768,414,0.5
"ENSG00000263327.6",93455,2,6,121602,2675,0.333333333333333
"ENSG00000286888.1",4013,1,2,2678,1336,0.5
"ENSG00000248138.5",111757,2,6,142997,806,0.333333333333333
"ENSG00000287081.1",5875,1,3,1964,3912,0.333333333333333
"ENSG00000249998.1",100628,1,3,100178,451,0.333333333333333
"ENSG00000250819.2",14322,1,6,12599,1704,0.166666666666667
"ENSG00000249502.3",28318,1,4,26191,2128,0.25
"ENSG00000286046.1",470000,1,9,468679,1322,0.111111111111111
"ENSG00000251048.1",1446,1,2,913,534,0.5
"ENSG00000248238.2",284659,2,5,519664,1312,0.4
"ENSG00000248515.2",483030,4,11,1313148,5360,0.363636363636364
"ENSG00000249441.1",7412,1,2,7174,239,0.5
"ENSG00000248228.2",2702,1,4,2067,636,0.25
"ENSG00000272995.1",564,1,1,0,565,1
"ENSG00000250243.3",46205,2,6,57219,931,0.333333333333333
"ENSG00000286318.1",2855,1,3,1042,1814,0.333333333333333
"ENSG00000250092.2",31632,1,4,30912,721,0.25
"ENSG00000248343.1",21576,1,2,20629,948,0.5
"ENSG00000280650.1",9847,1,1,0,9848,1
"ENSG00000250039.4",381315,2,6,417422,3933,0.333333333333333
"ENSG00000248837.7",204593,12,40,975961,15354,0.3
"ENSG00000249547.1",50948,1,2,50378,571,0.5
"ENSG00000250137.1",207729,1,2,5140,559,0.5
"ENSG00000251292.1",10317,1,4,9679,639,0.25
"ENSG00000249453.1",2970,1,3,2529,442,0.333333333333333
"ENSG00000261121.2",11712,2,5,18957,3215,0.4
"ENSG00000281501.1",40799,1,2,36714,4055,0.5
"ENSG00000271172.1",510,1,1,0,511,1
"ENSG00000248545.3",90291,1,5,89504,767,0.2
"ENSG00000250541.1",3311,1,2,2829,483,0.5
"ENSG00000251009.2",4669,1,2,3908,762,0.5
"ENSG00000283314.1",33504,1,3,31883,1622,0.333333333333333
"ENSG00000240005.6",826,1,2,312,514,0.5
"ENSG00000251080.1",6055,1,3,5574,482,0.333333333333333
"ENSG00000205830.1",10899,1,2,8391,2509,0.5
"ENSG00000249699.1",64746,1,6,61945,2802,0.166666666666667
"ENSG00000251325.1",4748,1,2,4100,649,0.5
"ENSG00000287389.1",25312,1,3,21729,3584,0.333333333333333
"ENSG00000251410.2",20546,1,3,9928,3482,0.333333333333333
"ENSG00000286321.1",62328,1,2,61752,577,0.5
"ENSG00000250038.7",59074,3,9,65994,2461,0.333333333333333
"ENSG00000250064.1",164826,1,4,164115,712,0.25
"ENSG00000286141.1",19854,1,5,17117,2738,0.2
"ENSG00000250190.2",20758,2,11,36398,2440,0.181818181818182
"ENSG00000249228.1",2174,1,2,571,1604,0.5
"ENSG00000248176.2",93392,1,4,92326,1067,0.25
"ENSG00000248338.2",77616,2,9,83131,1251,0.222222222222222
"ENSG00000286596.1",3165,1,2,821,2345,0.5
"ENSG00000249678.1",17713,1,3,17534,180,0.333333333333333
"ENSG00000251182.2",40665,1,5,40025,641,0.2
"ENSG00000251434.1",1441,1,2,840,602,0.5
"ENSG00000249882.2",52409,1,4,51559,839,0.25
"ENSG00000251129.2",231167,2,9,386867,2625,0.222222222222222
"ENSG00000286212.2",17407,1,4,16167,1241,0.25
"ENSG00000251329.1",2182,1,2,1334,849,0.5
"ENSG00000286784.1",161670,2,6,235343,3531,0.333333333333333
"ENSG00000287968.1",58104,1,3,57253,852,0.333333333333333
"ENSG00000248417.1",4367,1,2,4036,332,0.5
"ENSG00000288321.1",226595,1,9,224595,2001,0.111111111111111
"ENSG00000250954.6",264416,2,8,404179,3793,0.25
"ENSG00000250723.7",131758,5,17,279126,7016,0.294117647058824
"ENSG00000248685.6",215261,3,9,507365,4036,0.333333333333333
"ENSG00000287320.1",40131,1,2,37618,2514,0.5
"ENSG00000250597.5",11826,2,6,11257,545,0.333333333333333
"ENSG00000247193.3",30104,3,10,45223,4090,0.3
"ENSG00000251438.1",81220,1,3,80680,541,0.333333333333333
"ENSG00000248215.6",145811,3,11,381109,3047,0.272727272727273
"ENSG00000287416.1",11097,1,2,8027,3071,0.5
"ENSG00000261761.5",21727,2,5,36579,4008,0.4
"ENSG00000247810.8",60168,6,21,236692,8488,0.285714285714286
"ENSG00000288073.1",21703,1,4,20919,785,0.25
"ENSG00000248936.1",788,1,2,255,534,0.5
"ENSG00000287659.1",3702,1,2,3036,667,0.5
"ENSG00000251642.1",497,1,2,131,367,0.5
"ENSG00000248227.1",18845,1,2,18346,500,0.5
"ENSG00000249534.2",102518,1,8,100460,2059,0.125
"ENSG00000249667.1",8289,1,3,7533,757,0.333333333333333
"ENSG00000251635.2",8019,1,4,5976,2044,0.25
"ENSG00000231160.10",62476,6,23,264376,12662,0.260869565217391
"ENSG00000271958.1",1172,1,2,797,376,0.5
"ENSG00000249207.2",115284,3,10,194644,5200,0.3
"ENSG00000249685.1",1695,1,2,1241,455,0.5
"ENSG00000249348.1",66688,1,5,63902,2787,0.2
"ENSG00000287262.1",6678,1,2,4048,2631,0.5
"ENSG00000286349.1",4023,1,2,2731,1293,0.5
"ENSG00000255458.7",27772,1,5,24444,3296,0.2
"ENSG00000260296.1",1156,1,1,0,1157,1
"ENSG00000286089.1",3294,1,3,2880,415,0.333333333333333
"ENSG00000250338.1",985,1,2,433,553,0.5
"ENSG00000249241.1",13934,1,3,12978,957,0.333333333333333
"ENSG00000250893.1",1466,1,2,605,862,0.5
"ENSG00000287182.1",7238,1,2,6658,581,0.5
"ENSG00000250906.1",13372,1,2,12896,477,0.5
"ENSG00000251173.1",36653,2,5,38450,1043,0.4
"ENSG00000287762.1",4099,1,2,1630,2470,0.5
"ENSG00000249216.1",3939,1,3,3505,435,0.333333333333333
"ENSG00000250467.1",75826,1,5,74920,907,0.2
"ENSG00000249122.1",6996,1,3,6436,561,0.333333333333333
"ENSG00000245870.4",10208,4,8,12288,5501,0.5
"ENSG00000249771.2",52015,1,5,50370,1435,0.2
"ENSG00000272862.1",496,1,1,0,497,1
"ENSG00000285454.1",117082,1,7,114759,2324,0.142857142857143
"ENSG00000250781.2",109821,3,8,151502,2149,0.375
"ENSG00000260519.1",432,1,1,0,433,1
"ENSG00000251517.1",1228,1,2,101,1128,0.5
"ENSG00000248939.1",101089,1,5,100484,606,0.2
"ENSG00000250657.1",4725,1,5,4073,653,0.2
"ENSG00000248143.1",35016,1,3,34435,582,0.333333333333333
"ENSG00000286891.1",209050,5,13,319442,18929,0.384615384615385
"ENSG00000250863.2",52595,3,11,114583,10070,0.272727272727273
"ENSG00000251350.2",5363,1,2,2380,2622,0.5
"ENSG00000273369.1",440,1,1,0,441,1
"ENSG00000272936.1",560,1,1,0,561,1
"ENSG00000248744.1",42112,1,6,41441,672,0.166666666666667
"ENSG00000260878.1",667,1,1,0,668,1
"ENSG00000249330.3",119939,2,7,158968,6438,0.285714285714286
"ENSG00000260918.1",6999,1,1,0,7000,1
"ENSG00000282904.2",6887,1,3,5986,900,0.333333333333333
"ENSG00000286294.1",4209,1,3,2298,1912,0.333333333333333
"ENSG00000248254.1",3528,1,3,2928,601,0.333333333333333
"ENSG00000282917.2",66635,1,3,64907,1728,0.333333333333333
"ENSG00000259959.1",4217,1,1,0,4218,1
"ENSG00000248256.1",8195,1,2,7931,265,0.5
"ENSG00000272576.1",609,1,1,0,610,1
"ENSG00000251040.1",2149,1,3,1538,612,0.333333333333333
"ENSG00000287999.1",298754,1,3,298027,728,0.333333333333333
"ENSG00000248866.1",2262,1,2,1215,1048,0.5
"ENSG00000260120.2",12390,1,3,10300,2091,0.333333333333333
"ENSG00000226950.8",11298,4,14,22874,9513,0.285714285714286
"ENSG00000250302.3",154427,4,17,290697,7395,0.235294117647059
"ENSG00000286161.1",9664,1,2,9109,556,0.5
"ENSG00000248115.1",12438,2,6,12791,4982,0.333333333333333
"ENSG00000250930.5",53178,3,9,106837,1533,0.333333333333333
"ENSG00000248494.1",11091,2,4,11236,975,0.5
"ENSG00000249341.1",77948,2,7,113197,3210,0.285714285714286
"ENSG00000249706.1",16964,1,3,16130,835,0.333333333333333
"ENSG00000272650.1",297,1,1,0,298,1
"ENSG00000269506.2",1613,1,1,0,1614,1
"ENSG00000287534.1",13215,1,2,10391,2825,0.5
"ENSG00000248184.1",23062,1,2,22589,474,0.5
"ENSG00000248518.1",750,1,2,211,540,0.5
"ENSG00000251264.1",6221,1,4,5598,624,0.25
"ENSG00000250456.1",3920,1,2,1705,2216,0.5
"ENSG00000249727.2",9429,1,3,8651,709,0.333333333333333
"ENSG00000251256.1",13673,1,2,13209,465,0.5
"ENSG00000248317.2",14206,1,3,12767,1440,0.333333333333333
"ENSG00000250646.1",39474,1,4,39020,455,0.25
"ENSG00000287060.1",4003,1,2,407,3597,0.5
"ENSG00000249700.9",31876,8,24,121582,6681,0.333333333333333
"ENSG00000273257.2",14860,1,3,12198,2663,0.333333333333333
"ENSG00000272969.1",777,1,1,0,778,1
"ENSG00000286599.1",13434,1,2,10523,2912,0.5
"ENSG00000287382.1",9843,1,3,8768,1076,0.333333333333333
"ENSG00000286093.1",8272,1,2,7131,1142,0.5
"ENSG00000269921.1",528,1,1,0,529,1
"ENSG00000270147.1",559,1,1,0,560,1
"ENSG00000269949.1",446,1,1,0,447,1
"ENSG00000245067.7",97697,3,11,214608,4976,0.272727272727273
"ENSG00000287369.1",853,1,1,0,854,1
"ENSG00000250192.1",1875,1,3,1316,560,0.333333333333333
"ENSG00000248505.2",53846,3,12,96482,3416,0.25
"ENSG00000251459.2",5036,1,4,3329,1323,0.25
"ENSG00000251049.2",9932,1,2,9198,735,0.5
"ENSG00000250333.2",53106,1,3,12122,1775,0.333333333333333
"ENSG00000249831.2",4620,1,2,1949,2672,0.5
"ENSG00000285998.1",13550,1,3,12326,1225,0.333333333333333
"ENSG00000250340.1",11813,1,3,11387,427,0.333333333333333
"ENSG00000250078.2",3052,1,3,2538,515,0.333333333333333
"ENSG00000251339.6",203568,3,12,343605,2792,0.25
"ENSG00000249382.3",48894,4,11,977,2921,0.363636363636364
"ENSG00000251266.2",62744,2,7,123699,1463,0.285714285714286
"ENSG00000250375.2",28236,1,3,27932,305,0.333333333333333
"ENSG00000286097.1",29490,1,3,27594,1897,0.333333333333333
"ENSG00000249111.1",23312,1,2,22986,327,0.5
"ENSG00000249392.1",79182,1,6,78625,558,0.166666666666667
"ENSG00000249892.1",24298,1,4,23539,760,0.25
"ENSG00000287174.1",17266,1,3,16229,1038,0.333333333333333
"ENSG00000249066.2",45528,1,5,44216,1302,0.2
"ENSG00000240152.2",10306,2,6,19238,1142,0.333333333333333
"ENSG00000205682.2",7975,1,3,5897,2079,0.333333333333333
"ENSG00000248692.5",93802,3,15,278673,1629,0.2
"ENSG00000288659.1",86674,1,4,86089,586,0.25
"ENSG00000251055.2",15570,1,3,14899,672,0.333333333333333
"ENSG00000250775.2",64250,1,3,63164,1087,0.333333333333333
"ENSG00000286664.1",47555,1,5,47008,548,0.2
"ENSG00000250125.4",110204,3,13,278883,9618,0.230769230769231
"ENSG00000285711.1",15947,1,3,15090,858,0.333333333333333
"ENSG00000250846.6",28068,1,4,22249,1177,0.25
"ENSG00000248479.1",3351,1,2,2967,385,0.5
"ENSG00000251527.1",1443,1,2,676,768,0.5
"ENSG00000249413.2",151166,1,4,150413,754,0.25
"ENSG00000272304.1",13511,1,2,12960,552,0.5
"ENSG00000287383.1",159599,1,3,157025,2575,0.333333333333333
"ENSG00000250075.7",50946,3,10,51501,3590,0.3
"ENSG00000248049.7",379743,10,38,1336545,20963,0.263157894736842
"ENSG00000272626.1",5975,1,2,5499,477,0.5
"ENSG00000250696.5",34666,2,8,45506,3217,0.25
"ENSG00000286848.1",49071,2,6,57084,909,0.333333333333333
"ENSG00000272986.1",744,1,1,0,745,1
"ENSG00000248567.1",2675,1,4,2093,583,0.25
"ENSG00000250877.1",7723,1,2,7299,425,0.5
"ENSG00000250220.1",58744,1,5,58060,685,0.2
"ENSG00000250436.1",25325,2,6,37037,1218,0.333333333333333
"ENSG00000228277.1",4225,1,3,3651,575,0.333333333333333
"ENSG00000287037.1",9749,1,3,7928,1822,0.333333333333333
"ENSG00000288019.1",2440,1,2,607,1834,0.5
"ENSG00000269559.2",1862,1,1,0,1863,1
"ENSG00000250532.1",21540,1,2,20983,558,0.5
"ENSG00000249942.1",36897,1,6,36166,732,0.166666666666667
"ENSG00000287375.1",1760,1,2,1232,529,0.5
"ENSG00000249717.1",14388,2,7,15851,3492,0.285714285714286
"ENSG00000248165.1",40947,1,4,40358,590,0.25
"ENSG00000260265.1",3015,1,2,2231,785,0.5
"ENSG00000251185.1",92114,1,2,91646,469,0.5
"ENSG00000251454.1",17745,1,4,17324,422,0.25
"ENSG00000251383.1",8490,1,4,7348,1143,0.25
"ENSG00000248646.1",73242,1,2,72770,473,0.5
"ENSG00000250735.5",21828,1,4,21029,777,0.25
"ENSG00000229717.3",15423,2,7,14832,2547,0.285714285714286
"ENSG00000245928.2",25152,1,3,23468,1685,0.333333333333333
"ENSG00000286074.1",52105,1,3,51303,803,0.333333333333333
"ENSG00000287401.1",71358,1,5,69470,1889,0.2
"ENSG00000233860.2",93573,2,5,92573,3642,0.4
"ENSG00000224218.1",43410,1,2,43301,110,0.5
"ENSG00000249036.1",99795,1,3,99225,571,0.333333333333333
"ENSG00000251442.6",44405,5,17,179108,10673,0.294117647058824
"ENSG00000287632.1",21981,1,2,20945,1037,0.5
"ENSG00000260278.1",2319,1,1,0,2320,1
"ENSG00000249307.7",370188,5,16,1099628,9104,0.3125
"ENSG00000250334.6",131677,5,15,396257,9616,0.333333333333333
"ENSG00000251399.1",631,1,2,277,355,0.5
"ENSG00000248408.1",33076,1,4,32336,741,0.25
"ENSG00000251321.1",50299,2,5,83549,2464,0.4
"ENSG00000248719.2",14773,1,4,13095,1679,0.25
"ENSG00000251059.6",28473,1,6,27647,665,0.166666666666667
"ENSG00000273156.2",1966,1,2,68,1899,0.5
"ENSG00000272677.1",9726,2,3,9007,1231,0.666666666666667
"ENSG00000231782.7",10636,1,4,9582,1055,0.25
"ENSG00000286490.1",3391,1,3,2470,922,0.333333333333333
"ENSG00000251022.6",7951,2,6,9569,5347,0.333333333333333
"ENSG00000286035.1",9643,1,2,6377,3267,0.5
"ENSG00000250057.1",13701,1,3,13308,394,0.333333333333333
"ENSG00000249171.1",63245,1,4,62455,791,0.25
"ENSG00000250546.6",502753,3,15,1096033,4896,0.2
"ENSG00000248749.1",8796,1,3,8095,702,0.333333333333333
"ENSG00000251260.2",13789,1,3,13146,644,0.333333333333333
"ENSG00000180769.10",45743,4,15,157803,16344,0.266666666666667
"ENSG00000286189.1",550,1,1,0,551,1
"ENSG00000250062.5",102014,1,4,99164,1049,0.25
"ENSG00000284968.1",11572,1,2,9415,2158,0.5
"ENSG00000250572.1",4891,1,2,4635,257,0.5
"ENSG00000255723.1",28040,1,3,27692,349,0.333333333333333
"ENSG00000272856.1",1473,1,2,983,491,0.5
"ENSG00000249001.5",165921,2,7,166615,1412,0.285714285714286
"ENSG00000286618.1",34092,1,3,32308,1785,0.333333333333333
"ENSG00000246375.3",46914,1,5,45071,1806,0.2
"ENSG00000287181.1",6201,1,2,4457,1745,0.5
"ENSG00000286978.1",2359,1,3,1341,1019,0.333333333333333
"ENSG00000285122.1",1157,1,2,832,326,0.5
"ENSG00000248019.3",20805,2,7,21624,10266,0.285714285714286
"ENSG00000270720.1",587,1,1,0,588,1
"ENSG00000251095.7",315792,5,16,447920,7249,0.3125
"ENSG00000288563.1",122083,1,4,117859,4225,0.25
"ENSG00000274238.1",513,1,1,0,514,1
"ENSG00000277695.1",8051,1,4,7530,522,0.25
"ENSG00000276542.1",871,1,1,0,872,1
"ENSG00000247775.2",5570,2,6,6296,3447,0.333333333333333
"ENSG00000287239.1",4186,1,4,3370,817,0.25
"ENSG00000248984.1",4767,1,2,4498,270,0.5
"ENSG00000249049.1",6272,1,3,5898,375,0.333333333333333
"ENSG00000249052.1",16449,1,4,15873,577,0.25
"ENSG00000287392.1",82081,1,3,80912,1170,0.333333333333333
"ENSG00000249152.1",8308,1,2,7693,616,0.5
"ENSG00000248511.1",6927,1,3,6336,592,0.333333333333333
"ENSG00000248627.1",5157,1,2,4809,349,0.5
"ENSG00000250908.1",1163,1,2,723,441,0.5
"ENSG00000246541.2",89764,1,9,88723,1042,0.111111111111111
"ENSG00000287552.1",27555,1,2,24588,2968,0.5
"ENSG00000249951.1",27325,1,2,27111,215,0.5
"ENSG00000249599.2",14013,1,3,13223,791,0.333333333333333
"ENSG00000271474.1",3328,1,1,0,3329,1
"ENSG00000248510.2",508163,2,6,559399,2486,0.333333333333333
"ENSG00000287841.1",15905,1,4,12215,3691,0.25
"ENSG00000253170.1",14358,1,2,13834,525,0.5
"ENSG00000254044.5",299188,1,5,247173,691,0.2
"ENSG00000251620.3",125218,3,11,350791,5169,0.272727272727273
"ENSG00000214559.3",9942,1,2,9546,397,0.5
"ENSG00000251523.1",13571,1,4,13083,489,0.25
"ENSG00000260641.1",5646,1,1,0,5647,1
"ENSG00000263923.1",66097,1,5,65476,622,0.2
"ENSG00000287512.1",3707,1,3,2631,1077,0.333333333333333
"ENSG00000272777.1",869,1,1,0,870,1
"ENSG00000246090.7",212551,4,26,447835,7013,0.153846153846154
"ENSG00000248676.1",31114,1,4,30756,359,0.25
"ENSG00000245322.7",245093,4,13,359596,7004,0.307692307692308
"ENSG00000249710.1",25472,1,5,24947,526,0.2
"ENSG00000286150.1",52806,1,2,51471,1336,0.5
"ENSG00000250223.1",14834,1,4,14011,824,0.25
"ENSG00000251219.2",12844,1,3,3634,2562,0.333333333333333
"ENSG00000251636.1",2025,1,2,1545,481,0.5
"ENSG00000254531.1",1103,1,2,314,790,0.5
"ENSG00000286124.1",9028,1,3,7980,1049,0.333333333333333
"ENSG00000251309.1",60009,1,3,59407,603,0.333333333333333
"ENSG00000248161.5",31408,2,7,42621,1156,0.285714285714286
"ENSG00000260651.1",478,1,1,0,479,1
"ENSG00000286242.1",5629,1,2,4806,824,0.5
"ENSG00000246560.2",16020,1,2,15138,883,0.5
"ENSG00000248740.6",198845,5,16,368984,5650,0.3125
"ENSG00000251577.5",75789,1,5,74965,825,0.2
"ENSG00000250920.3",8691,1,4,7213,1314,0.25
"ENSG00000286291.1",6546,1,2,5922,625,0.5
"ENSG00000249614.2",75927,1,4,74496,1432,0.25
"ENSG00000251170.6",180655,3,11,334334,1879,0.272727272727273
"ENSG00000245384.2",243697,3,18,448610,10753,0.166666666666667
"ENSG00000250670.1",11917,1,4,11371,547,0.25
"ENSG00000248242.1",312919,1,6,312345,575,0.166666666666667
"ENSG00000248373.6",219875,2,10,280504,2192,0.2
"ENSG00000251259.1",3339,1,2,2791,549,0.5
"ENSG00000251586.1",6709,1,5,6173,537,0.2
"ENSG00000250522.1",12165,1,4,11594,572,0.25
"ENSG00000249885.1",8647,1,3,8192,456,0.333333333333333
"ENSG00000251175.5",80927,2,10,92070,870,0.2
"ENSG00000250740.1",5662,1,2,5178,483,0.5
"ENSG00000249635.1",19161,1,4,15636,3526,0.25
"ENSG00000249613.2",19960,1,4,18990,936,0.25
"ENSG00000286147.1",413239,1,11,408347,4893,0.0909090909090909
"ENSG00000251081.1",43170,1,2,42614,557,0.5
"ENSG00000245293.3",126206,4,18,274743,10500,0.222222222222222
"ENSG00000249604.1",5224,1,4,2078,3147,0.25
"ENSG00000232021.7",90512,8,18,208076,7975,0.444444444444444
"ENSG00000234492.4",82270,1,4,78495,3713,0.25
"ENSG00000286136.2",8925,1,3,7616,1310,0.333333333333333
"ENSG00000246774.1",13100,1,3,11150,1951,0.333333333333333
"ENSG00000247950.7",86342,4,20,178406,6422,0.2
"ENSG00000273447.1",699,1,1,0,700,1
"ENSG00000272795.1",363,1,1,0,364,1
"ENSG00000250511.1",7017,1,4,5571,1447,0.25
"ENSG00000250103.2",19945,2,6,31060,941,0.333333333333333
"ENSG00000249519.1",2941,1,2,2386,556,0.5
"ENSG00000288692.1",509824,1,5,509081,744,0.2
"ENSG00000248656.3",223754,3,17,243095,3742,0.176470588235294
"ENSG00000250855.2",37091,2,5,38116,1152,0.4
"ENSG00000249815.2",307855,2,8,304693,1844,0.25
"ENSG00000288691.1",101351,1,7,100070,1282,0.142857142857143
"ENSG00000288685.1",28730,1,3,23918,4813,0.333333333333333
"ENSG00000260526.1",2035,1,1,0,2036,1
"ENSG00000272567.1",348,1,1,0,349,1
"ENSG00000249509.1",31496,2,6,33141,1162,0.333333333333333
"ENSG00000249532.5",3575,1,3,2936,640,0.333333333333333
"ENSG00000250046.3",13763,1,2,13024,740,0.5
"ENSG00000251126.2",2032,1,2,1159,874,0.5
"ENSG00000248152.2",98690,3,8,111239,3710,0.375
"ENSG00000249373.2",3264,1,3,2838,427,0.333333333333333
"ENSG00000249304.1",1064,1,2,624,441,0.5
"ENSG00000250791.2",26255,1,5,25756,498,0.2
"ENSG00000287845.1",4825,1,3,3029,1797,0.333333333333333
"ENSG00000287520.1",19822,1,2,15581,4242,0.5
"ENSG00000287290.1",201226,1,9,198385,2842,0.111111111111111
"ENSG00000286637.1",167339,2,9,307948,3660,0.222222222222222
"ENSG00000224932.2",46058,3,12,106057,3098,0.25
"ENSG00000228358.6",52116,8,23,168048,21138,0.347826086956522
"ENSG00000236922.10",285022,3,13,488200,5251,0.230769230769231
"ENSG00000286269.1",8480,1,3,2603,5878,0.333333333333333
"ENSG00000229565.2",35815,1,4,34779,802,0.25
"ENSG00000269893.8",6607,2,6,1027,6650,0.333333333333333
"ENSG00000281731.3",21256,3,13,25405,8187,0.230769230769231
"ENSG00000260091.1",900,1,1,0,901,1
"ENSG00000250950.1",927,1,2,355,573,0.5
"ENSG00000286241.1",7025,1,2,3156,3870,0.5
"ENSG00000250772.6",5465,1,5,4768,637,0.2
"ENSG00000250392.2",24753,1,2,24112,642,0.5
"ENSG00000253825.1",5582,1,2,5109,474,0.5
"ENSG00000250938.6",497831,5,14,1091423,4826,0.357142857142857
"ENSG00000249409.1",11706,1,2,11155,544,0.5
"ENSG00000250344.1",9047,1,3,8427,621,0.333333333333333
"ENSG00000226757.2",2229,1,1,0,2230,1
"ENSG00000261501.1",2265,1,1,0,2266,1
"ENSG00000227145.2",70173,2,14,72983,4740,0.142857142857143
"ENSG00000287692.1",8343,1,2,3837,4507,0.5
"ENSG00000273007.2",6027,1,3,3523,2505,0.333333333333333
"ENSG00000287951.1",1971,1,2,496,1476,0.5
"ENSG00000249125.2",31864,1,3,12750,1766,0.333333333333333
"ENSG00000251526.1",22246,1,3,21663,584,0.333333333333333
"ENSG00000249464.6",423672,7,26,1091192,13762,0.269230769230769
"ENSG00000226655.1",750,1,3,274,477,0.333333333333333
"ENSG00000286700.1",2973,1,2,2378,596,0.5
"ENSG00000249837.1",102667,1,5,102238,430,0.2
"ENSG00000286734.1",14074,1,2,12516,1559,0.5
