"chr","strand","gene_ID","transcript_ID","intron_ID","sj5start","sj5end","sj5_cov_nonsplit","sj5_cov_split","sj3start","sj3end","sj3_cov_nonsplit","sj3_cov_split","score","TC","exon"
"3","+","ENSG00000288700.1","ENST00000684049.1",5,134537268,134537269,0,13,134545585,134545586,0,13,1,"0.357142857142857","14"
"3","+","ENSG00000223812.8","ENST00000662007.1",3,191557384,191557385,1,18,191559677,191559678,0,10,0.96551724137931,"0.24","25"
"3","+","ENSG00000223812.8","ENST00000664994.1",3,191569824,191569825,0,16,191573313,191573314,0,16,1,"0.24","25"
"3","+","ENSG00000223812.8","ENST00000664994.1",4,191573474,191573475,0,11,191589902,191589903,0,11,1,"0.24","25"
"3","+","ENSG00000223812.8","ENST00000656380.1",2,191557384,191557385,1,18,191559677,191559678,0,10,0.96551724137931,"0.24","25"
"3","+","ENSG00000223812.8","ENST00000656380.1",6,191569824,191569825,0,16,191573313,191573314,0,16,1,"0.24","25"
"3","+","ENSG00000223812.8","ENST00000656380.1",7,191573474,191573475,0,11,191589902,191589903,0,11,1,"0.24","25"
"3","+","ENSG00000223812.8","ENST00000669360.1",5,191557384,191557385,1,18,191559677,191559678,0,10,0.96551724137931,"0.24","25"
"3","+","ENSG00000223812.8","ENST00000669360.1",7,191569824,191569825,0,16,191573313,191573314,0,16,1,"0.24","25"
"3","+","ENSG00000223812.8","ENST00000669360.1",8,191573474,191573475,0,11,191589902,191589903,0,11,1,"0.24","25"
"3","+","ENSG00000223812.8","ENST00000641055.1",3,191557384,191557385,1,18,191559677,191559678,0,10,0.96551724137931,"0.24","25"
"3","+","ENSG00000223812.8","ENST00000641055.1",5,191569824,191569825,0,16,191573313,191573314,0,16,1,"0.24","25"
"3","+","ENSG00000223812.8","ENST00000641055.1",6,191573474,191573475,0,11,191589902,191589903,0,11,1,"0.24","25"
"3","+","ENSG00000223812.8","ENST00000667184.1",2,191569824,191569825,0,16,191573313,191573314,0,16,1,"0.24","25"
"3","+","ENSG00000223812.8","ENST00000667184.1",3,191573474,191573475,0,11,191589902,191589903,0,11,1,"0.24","25"
"3","+","ENSG00000242086.8","ENST00000457233.5",1,195658165,195658166,1,21,195661755,195661756,0,18,0.975,"0.292134831460674","89"
"3","+","ENSG00000242086.8","ENST00000457233.5",2,195661841,195661842,0,13,195662570,195662571,0,12,1,"0.292134831460674","89"
"3","+","ENSG00000242086.8","ENST00000457233.5",5,195664250,195664251,0,28,195666065,195666066,0,28,1,"0.292134831460674","89"
"3","+","ENSG00000242086.8","ENST00000452844.5",1,195658165,195658166,1,21,195661755,195661756,0,18,0.975,"0.292134831460674","89"
"3","+","ENSG00000242086.8","ENST00000452844.5",2,195661841,195661842,0,13,195662570,195662571,0,12,1,"0.292134831460674","89"
"3","+","ENSG00000242086.8","ENST00000453324.5",1,195658165,195658166,1,21,195661755,195661756,0,18,0.975,"0.292134831460674","89"
"3","+","ENSG00000242086.8","ENST00000453324.5",2,195661841,195661842,0,13,195662570,195662571,0,12,1,"0.292134831460674","89"
"3","+","ENSG00000242086.8","ENST00000453324.5",4,195664250,195664251,0,28,195666065,195666066,0,28,1,"0.292134831460674","89"
"3","+","ENSG00000242086.8","ENST00000453324.5",6,195668641,195668642,1,10,195671131,195671132,0,10,0.952380952380952,"0.292134831460674","89"
"3","+","ENSG00000242086.8","ENST00000445430.5",1,195658165,195658166,1,21,195661755,195661756,0,18,0.975,"0.292134831460674","89"
"3","+","ENSG00000242086.8","ENST00000445430.5",2,195661841,195661842,0,13,195662570,195662571,0,12,1,"0.292134831460674","89"
"3","+","ENSG00000242086.8","ENST00000445430.5",5,195664250,195664251,0,28,195666065,195666066,0,28,1,"0.292134831460674","89"
"3","+","ENSG00000242086.8","ENST00000445430.5",7,195668641,195668642,1,10,195671131,195671132,0,10,0.952380952380952,"0.292134831460674","89"
"3","+","ENSG00000242086.8","ENST00000445430.5",11,195677848,195677849,0,11,195681189,195681190,0,13,1,"0.292134831460674","89"
"3","+","ENSG00000242086.8","ENST00000600527.5",1,195677848,195677849,0,11,195681189,195681190,0,13,1,"0.292134831460674","89"
"4","-","ENSG00000249592.6","ENST00000652800.1",1,781771,781772,12,12,767615,767616,21,1,0.282608695652174,"0.5","6"
"4","+","ENSG00000249673.7","ENST00000663849.1",4,2938142,2938143,11,3,2938692,2938693,36,3,0.113207547169811,"0.285714285714286","14"
"4","+","ENSG00000249673.7","ENST00000671608.1",3,2938142,2938143,11,3,2938692,2938693,36,3,0.113207547169811,"0.285714285714286","14"
"4","+","ENSG00000288606.1","ENST00000504598.5",1,15681901,15681902,2,9,15686235,15686236,1,23,0.914285714285714,"0.5","2"
"4","+","ENSG00000261761.5","ENST00000667203.1",1,37001895,37001896,0,13,37018317,37018318,0,13,1,"0.4","5"
"4","+","ENSG00000261761.5","ENST00000562049.1",1,37001895,37001896,0,13,37018317,37018318,0,13,1,"0.4","5"
"4","-","ENSG00000251022.6","ENST00000504520.6",1,82900333,82900334,1,15,82900223,82900224,1,16,0.939393939393939,"0.333333333333333","6"
"4","-","ENSG00000251022.6","ENST00000504520.6",3,82897988,82897989,3,7,82895774,82895775,3,8,0.714285714285714,"0.333333333333333","6"
"4","-","ENSG00000251022.6","ENST00000504792.6",1,82900333,82900334,1,15,82900223,82900224,1,16,0.939393939393939,"0.333333333333333","6"
"4","+","ENSG00000269893.8","ENST00000654083.1",2,118279431,118279432,1,33,118279623,118279624,0,33,0.985074626865672,"0.333333333333333","6"
"4","+","ENSG00000269893.8","ENST00000602414.6",3,118279431,118279432,1,33,118279623,118279624,0,33,0.985074626865672,"0.333333333333333","6"
"4","-","ENSG00000286251.2","ENST00000661809.1",1,126735424,126735425,0,54,126698313,126698314,0,58,1,"0.142857142857143","7"
"4","-","ENSG00000286251.2","ENST00000661809.1",2,126698264,126698265,0,62,126465142,126465143,1,22,0.988235294117647,"0.142857142857143","7"
"4","-","ENSG00000286251.2","ENST00000661809.1",3,126464929,126464930,0,11,126464302,126464303,0,12,1,"0.142857142857143","7"
"4","-","ENSG00000286251.2","ENST00000661809.1",4,126464234,126464235,0,13,126463114,126463115,0,13,1,"0.142857142857143","7"
"4","+","ENSG00000250033.5","ENST00000510767.5",4,138168818,138168819,17,0,138171532,138171533,21,0,0,"0.2","10"
"4","+","ENSG00000250501.3","ENST00000666509.1",4,138795214,138795215,0,15,138800063,138800064,0,10,1,"0.166666666666667","6"
"4","-","ENSG00000285783.1","ENST00000650526.1",10,144120489,144120490,0,24,144119781,144119782,0,24,1,"0.166666666666667","12"
"4","-","ENSG00000285783.1","ENST00000650526.1",11,144119685,144119686,0,24,144118752,144118753,0,19,1,"0.166666666666667","12"
"4","-","ENSG00000285783.1","ENST00000650526.1",12,144118713,144118714,0,15,144116939,144116940,0,19,1,"0.166666666666667","12"
"4","-","ENSG00000285783.1","ENST00000650526.1",13,144116853,144116854,0,17,144114767,144114768,0,14,1,"0.166666666666667","12"
"4","-","ENSG00000285783.1","ENST00000650526.1",14,144114688,144114689,0,20,144111410,144111411,0,23,1,"0.166666666666667","12"
"4","-","ENSG00000245213.7","ENST00000663396.1",2,173167961,173167962,0,11,173166790,173166791,0,11,1,"0.315789473684211","19"
"4","-","ENSG00000245213.7","ENST00000500914.6",2,173167961,173167962,0,11,173166790,173166791,0,11,1,"0.315789473684211","19"
"4","-","ENSG00000245213.7","ENST00000661589.1",2,173167961,173167962,0,11,173166790,173166791,0,11,1,"0.315789473684211","19"
"4","-","ENSG00000245213.7","ENST00000499322.7",2,173167961,173167962,0,11,173166790,173166791,0,11,1,"0.315789473684211","19"
"4","-","ENSG00000245213.7","ENST00000510523.2",2,173167961,173167962,0,11,173166790,173166791,0,11,1,"0.315789473684211","19"
"4","-","ENSG00000245213.7","ENST00000660750.1",1,173167961,173167962,0,11,173166790,173166791,0,11,1,"0.315789473684211","19"
"5","+","ENSG00000249069.8","ENST00000659703.1",1,54313750,54313751,0,36,54317551,54317552,0,23,1,"0.1875","16"
"5","+","ENSG00000249069.8","ENST00000659703.1",2,54317788,54317789,0,25,54320913,54320914,0,40,1,"0.1875","16"
"5","+","ENSG00000262211.1","ENST00000576302.1",2,55941119,55941120,10,0,55941197,55941198,14,0,0,"0.333333333333333","3"
"5","-","ENSG00000245556.3","ENST00000665502.1",1,78360213,78360214,5,13,78359985,78359986,1,13,0.8125,"0.4","5"
"5","+","ENSG00000224032.7","ENST00000663232.1",2,112161775,112161776,0,22,112162150,112162151,0,22,1,"0.333333333333333","3"
"5","-","ENSG00000250159.7","ENST00000508281.3",1,137889146,137889147,1,12,137888288,137888289,0,11,0.958333333333333,"0.3","10"
"5","-","ENSG00000249971.1","ENST00000504539.1",1,138349301,138349302,74,0,138347097,138347098,46,0,0,"0.5","2"
"5","+","ENSG00000281398.4","ENST00000648842.1",4,139279129,139279130,3,33,139279934,139279935,5,18,0.864406779661017,"0.4","10"
"5","+","ENSG00000281398.4","ENST00000506188.5",5,139279129,139279130,3,33,139279934,139279935,5,18,0.864406779661017,"0.4","10"
"5","+","ENSG00000281398.4","ENST00000513259.5",5,139279129,139279130,3,33,139279934,139279935,5,18,0.864406779661017,"0.4","10"
"5","-","ENSG00000248596.8","ENST00000515403.5",1,176185100,176185101,0,25,176183301,176183302,0,10,1,"0.0666666666666667","15"
"5","-","ENSG00000248596.8","ENST00000515403.5",6,176176758,176176759,0,13,176176450,176176451,1,12,0.961538461538462,"0.0666666666666667","15"
"5","-","ENSG00000248596.8","ENST00000515403.5",19,176147538,176147539,0,12,176147105,176147106,0,12,1,"0.0666666666666667","15"
"5","-","ENSG00000283235.2","ENST00000508056.5",4,176185100,176185101,0,25,176183301,176183302,0,10,1,"0.272727272727273","11"
"5","-","ENSG00000283235.2","ENST00000508056.5",9,176176758,176176759,0,13,176176450,176176451,1,12,0.961538461538462,"0.272727272727273","11"
"5","-","ENSG00000283235.2","ENST00000658968.1",6,176176758,176176759,0,13,176176450,176176451,1,12,0.961538461538462,"0.272727272727273","11"
"5","+","ENSG00000248275.2","ENST00000657194.1",1,181261384,181261385,6,20,181263627,181263628,0,19,0.866666666666667,"0.428571428571429","7"
"5","+","ENSG00000248275.2","ENST00000509252.1",1,181261384,181261385,6,20,181263627,181263628,0,19,0.866666666666667,"0.428571428571429","7"
"6","+","ENSG00000287626.1","ENST00000664650.1",1,15556008,15556009,0,13,15558985,15558986,0,15,1,"0.5","2"
"6","-","ENSG00000231074.9","ENST00000659132.1",2,30296131,30296132,0,26,30294964,30294965,1,26,0.981132075471698,"0.333333333333333","15"
"6","-","ENSG00000231074.9","ENST00000653541.1",2,30314268,30314269,1,13,30296237,30296238,0,26,0.975,"0.333333333333333","15"
"6","-","ENSG00000231074.9","ENST00000653541.1",3,30296131,30296132,0,26,30294964,30294965,1,26,0.981132075471698,"0.333333333333333","15"
"6","-","ENSG00000231074.9","ENST00000654996.1",2,30314268,30314269,1,13,30296237,30296238,0,26,0.975,"0.333333333333333","15"
"6","-","ENSG00000231074.9","ENST00000654996.1",3,30296131,30296132,0,26,30294964,30294965,1,26,0.981132075471698,"0.333333333333333","15"
"6","-","ENSG00000231074.9","ENST00000657247.1",2,30314268,30314269,1,13,30296237,30296238,0,26,0.975,"0.333333333333333","15"
"6","-","ENSG00000231074.9","ENST00000657247.1",3,30296131,30296132,0,26,30294964,30294965,1,26,0.981132075471698,"0.333333333333333","15"
"6","-","ENSG00000231074.9","ENST00000654915.1",3,30296131,30296132,0,26,30294964,30294965,1,26,0.981132075471698,"0.333333333333333","15"
"6","+","ENSG00000224328.1","ENST00000442150.1",1,30703193,30703194,10,0,30712311,30712312,22,0,0,"0.333333333333333","3"
"6","+","ENSG00000224328.1","ENST00000442150.1",2,30712425,30712426,15,0,30712687,30712688,42,0,0,"0.333333333333333","3"
"6","+","ENSG00000288473.1","ENST00000477288.5",1,30908403,30908404,1,49,30909033,30909034,0,55,0.990476190476191,"0.032258064516129","31"
"6","+","ENSG00000288473.1","ENST00000477288.5",2,30909173,30909174,0,35,30909434,30909435,1,31,0.985074626865672,"0.032258064516129","31"
"6","+","ENSG00000288473.1","ENST00000477288.5",3,30909539,30909540,0,34,30909931,30909932,0,34,1,"0.032258064516129","31"
"6","+","ENSG00000288473.1","ENST00000477288.5",4,30910063,30910064,0,27,30910664,30910665,0,29,1,"0.032258064516129","31"
"6","+","ENSG00000288473.1","ENST00000477288.5",5,30910761,30910762,0,34,30910852,30910853,0,34,1,"0.032258064516129","31"
"6","+","ENSG00000288473.1","ENST00000477288.5",6,30910941,30910942,0,35,30911157,30911158,0,35,1,"0.032258064516129","31"
"6","+","ENSG00000288473.1","ENST00000477288.5",7,30911269,30911270,0,15,30911430,30911431,0,15,1,"0.032258064516129","31"
"6","+","ENSG00000288473.1","ENST00000477288.5",8,30911499,30911500,0,10,30911683,30911684,0,15,1,"0.032258064516129","31"
"6","+","ENSG00000288473.1","ENST00000477288.5",9,30911767,30911768,0,26,30912013,30912014,12,26,0.8125,"0.032258064516129","31"
"6","+","ENSG00000288473.1","ENST00000477288.5",10,30912458,30912459,0,30,30913109,30913110,0,28,1,"0.032258064516129","31"
"6","+","ENSG00000288473.1","ENST00000477288.5",11,30913157,30913158,2,23,30913308,30913309,1,22,0.9375,"0.032258064516129","31"
"6","+","ENSG00000288473.1","ENST00000477288.5",13,30915037,30915038,0,27,30915155,30915156,0,27,1,"0.032258064516129","31"
"6","+","ENSG00000288473.1","ENST00000477288.5",14,30915237,30915238,0,31,30915354,30915355,0,30,1,"0.032258064516129","31"
"6","+","ENSG00000288473.1","ENST00000477288.5",15,30915455,30915456,0,21,30915745,30915746,0,21,1,"0.032258064516129","31"
"6","+","ENSG00000288473.1","ENST00000477288.5",16,30915867,30915868,0,18,30915980,30915981,0,18,1,"0.032258064516129","31"
"6","+","ENSG00000288473.1","ENST00000477288.5",17,30916047,30916048,0,18,30916151,30916152,0,18,1,"0.032258064516129","31"
"6","+","ENSG00000288473.1","ENST00000477288.5",18,30916249,30916250,0,50,30916877,30916878,0,50,1,"0.032258064516129","31"
"6","+","ENSG00000288473.1","ENST00000477288.5",20,30917224,30917225,0,54,30917694,30917695,1,53,0.990740740740741,"0.032258064516129","31"
"6","+","ENSG00000288473.1","ENST00000477288.5",21,30917806,30917807,3,30,30918826,30918827,0,30,0.952380952380952,"0.032258064516129","31"
"6","+","ENSG00000288473.1","ENST00000477288.5",22,30918915,30918916,0,13,30919757,30919758,1,13,0.962962962962963,"0.032258064516129","31"
"6","+","ENSG00000288473.1","ENST00000477288.5",23,30919848,30919849,0,22,30920088,30920089,0,23,1,"0.032258064516129","31"
"6","+","ENSG00000288473.1","ENST00000477288.5",24,30920216,30920217,2,20,30920332,30920333,0,16,0.947368421052632,"0.032258064516129","31"
"6","+","ENSG00000288473.1","ENST00000477288.5",25,30920436,30920437,1,29,30920667,30920668,0,29,0.983050847457627,"0.032258064516129","31"
"6","+","ENSG00000288473.1","ENST00000477288.5",26,30920749,30920750,0,19,30921064,30921065,0,19,1,"0.032258064516129","31"
"6","+","ENSG00000288473.1","ENST00000477288.5",27,30921141,30921142,0,15,30921229,30921230,0,15,1,"0.032258064516129","31"
"6","+","ENSG00000288473.1","ENST00000477288.5",28,30921305,30921306,0,28,30921588,30921589,3,28,0.949152542372881,"0.032258064516129","31"
"6","+","ENSG00000288473.1","ENST00000477288.5",29,30921691,30921692,0,44,30921924,30921925,0,40,1,"0.032258064516129","31"
"6","+","ENSG00000288473.1","ENST00000477288.5",30,30921995,30921996,0,25,30922115,30922116,1,25,0.980392156862745,"0.032258064516129","31"
"6","+","ENSG00000288473.1","ENST00000477288.5",31,30922241,30922242,0,22,30922449,30922450,2,16,0.95,"0.032258064516129","31"
"6","+","ENSG00000288473.1","ENST00000477288.5",32,30922554,30922555,1,21,30922705,30922706,0,20,0.976190476190476,"0.032258064516129","31"
"6","+","ENSG00000288473.1","ENST00000477288.5",33,30922774,30922775,0,42,30922897,30922898,1,42,0.988235294117647,"0.032258064516129","31"
"6","+","ENSG00000288473.1","ENST00000477288.5",34,30922976,30922977,0,26,30923103,30923104,0,26,1,"0.032258064516129","31"
"6","+","ENSG00000288473.1","ENST00000477288.5",35,30923231,30923232,0,69,30923352,30923353,0,68,1,"0.032258064516129","31"
"6","+","ENSG00000288473.1","ENST00000477288.5",36,30923505,30923506,0,28,30924353,30924354,0,28,1,"0.032258064516129","31"
"6","+","ENSG00000288473.1","ENST00000477288.5",37,30924560,30924561,0,27,30925273,30925274,0,27,1,"0.032258064516129","31"
"6","+","ENSG00000288473.1","ENST00000477288.5",38,30925385,30925386,2,31,30925543,30925544,0,31,0.96875,"0.032258064516129","31"
"6","+","ENSG00000288473.1","ENST00000477288.5",39,30925719,30925720,0,13,30925879,30925880,0,13,1,"0.032258064516129","31"
"6","+","ENSG00000288473.1","ENST00000477288.5",40,30926008,30926009,0,16,30926108,30926109,0,16,1,"0.032258064516129","31"
"6","+","ENSG00000227198.1","ENST00000422049.1",1,31658679,31658680,11,0,31660399,31660400,21,0,0,"0.5","2"
"6","+","ENSG00000285565.1","ENST00000649802.1",3,31837435,31837436,5,248,31839542,31839543,1,248,0.98804780876494,"0.25","4"
"6","+","ENSG00000204387.14","ENST00000375638.7",4,31837435,31837436,5,248,31839542,31839543,1,248,0.98804780876494,"0.416666666666667","12"
"6","+","ENSG00000204387.14","ENST00000375642.6",4,31837435,31837436,5,248,31839542,31839543,1,248,0.98804780876494,"0.416666666666667","12"
"6","+","ENSG00000204387.14","ENST00000614363.4",3,31837435,31837436,5,248,31839542,31839543,1,248,0.98804780876494,"0.416666666666667","12"
"6","+","ENSG00000204387.14","ENST00000395789.5",4,31837435,31837436,5,248,31839542,31839543,1,248,0.98804780876494,"0.416666666666667","12"
"6","+","ENSG00000204387.14","ENST00000395788.3",1,31837435,31837436,5,248,31839542,31839543,1,248,0.98804780876494,"0.416666666666667","12"
"6","-","ENSG00000284829.1","ENST00000494022.1",1,32117586,32117587,0,92,32117404,32117405,0,94,1,"0.2","5"
"6","-","ENSG00000284829.1","ENST00000494022.1",3,32117036,32117037,0,160,32116815,32116816,0,159,1,"0.2","5"
"6","-","ENSG00000263756.1","ENST00000580587.1",1,32972543,32972544,122,0,32972331,32972332,77,0,0,"0.5","2"
"6","+","ENSG00000225339.4","ENST00000586413.1",1,34282562,34282563,23,0,34283872,34283873,13,1,0.027027027027027,"0.4","10"
"6","+","ENSG00000204091.8","ENST00000655318.1",3,40378897,40378898,0,20,40379281,40379282,0,20,1,"0.25","8"
"6","+","ENSG00000204091.8","ENST00000664585.1",1,40378897,40378898,0,20,40379281,40379282,0,20,1,"0.25","8"
"6","-","ENSG00000283352.1","ENST00000637710.1",1,57961320,57961321,0,11,57961224,57961225,0,11,1,"0.25","4"
"6","-","ENSG00000283352.1","ENST00000637710.1",2,57961151,57961152,0,15,57959111,57959112,0,16,1,"0.25","4"
"6","-","ENSG00000227706.4","ENST00000660755.1",1,67888910,67888911,10,586,67888821,67888822,1,485,0.989833641404806,"0.3","10"
"6","-","ENSG00000227706.4","ENST00000654364.1",2,67886967,67886968,30,272,67883876,67883877,40,214,0.87410071942446,"0.3","10"
"6","-","ENSG00000227706.4","ENST00000666873.1",2,67886967,67886968,30,272,67883876,67883877,40,214,0.87410071942446,"0.3","10"
"6","+","ENSG00000286680.1","ENST00000661401.1",1,67884060,67884061,87,4,67887645,67887646,406,1,0.0100401606425703,"0.25","4"
"6","+","ENSG00000237643.2","ENST00000667898.1",1,70395043,70395044,0,89,70395229,70395230,0,62,1,"0.333333333333333","3"
"6","+","ENSG00000287094.1","ENST00000667807.1",1,135323434,135323435,0,10,135327285,135327286,0,10,1,"0.5","2"
"6","+","ENSG00000227748.2","ENST00000436295.2",1,146857836,146857837,77,0,146859179,146859180,2,18,0.185567010309278,"0.25","4"
"6","+","ENSG00000227681.5","ENST00000434985.1",2,147733811,147733812,0,60,147737316,147737317,0,65,1,"0.333333333333333","6"
"6","-","ENSG00000224893.7","ENST00000666093.1",1,152875706,152875707,1,13,152831936,152831937,0,13,0.962962962962963,"0.285714285714286","14"
"6","-","ENSG00000224893.7","ENST00000656248.1",1,152875706,152875707,1,13,152831936,152831937,0,13,0.962962962962963,"0.285714285714286","14"
"6","+","ENSG00000272980.4","ENST00000609590.1",1,166999514,166999515,0,17,167000059,167000060,0,17,1,"0.142857142857143","7"
"6","+","ENSG00000272980.4","ENST00000609590.1",2,167000113,167000114,0,26,167003192,167003193,0,26,1,"0.142857142857143","7"
"6","+","ENSG00000272980.4","ENST00000609590.1",3,167004401,167004402,0,15,167010812,167010813,0,15,1,"0.142857142857143","7"
"7","+","ENSG00000196204.12","ENST00000406089.6",1,4974161,4974162,0,16,4976300,4976301,0,16,1,"0.25","16"
"7","+","ENSG00000230733.2","ENST00000444210.2",1,5477030,5477031,12,0,5477787,5477788,17,0,0,"0.5","2"
"7","+","ENSG00000232759.1","ENST00000435127.1",3,22572013,22572014,16,1,22572084,22572085,18,1,0.0555555555555556,"0.25","4"
"7","-","ENSG00000287093.1","ENST00000666237.1",1,24795089,24795090,0,29,24784533,24784534,0,28,1,"0.333333333333333","3"
"7","-","ENSG00000214783.9","ENST00000427076.5",1,44019060,44019061,1,13,44016523,44016524,0,14,0.964285714285714,"0.111111111111111","18"
"7","-","ENSG00000214783.9","ENST00000422304.1",1,44019060,44019061,1,13,44016523,44016524,0,14,0.964285714285714,"0.111111111111111","18"
"7","-","ENSG00000273432.1","ENST00000454572.1",1,44019060,44019061,1,13,44016523,44016524,0,14,0.964285714285714,"0.5","2"
"7","-","ENSG00000232956.9","ENST00000578968.5",1,44986524,44986525,0,43,44986097,44986098,0,43,1,"0.25","8"
"7","-","ENSG00000232956.9","ENST00000580528.2",1,44986524,44986525,0,43,44986097,44986098,0,43,1,"0.25","8"
"7","-","ENSG00000285165.1","ENST00000644669.1",1,50400030,50400031,30,1,50399960,50399961,14,0,0.0222222222222222,"0.2","5"
"7","-","ENSG00000214293.9","ENST00000659053.1",1,77695895,77695896,4,15,77685328,77685329,0,24,0.906976744186046,"0.333333333333333","9"
"7","-","ENSG00000214293.9","ENST00000664660.1",2,77685201,77685202,0,15,77684251,77684252,0,13,1,"0.333333333333333","9"
"7","-","ENSG00000214293.9","ENST00000654794.1",1,77695895,77695896,4,15,77685328,77685329,0,24,0.906976744186046,"0.333333333333333","9"
"7","-","ENSG00000214293.9","ENST00000654794.1",2,77685201,77685202,0,15,77684251,77684252,0,13,1,"0.333333333333333","9"
"7","+","ENSG00000273299.1","ENST00000480135.1",1,90403549,90403550,0,31,90405518,90405519,2,32,0.969230769230769,"0.333333333333333","3"
"7","-","ENSG00000284707.2","ENST00000641784.1",7,97869777,97869778,5,814,97869179,97869180,5,799,0.993838570548367,"0.222222222222222","9"
"7","-","ENSG00000284707.2","ENST00000641784.1",8,97868907,97868908,6,584,97864496,97864497,0,584,0.99488926746167,"0.222222222222222","9"
"7","-","ENSG00000284707.2","ENST00000641784.1",9,97864258,97864259,3,533,97859398,97859399,5,533,0.992551210428305,"0.222222222222222","9"
"7","-","ENSG00000284707.2","ENST00000641784.1",10,97859212,97859213,12,610,97858955,97858956,5,619,0.986356340288925,"0.222222222222222","9"
"7","-","ENSG00000284707.2","ENST00000641784.1",11,97858853,97858854,0,542,97858405,97858406,0,538,1,"0.222222222222222","9"
"7","-","ENSG00000284707.2","ENST00000641784.1",12,97858277,97858278,4,488,97856816,97856817,1,495,0.994939271255061,"0.222222222222222","9"
"7","-","ENSG00000284707.2","ENST00000641784.1",13,97856689,97856690,4,521,97855459,97855460,1,508,0.995164410058027,"0.222222222222222","9"
"7","-","ENSG00000284707.2","ENST00000641784.1",14,97855352,97855353,3,566,97854680,97854681,2,565,0.995598591549296,"0.222222222222222","9"
"7","-","ENSG00000284707.2","ENST00000641784.1",15,97854579,97854580,0,656,97853386,97853387,0,655,1,"0.222222222222222","9"
"7","-","ENSG00000284707.2","ENST00000641784.1",16,97853304,97853305,2,454,97853215,97853216,3,441,0.994444444444444,"0.222222222222222","9"
"7","-","ENSG00000284707.2","ENST00000641784.1",17,97853059,97853060,4,315,97852468,97852469,0,315,0.993690851735016,"0.222222222222222","9"
"7","+","ENSG00000272752.6","ENST00000470714.5",3,100338889,100338890,0,25,100345864,100345865,0,24,1,"0.181818181818182","22"
"7","+","ENSG00000272752.6","ENST00000310771.8",3,100338889,100338890,0,25,100345864,100345865,0,24,1,"0.181818181818182","22"
"7","+","ENSG00000272752.6","ENST00000310771.8",5,100349887,100349888,0,22,100351251,100351252,1,22,0.977777777777778,"0.181818181818182","22"
"7","+","ENSG00000272752.6","ENST00000310771.8",10,100353123,100353124,0,39,100353209,100353210,0,39,1,"0.181818181818182","22"
"7","+","ENSG00000272752.6","ENST00000310771.8",11,100353270,100353271,0,37,100353372,100353373,1,29,0.985074626865672,"0.181818181818182","22"
"7","+","ENSG00000272752.6","ENST00000310771.8",12,100354012,100354013,1,39,100355142,100355143,2,48,0.966666666666667,"0.181818181818182","22"
"7","+","ENSG00000272752.6","ENST00000310771.8",15,100358366,100358367,2,27,100358689,100358690,0,19,0.958333333333333,"0.181818181818182","22"
"7","+","ENSG00000272752.6","ENST00000310771.8",16,100359079,100359080,0,50,100359336,100359337,0,50,1,"0.181818181818182","22"
"7","+","ENSG00000272752.6","ENST00000310771.8",17,100359537,100359538,1,28,100367348,100367349,1,24,0.962962962962963,"0.181818181818182","22"
"7","+","ENSG00000272752.6","ENST00000483329.6",3,100338889,100338890,0,25,100345864,100345865,0,24,1,"0.181818181818182","22"
"7","+","ENSG00000272752.6","ENST00000483329.6",5,100349887,100349888,0,22,100351251,100351252,1,22,0.977777777777778,"0.181818181818182","22"
"7","+","ENSG00000272752.6","ENST00000472646.1",2,100354012,100354013,1,39,100355142,100355143,2,48,0.966666666666667,"0.181818181818182","22"
"7","-","ENSG00000274272.1","ENST00000485071.2",1,100578649,100578650,0,39,100578511,100578512,1,38,0.987179487179487,"0.0769230769230769","13"
"7","-","ENSG00000274272.1","ENST00000485071.2",2,100578398,100578399,2,40,100578258,100578259,0,40,0.975609756097561,"0.0769230769230769","13"
"7","-","ENSG00000274272.1","ENST00000485071.2",3,100578158,100578159,10,50,100577912,100577913,0,49,0.908256880733945,"0.0769230769230769","13"
"7","-","ENSG00000274272.1","ENST00000485071.2",4,100577821,100577822,0,43,100577740,100577741,0,42,1,"0.0769230769230769","13"
"7","-","ENSG00000274272.1","ENST00000485071.2",5,100577663,100577664,0,34,100577558,100577559,2,32,0.970588235294118,"0.0769230769230769","13"
"7","-","ENSG00000274272.1","ENST00000485071.2",6,100577496,100577497,3,56,100577389,100577390,1,57,0.965811965811966,"0.0769230769230769","13"
"7","-","ENSG00000274272.1","ENST00000485071.2",7,100577272,100577273,2,119,100577154,100577155,3,119,0.979423868312757,"0.0769230769230769","13"
"7","-","ENSG00000274272.1","ENST00000485071.2",8,100577085,100577086,0,90,100577005,100577006,0,88,1,"0.0769230769230769","13"
"7","-","ENSG00000274272.1","ENST00000485071.2",9,100576693,100576694,2,33,100576323,100576324,3,32,0.928571428571429,"0.0769230769230769","13"
"7","-","ENSG00000274272.1","ENST00000485071.2",10,100576237,100576238,0,38,100576008,100576009,0,38,1,"0.0769230769230769","13"
"7","-","ENSG00000274272.1","ENST00000485071.2",11,100575870,100575871,0,37,100575782,100575783,0,38,1,"0.0769230769230769","13"
"7","-","ENSG00000274272.1","ENST00000485071.2",13,100573105,100573106,1,10,100573013,100573014,1,10,0.909090909090909,"0.0769230769230769","13"
"7","-","ENSG00000274272.1","ENST00000485071.2",14,100572859,100572860,2,20,100572751,100572752,0,20,0.952380952380952,"0.0769230769230769","13"
"7","+","ENSG00000230257.5","ENST00000420058.1",1,102973771,102973772,0,101,102978380,102978381,2,40,0.986013986013986,"0.25","4"
