"chr","strand","gene_ID","transcript_ID","intron_ID","sj5start","sj5end","sj5_cov_nonsplit","sj5_cov_split","sj3start","sj3end","sj3_cov_nonsplit","sj3_cov_split","score","TC","exon"
"11","-","ENSMUSG00000085156","ENSMUST00000134527",1,6528547,6528548,37,242,6528374,6528375,116,247,0.761682242990654,"0.375","8"
"11","-","ENSMUSG00000087060","ENSMUST00000130392",2,16950881,16950882,4,14,16936564,16936565,1,12,0.838709677419355,"0.25","8"
"11","+","ENSMUSG00000087654","ENSMUST00000132394",1,58889909,58889910,15,0,58891176,58891177,21,0,0,"0.333333333333333","3"
"11","+","ENSMUSG00000087654","ENSMUST00000132394",2,58891344,58891345,31,0,58891470,58891471,31,0,0,"0.333333333333333","3"
"11","+","ENSMUSG00000086841","ENSMUST00000131787",3,62603646,62603647,88,1337,62604402,62604403,37,1315,0.954987396471012,"0.2","5"
"11","+","ENSMUSG00000085148","ENSMUST00000149940",1,75461755,75461756,6,15,75463692,75463693,1,11,0.787878787878788,"0.333333333333333","3"
"11","+","ENSMUSG00000085148","ENSMUST00000149940",2,75463857,75463858,6,4,75465306,75465307,14,6,0.333333333333333,"0.333333333333333","3"
"11","-","ENSMUSG00000085175","ENSMUST00000152784",1,82780855,82780856,2,20,82780298,82780299,5,17,0.840909090909091,"0.5","4"
"11","-","ENSMUSG00000085175","ENSMUST00000136051",1,82780855,82780856,2,20,82780298,82780299,5,17,0.840909090909091,"0.5","4"
"11","+","ENSMUSG00000087107","ENSMUST00000145461",2,83224631,83224632,11,1448,83225533,83225534,26,1511,0.987650200267023,"0.428571428571429","7"
"11","+","ENSMUSG00000087107","ENSMUST00000143673",2,83224310,83224311,9,30,83224451,83224452,7,221,0.940074906367041,"0.428571428571429","7"
"11","+","ENSMUSG00000087107","ENSMUST00000143673",3,83224631,83224632,11,1448,83225533,83225534,26,1511,0.987650200267023,"0.428571428571429","7"
"11","+","ENSMUSG00000087107","ENSMUST00000142709",1,83224310,83224311,9,30,83224451,83224452,7,221,0.940074906367041,"0.428571428571429","7"
"11","+","ENSMUSG00000085208","ENSMUST00000128960",1,86201552,86201553,9,151,86206952,86206953,5,151,0.955696202531646,"0.222222222222222","9"
"11","+","ENSMUSG00000085208","ENSMUST00000143819",1,86201552,86201553,9,151,86206952,86206953,5,151,0.955696202531646,"0.222222222222222","9"
"11","-","ENSMUSG00000085310","ENSMUST00000129441",2,87123732,87123733,42,1,87122163,87122164,435,1,0.00417536534446764,"0.333333333333333","3"
"11","+","ENSMUSG00000109967","ENSMUST00000210131",4,90257601,90257602,0,46,90259826,90259827,0,46,1,"0.142857142857143","7"
"11","+","ENSMUSG00000109967","ENSMUST00000210131",5,90259987,90259988,0,53,90264502,90264503,0,53,1,"0.142857142857143","7"
"11","+","ENSMUSG00000109967","ENSMUST00000210131",6,90264577,90264578,0,17,90266044,90266045,0,17,1,"0.142857142857143","7"
"11","+","ENSMUSG00000109967","ENSMUST00000210131",7,90266146,90266147,1,26,90267511,90267512,0,26,0.981132075471698,"0.142857142857143","7"
"11","+","ENSMUSG00000086015","ENSMUST00000146868",1,95859082,95859083,3,44,95859993,95859994,2,41,0.944444444444444,"0.5","2"
"11","+","ENSMUSG00000078700","ENSMUST00000131501",3,96939434,96939435,27,0,96939533,96939534,32,0,0,"0.166666666666667","12"
"11","+","ENSMUSG00000078700","ENSMUST00000131501",6,96945093,96945094,3,121,96952580,96952581,1,118,0.983539094650206,"0.166666666666667","12"
"11","+","ENSMUSG00000084936","ENSMUST00000132296",1,97161403,97161404,259,0,97161623,97161624,503,0,0,"0.5","2"
"11","-","ENSMUSG00000075576","ENSMUST00000153181",2,98801965,98801966,12,1,98799233,98799234,101,3,0.0341880341880342,"0.428571428571429","7"
"11","-","ENSMUSG00000075576","ENSMUST00000139017",2,98801965,98801966,12,1,98799233,98799234,101,3,0.0341880341880342,"0.428571428571429","7"
"11","+","ENSMUSG00000020812","ENSMUST00000139934",1,116671756,116671757,25,228,116672163,116672164,18,201,0.908898305084746,"0.285714285714286","14"
"11","+","ENSMUSG00000020812","ENSMUST00000139934",3,116672738,116672739,0,221,116673937,116673938,8,215,0.981981981981982,"0.285714285714286","14"
"11","+","ENSMUSG00000020812","ENSMUST00000106378",1,116671756,116671757,25,228,116672163,116672164,18,201,0.908898305084746,"0.285714285714286","14"
"11","+","ENSMUSG00000020812","ENSMUST00000106378",3,116672738,116672739,0,221,116673937,116673938,8,215,0.981981981981982,"0.285714285714286","14"
"11","-","ENSMUSG00000090758","ENSMUST00000163273",2,120709119,120709120,28,2,120689276,120689277,23,2,0.0727272727272727,"0.333333333333333","3"
"12","+","ENSMUSG00000079179","ENSMUST00000178074",2,3237412,3237413,0,72,3237590,3237591,1,72,0.993103448275862,"0.266666666666667","15"
"12","+","ENSMUSG00000079179","ENSMUST00000178074",3,3237660,3237661,1,74,3238028,3238029,0,63,0.992753623188406,"0.266666666666667","15"
"12","+","ENSMUSG00000079179","ENSMUST00000177896",1,3237412,3237413,0,72,3237590,3237591,1,72,0.993103448275862,"0.266666666666667","15"
"12","+","ENSMUSG00000079179","ENSMUST00000177896",2,3237660,3237661,1,74,3238028,3238029,0,63,0.992753623188406,"0.266666666666667","15"
"12","+","ENSMUSG00000079179","ENSMUST00000179908",2,3237412,3237413,0,72,3237590,3237591,1,72,0.993103448275862,"0.266666666666667","15"
"12","+","ENSMUSG00000079179","ENSMUST00000179924",2,3237412,3237413,0,72,3237590,3237591,1,72,0.993103448275862,"0.266666666666667","15"
"12","+","ENSMUSG00000079179","ENSMUST00000179924",3,3237660,3237661,1,74,3238028,3238029,0,63,0.992753623188406,"0.266666666666667","15"
"12","-","ENSMUSG00000071456","ENSMUST00000179637",3,3407643,3407644,2,12,3406711,3406712,2,26,0.904761904761905,"0.285714285714286","7"
"12","-","ENSMUSG00000085622","ENSMUST00000127129",1,71015506,71015507,7,16,71014507,71014508,1,15,0.794871794871795,"0.333333333333333","6"
"12","-","ENSMUSG00000085622","ENSMUST00000127129",2,71014455,71014456,1,14,71010479,71010480,2,14,0.903225806451613,"0.333333333333333","6"
"12","-","ENSMUSG00000085622","ENSMUST00000136690",1,71015506,71015507,7,16,71014507,71014508,1,15,0.794871794871795,"0.333333333333333","6"
"12","-","ENSMUSG00000085622","ENSMUST00000136690",2,71014455,71014456,1,14,71010479,71010480,2,14,0.903225806451613,"0.333333333333333","6"
"12","+","ENSMUSG00000073000","ENSMUST00000219367",1,76444665,76444666,3,105,76447974,76447975,1,102,0.981042654028436,"0.333333333333333","6"
"12","+","ENSMUSG00000073000","ENSMUST00000101281",1,76444665,76444666,3,105,76447974,76447975,1,102,0.981042654028436,"0.333333333333333","6"
"12","+","ENSMUSG00000073000","ENSMUST00000101281",3,76449832,76449833,28,1,76450145,76450146,31,1,0.0327868852459016,"0.333333333333333","6"
"12","+","ENSMUSG00000092006","ENSMUST00000163802",1,84918542,84918543,26,0,84919062,84919063,125,0,0,"0.5","2"
"13","+","ENSMUSG00000085788","ENSMUST00000122926",2,21444193,21444194,40,0,21444921,21444922,15,0,0,"0.333333333333333","3"
"13","-","ENSMUSG00000113204","ENSMUST00000221389",4,74611263,74611264,3,7,74610326,74610327,2,37,0.897959183673469,"0.19047619047619","21"
"13","-","ENSMUSG00000113204","ENSMUST00000222254",1,74617201,74617202,3,12,74612948,74612949,0,10,0.88,"0.19047619047619","21"
"13","-","ENSMUSG00000113204","ENSMUST00000222254",3,74611263,74611264,3,7,74610326,74610327,2,37,0.897959183673469,"0.19047619047619","21"
"13","-","ENSMUSG00000113204","ENSMUST00000222254",4,74610199,74610200,0,27,74609182,74609183,0,26,1,"0.19047619047619","21"
"13","-","ENSMUSG00000113204","ENSMUST00000222254",5,74609121,74609122,0,29,74607735,74607736,2,29,0.966666666666667,"0.19047619047619","21"
"13","-","ENSMUSG00000113204","ENSMUST00000220478",1,74617201,74617202,3,12,74612948,74612949,0,10,0.88,"0.19047619047619","21"
"13","-","ENSMUSG00000113204","ENSMUST00000220478",3,74611263,74611264,3,7,74610326,74610327,2,37,0.897959183673469,"0.19047619047619","21"
"13","-","ENSMUSG00000113204","ENSMUST00000220478",4,74610199,74610200,0,27,74609182,74609183,0,26,1,"0.19047619047619","21"
"13","-","ENSMUSG00000113204","ENSMUST00000220478",5,74609121,74609122,0,29,74607735,74607736,2,29,0.966666666666667,"0.19047619047619","21"
"13","-","ENSMUSG00000113204","ENSMUST00000222064",1,74617201,74617202,3,12,74612948,74612949,0,10,0.88,"0.19047619047619","21"
"13","+","ENSMUSG00000050334","ENSMUST00000131907",2,83732832,83732833,2,10,83734660,83734661,0,10,0.909090909090909,"0.285714285714286","7"
"13","+","ENSMUSG00000050334","ENSMUST00000182788",3,83732832,83732833,2,10,83734660,83734661,0,10,0.909090909090909,"0.285714285714286","7"
"14","+","ENSMUSG00000115097","ENSMUST00000228623",1,47276559,47276560,95,6,47276642,47276643,232,1,0.0209580838323353,"0.5","2"
"14","+","ENSMUSG00000097533","ENSMUST00000180857",2,52204995,52204996,54,0,52205692,52205693,110,0,0,"0.25","4"
"14","+","ENSMUSG00000097533","ENSMUST00000180857",3,52205759,52205760,45,0,52212862,52212863,43,0,0,"0.25","4"
"14","+","ENSMUSG00000040840","ENSMUST00000167763",2,54651268,54651269,17,0,54651739,54651740,60,2,0.0253164556962025,"0.166666666666667","6"
"14","-","ENSMUSG00000091509","ENSMUST00000165350",1,105114119,105114120,4,18,105113527,105113528,5,18,0.8,"0.25","4"
"14","+","ENSMUSG00000089726","ENSMUST00000134140",1,115042957,115042958,243,58,115043270,115043271,240,1,0.108856088560886,"0.5","2"
"15","+","ENSMUSG00000097039","ENSMUST00000180432",5,62175548,62175549,1,29,62242173,62242174,122,695,0.854781582054309,"0.166666666666667","18"
"15","+","ENSMUSG00000097039","ENSMUST00000180432",6,62242301,62242302,3,506,62242433,62242434,7,667,0.991546914623838,"0.166666666666667","18"
"15","+","ENSMUSG00000097039","ENSMUST00000180432",7,62242561,62242562,2,725,62244718,62244719,3,434,0.995704467353952,"0.166666666666667","18"
"15","+","ENSMUSG00000097039","ENSMUST00000180432",8,62244857,62244858,13,209,62249157,62249158,16,666,0.967920353982301,"0.166666666666667","18"
"15","+","ENSMUSG00000097039","ENSMUST00000181416",4,62242301,62242302,3,506,62242433,62242434,7,667,0.991546914623838,"0.166666666666667","18"
"15","+","ENSMUSG00000097039","ENSMUST00000181657",3,62175548,62175549,1,29,62242173,62242174,122,695,0.854781582054309,"0.166666666666667","18"
"15","+","ENSMUSG00000097039","ENSMUST00000181657",4,62242301,62242302,3,506,62242433,62242434,7,667,0.991546914623838,"0.166666666666667","18"
"15","+","ENSMUSG00000097039","ENSMUST00000181657",5,62242561,62242562,2,725,62244718,62244719,3,434,0.995704467353952,"0.166666666666667","18"
"15","+","ENSMUSG00000097039","ENSMUST00000181657",6,62244857,62244858,13,209,62249157,62249158,16,666,0.967920353982301,"0.166666666666667","18"
"15","-","ENSMUSG00000116097","ENSMUST00000229702",1,78581484,78581485,2,21,78574672,78574673,0,21,0.954545454545455,"0.5","2"
"15","+","ENSMUSG00000091050","ENSMUST00000163781",1,98567525,98567526,73,0,98567638,98567639,46,0,0,"0.5","2"
"16","+","ENSMUSG00000116743","ENSMUST00000232426",1,17233730,17233731,0,14,17254967,17254968,0,13,1,"0.333333333333333","3"
"16","+","ENSMUSG00000097290","ENSMUST00000211443",1,21794446,21794447,1,90,21795849,21795850,0,90,0.994475138121547,"0.285714285714286","14"
"16","+","ENSMUSG00000097290","ENSMUST00000181780",1,21794446,21794447,1,90,21795849,21795850,0,90,0.994475138121547,"0.285714285714286","14"
"16","+","ENSMUSG00000097290","ENSMUST00000209728",1,21794446,21794447,1,90,21795849,21795850,0,90,0.994475138121547,"0.285714285714286","14"
"16","+","ENSMUSG00000097290","ENSMUST00000180830",1,21794446,21794447,1,90,21795849,21795850,0,90,0.994475138121547,"0.285714285714286","14"
"16","-","ENSMUSG00000116891","ENSMUST00000232318",1,29834568,29834569,0,11,29829798,29829799,2,11,0.916666666666667,"0.5","2"
"16","+","ENSMUSG00000098371","ENSMUST00000122365",1,55966438,55966439,9,2906,55966546,55966547,122,2963,0.978166666666667,"0.5","2"
"16","+","ENSMUSG00000098371","ENSMUST00000122365",2,55966622,55966623,11,2028,55967059,55967060,8,2031,0.99534085335949,"0.5","2"
"16","+","ENSMUSG00000098371","ENSMUST00000122365",3,55967170,55967171,5,255,55969509,55969510,6,253,0.978805394990366,"0.5","2"
"16","+","ENSMUSG00000098371","ENSMUST00000122365",4,55969646,55969647,15,8059,55970111,55970112,10,8059,0.998451341138574,"0.5","2"
"17","+","ENSMUSG00000060149","ENSMUST00000232328",3,16971231,16971232,0,14,16972424,16972425,0,12,1,"0.25","4"
"17","+","ENSMUSG00000116802","ENSMUST00000231355",1,17235025,17235026,4,10,17262477,17262478,2,10,0.769230769230769,"0.25","4"
"17","+","ENSMUSG00000072761","ENSMUST00000186431",1,17294589,17294590,3,32,17316077,17316078,2,21,0.913793103448276,"0.25","4"
"17","+","ENSMUSG00000072761","ENSMUST00000186431",3,17316504,17316505,1,13,17317913,17317914,0,13,0.962962962962963,"0.25","4"
"17","-","ENSMUSG00000073437","ENSMUST00000181014",1,24414311,24414312,3,14,24413928,24413929,4,6,0.740740740740741,"0.315789473684211","19"
"17","-","ENSMUSG00000073437","ENSMUST00000181014",5,24410257,24410258,5,6,24410171,24410172,40,6,0.210526315789474,"0.315789473684211","19"
"17","-","ENSMUSG00000073437","ENSMUST00000181259",4,24410257,24410258,5,6,24410171,24410172,40,6,0.210526315789474,"0.315789473684211","19"
"17","-","ENSMUSG00000073437","ENSMUST00000181760",1,24414311,24414312,3,14,24413928,24413929,4,6,0.740740740740741,"0.315789473684211","19"
"17","-","ENSMUSG00000073437","ENSMUST00000181760",5,24410257,24410258,5,6,24410171,24410172,40,6,0.210526315789474,"0.315789473684211","19"
"17","-","ENSMUSG00000073437","ENSMUST00000180579",1,24414311,24414312,3,14,24413928,24413929,4,6,0.740740740740741,"0.315789473684211","19"
"17","+","ENSMUSG00000099329","ENSMUST00000150388",2,29663306,29663307,1,152,29674138,29674139,2,154,0.990291262135922,"0.142857142857143","7"
"17","+","ENSMUSG00000099329","ENSMUST00000150388",3,29674290,29674291,1,91,29676130,29676131,0,91,0.994535519125683,"0.142857142857143","7"
"17","+","ENSMUSG00000099329","ENSMUST00000150388",4,29676289,29676290,5,180,29678989,29678990,1,180,0.983606557377049,"0.142857142857143","7"
"17","+","ENSMUSG00000099329","ENSMUST00000150388",5,29679082,29679083,0,195,29680588,29680589,2,193,0.994871794871795,"0.142857142857143","7"
"17","+","ENSMUSG00000099329","ENSMUST00000150388",6,29680660,29680661,1,151,29681917,29681918,1,150,0.993399339933993,"0.142857142857143","7"
"17","-","ENSMUSG00000118341","ENSMUST00000235858",2,30530153,30530154,0,63,30527665,30527666,2,64,0.984496124031008,"0.5","2"
"17","-","ENSMUSG00000118341","ENSMUST00000235858",3,30527301,30527302,0,25,30524977,30524978,2,25,0.961538461538462,"0.5","2"
"17","-","ENSMUSG00000118341","ENSMUST00000235858",4,30524712,30524713,0,90,30517323,30517324,0,90,1,"0.5","2"
"17","-","ENSMUSG00000118341","ENSMUST00000235858",5,30517103,30517104,2,51,30513675,30513676,1,51,0.971428571428571,"0.5","2"
"17","-","ENSMUSG00000099474","ENSMUST00000188852",3,30624199,30624200,0,42,30622694,30622695,0,42,1,"0.25","4"
"17","-","ENSMUSG00000092595","ENSMUST00000168978",2,34030565,34030566,4,230,34030421,34030422,4,230,0.982905982905983,"0.111111111111111","9"
"17","-","ENSMUSG00000092595","ENSMUST00000168978",3,34030367,34030368,6,358,34030254,34030255,4,357,0.986206896551724,"0.111111111111111","9"
"17","-","ENSMUSG00000092595","ENSMUST00000168978",4,34030089,34030090,3,254,34029983,34029984,0,254,0.99412915851272,"0.111111111111111","9"
"17","-","ENSMUSG00000092595","ENSMUST00000168978",5,34029845,34029846,0,437,34029706,34029707,12,437,0.986455981941309,"0.111111111111111","9"
"17","-","ENSMUSG00000092595","ENSMUST00000168978",6,34029509,34029510,1,387,34029068,34029069,4,387,0.993581514762516,"0.111111111111111","9"
"17","-","ENSMUSG00000092595","ENSMUST00000168978",7,34027202,34027203,1,53,34027101,34027102,3,56,0.964601769911504,"0.111111111111111","9"
"17","-","ENSMUSG00000092595","ENSMUST00000168978",8,34026850,34026851,0,34,34026705,34026706,5,31,0.928571428571429,"0.111111111111111","9"
"17","-","ENSMUSG00000092595","ENSMUST00000168978",9,34026662,34026663,3,40,34026470,34026471,2,38,0.939759036144578,"0.111111111111111","9"
"17","-","ENSMUSG00000092176","ENSMUST00000168709",2,34626804,34626805,0,53,34626612,34626613,2,54,0.981651376146789,"0.1","10"
"17","-","ENSMUSG00000092176","ENSMUST00000168709",3,34626458,34626459,2,64,34625931,34625932,1,67,0.977611940298508,"0.1","10"
"17","-","ENSMUSG00000092176","ENSMUST00000168709",4,34625835,34625836,1,72,34625744,34625745,0,72,0.993103448275862,"0.1","10"
"17","-","ENSMUSG00000092176","ENSMUST00000168709",5,34625636,34625637,0,59,34623114,34623115,0,59,1,"0.1","10"
"17","-","ENSMUSG00000092176","ENSMUST00000168709",6,34623030,34623031,0,59,34622935,34622936,0,59,1,"0.1","10"
"17","-","ENSMUSG00000092176","ENSMUST00000168709",7,34622850,34622851,0,81,34617718,34617719,1,82,0.99390243902439,"0.1","10"
"17","-","ENSMUSG00000092203","ENSMUST00000174714",1,34952351,34952352,39,159,34952173,34952174,28,155,0.824146981627297,"0.375","8"
"17","-","ENSMUSG00000092203","ENSMUST00000174714",3,34950697,34950698,19,111,34950475,34950476,8,121,0.895752895752896,"0.375","8"
"17","-","ENSMUSG00000092203","ENSMUST00000173070",1,34952351,34952352,39,159,34952173,34952174,28,155,0.824146981627297,"0.375","8"
"17","-","ENSMUSG00000092203","ENSMUST00000172501",1,34952351,34952352,39,159,34952173,34952174,28,155,0.824146981627297,"0.375","8"
"17","-","ENSMUSG00000092203","ENSMUST00000172501",4,34950697,34950698,19,111,34950475,34950476,8,121,0.895752895752896,"0.375","8"
"17","+","ENSMUSG00000097119","ENSMUST00000181149",1,45434227,45434228,0,14,45436082,45436083,0,14,1,"0.333333333333333","3"
"17","-","ENSMUSG00000066057","ENSMUST00000234189",1,94834691,94834692,9,39,94820396,94820397,2,27,0.857142857142857,"0.375","8"
"17","-","ENSMUSG00000066057","ENSMUST00000234189",2,94820335,94820336,0,23,94818944,94818945,0,25,1,"0.375","8"
"17","-","ENSMUSG00000066057","ENSMUST00000182639",1,94834691,94834692,9,39,94820396,94820397,2,27,0.857142857142857,"0.375","8"
"17","-","ENSMUSG00000066057","ENSMUST00000182639",2,94820335,94820336,0,23,94818944,94818945,0,25,1,"0.375","8"
"17","+","ENSMUSG00000095193","ENSMUST00000234295",1,94865012,94865013,4,22,94873985,94873986,0,22,0.916666666666667,"0.25","4"
"18","+","ENSMUSG00000087590","ENSMUST00000146010",2,33795445,33795446,22,167,33795852,33795853,11,169,0.910569105691057,"0.333333333333333","3"
"18","+","ENSMUSG00000117869","ENSMUST00000235679",1,35553469,35553470,20,530,35554426,35554427,27,531,0.957581227436823,"0.25","4"
"18","+","ENSMUSG00000117841","ENSMUST00000235919",1,35799872,35799873,2,171,35799951,35799952,3,170,0.985549132947977,"0.5","2"
"18","+","ENSMUSG00000117841","ENSMUST00000235919",2,35800029,35800030,4,113,35800109,35800110,2,112,0.974025974025974,"0.5","2"
"18","-","ENSMUSG00000097080","ENSMUST00000236219",2,38249713,38249714,2,16,38240953,38240954,4,11,0.818181818181818,"0.25","8"
"19","-","ENSMUSG00000086107","ENSMUST00000156285",1,4000931,4000932,17,2,4000818,4000819,58,2,0.0506329113924051,"0.5","2"
"19","-","ENSMUSG00000117905","ENSMUST00000235329",1,4191018,4191019,0,46,4190835,4190836,1,48,0.989473684210526,"0.0833333333333333","12"
"19","-","ENSMUSG00000117905","ENSMUST00000235329",2,4190663,4190664,1,43,4189963,4189964,0,43,0.988505747126437,"0.0833333333333333","12"
"19","-","ENSMUSG00000117905","ENSMUST00000235329",3,4189863,4189864,0,25,4189513,4189514,0,25,1,"0.0833333333333333","12"
"19","-","ENSMUSG00000117905","ENSMUST00000235329",4,4189405,4189406,0,21,4189319,4189320,1,21,0.976744186046512,"0.0833333333333333","12"
"19","-","ENSMUSG00000117905","ENSMUST00000235329",5,4189212,4189213,1,29,4189058,4189059,3,26,0.932203389830508,"0.0833333333333333","12"
"19","-","ENSMUSG00000117905","ENSMUST00000235329",6,4188943,4188944,4,30,4188311,4188312,4,25,0.873015873015873,"0.0833333333333333","12"
"19","-","ENSMUSG00000117905","ENSMUST00000235329",7,4187941,4187942,2,26,4185506,4185507,7,23,0.844827586206897,"0.0833333333333333","12"
"19","-","ENSMUSG00000117905","ENSMUST00000235329",8,4185351,4185352,3,16,4185073,4185074,4,25,0.854166666666667,"0.0833333333333333","12"
"19","+","ENSMUSG00000108414","ENSMUST00000206155",9,8726102,8726103,12,895,8726238,8726239,69,874,0.956216216216216,"0.25","16"
"19","+","ENSMUSG00000108414","ENSMUST00000205909",8,8726102,8726103,12,895,8726238,8726239,69,874,0.956216216216216,"0.25","16"
"19","+","ENSMUSG00000108414","ENSMUST00000205825",8,8726102,8726103,12,895,8726238,8726239,69,874,0.956216216216216,"0.25","16"
"19","+","ENSMUSG00000108414","ENSMUST00000206029",3,8726102,8726103,12,895,8726238,8726239,69,874,0.956216216216216,"0.25","16"
"19","-","ENSMUSG00000090117","ENSMUST00000160992",1,42562971,42562972,47,0,42562804,42562805,39,0,0,"0.25","4"
"19","+","ENSMUSG00000087367","ENSMUST00000133963",1,45749677,45749678,1,22,45751729,45751730,92,22,0.321167883211679,"0.5","2"
"X","-","ENSMUSG00000103436","ENSMUST00000126170",1,7605243,7605244,1,100,7604337,7604338,1,100,0.99009900990099,"0.0666666666666667","15"
"X","-","ENSMUSG00000103436","ENSMUST00000126170",2,7604159,7604160,2,91,7600753,7600754,0,91,0.989130434782609,"0.0666666666666667","15"
"X","-","ENSMUSG00000103436","ENSMUST00000126170",3,7600620,7600621,2,103,7599735,7599736,5,100,0.966666666666667,"0.0666666666666667","15"
"X","-","ENSMUSG00000103436","ENSMUST00000126170",4,7599628,7599629,4,77,7599500,7599501,6,80,0.940119760479042,"0.0666666666666667","15"
"X","-","ENSMUSG00000103436","ENSMUST00000126170",5,7599157,7599158,2,81,7597732,7597733,4,81,0.964285714285714,"0.0666666666666667","15"
"X","-","ENSMUSG00000103436","ENSMUST00000126170",6,7596730,7596731,0,103,7596613,7596614,6,103,0.971698113207547,"0.0666666666666667","15"
"X","-","ENSMUSG00000103436","ENSMUST00000126170",7,7595902,7595903,0,101,7595821,7595822,2,101,0.990196078431373,"0.0666666666666667","15"
"X","-","ENSMUSG00000103436","ENSMUST00000126170",8,7595704,7595705,0,60,7595587,7595588,3,60,0.975609756097561,"0.0666666666666667","15"
"X","-","ENSMUSG00000103436","ENSMUST00000126170",9,7595485,7595486,4,191,7595403,7595404,2,191,0.984536082474227,"0.0666666666666667","15"
"X","-","ENSMUSG00000103436","ENSMUST00000126170",10,7595295,7595296,0,107,7595055,7595056,1,108,0.99537037037037,"0.0666666666666667","15"
"X","-","ENSMUSG00000103436","ENSMUST00000126170",11,7594959,7594960,0,173,7594743,7594744,1,173,0.997118155619596,"0.0666666666666667","15"
"X","-","ENSMUSG00000103436","ENSMUST00000126170",12,7594683,7594684,2,217,7594604,7594605,3,216,0.988584474885845,"0.0666666666666667","15"
"X","-","ENSMUSG00000103436","ENSMUST00000126170",13,7594529,7594530,0,80,7594167,7594168,4,80,0.975609756097561,"0.0666666666666667","15"
"X","+","ENSMUSG00000087193","ENSMUST00000126286",3,8071064,8071065,233,1,8072346,8072347,73,0,0.00325732899022801,"0.25","4"
"X","-","ENSMUSG00000085587","ENSMUST00000141174",1,10718265,10718266,186,0,10717570,10717571,106,0,0,"0.5","2"
"X","+","ENSMUSG00000087424","ENSMUST00000127521",1,13042109,13042110,8,32,13043556,13043557,2,37,0.873417721518987,"0.4","5"
"X","+","ENSMUSG00000086877","ENSMUST00000136447",1,20962657,20962658,1,10,20967728,20967729,0,13,0.958333333333333,"0.166666666666667","6"
"X","-","ENSMUSG00000085396","ENSMUST00000203933",1,50634944,50634945,2,10,50630995,50630996,1,9,0.863636363636364,"0.217391304347826","46"
"X","-","ENSMUSG00000085396","ENSMUST00000203933",2,50630890,50630891,2,18,50626509,50626510,0,13,0.939393939393939,"0.217391304347826","46"
"X","-","ENSMUSG00000085396","ENSMUST00000203933",9,50600743,50600744,0,16,50598288,50598289,0,16,1,"0.217391304347826","46"
"X","-","ENSMUSG00000085396","ENSMUST00000203933",12,50591924,50591925,0,27,50584847,50584848,1,27,0.981818181818182,"0.217391304347826","46"
"X","-","ENSMUSG00000085396","ENSMUST00000203933",13,50584678,50584679,1,12,50581556,50581557,0,12,0.96,"0.217391304347826","46"
"X","-","ENSMUSG00000085396","ENSMUST00000203933",14,50581402,50581403,1,15,50580949,50580950,0,15,0.967741935483871,"0.217391304347826","46"
"X","-","ENSMUSG00000085396","ENSMUST00000203933",16,50577870,50577871,0,10,50573351,50573352,0,10,1,"0.217391304347826","46"
"X","-","ENSMUSG00000085396","ENSMUST00000203933",17,50573223,50573224,0,11,50570291,50570292,1,16,0.964285714285714,"0.217391304347826","46"
"X","-","ENSMUSG00000085396","ENSMUST00000203933",18,50569276,50569277,1,22,50567693,50567694,0,24,0.978723404255319,"0.217391304347826","46"
"X","-","ENSMUSG00000085396","ENSMUST00000203933",19,50567539,50567540,0,14,50564967,50564968,1,14,0.96551724137931,"0.217391304347826","46"
"X","+","ENSMUSG00000096056","ENSMUST00000113671",1,101296088,101296089,0,41,101296592,101296593,0,41,1,"0.111111111111111","9"
"X","+","ENSMUSG00000096056","ENSMUST00000113671",3,101297000,101297001,0,35,101297186,101297187,0,35,1,"0.111111111111111","9"
"X","-","ENSMUSG00000086370","ENSMUST00000130063",3,103613022,103613023,1,10,103609416,103609417,0,14,0.96,"0.16","25"
"X","-","ENSMUSG00000086370","ENSMUST00000237368",3,103613022,103613023,1,10,103609416,103609417,0,14,0.96,"0.16","25"
"X","-","ENSMUSG00000086370","ENSMUST00000123841",3,103613022,103613023,1,10,103609416,103609417,0,14,0.96,"0.16","25"
"X","-","ENSMUSG00000087174","ENSMUST00000138460",1,105069999,105070000,3,45,105069675,105069676,1,41,0.955555555555556,"0.266666666666667","30"
"X","-","ENSMUSG00000087174","ENSMUST00000138460",2,105069610,105069611,0,13,105068628,105068629,0,15,1,"0.266666666666667","30"
"X","-","ENSMUSG00000087174","ENSMUST00000138460",3,105068463,105068464,2,34,105066877,105066878,1,34,0.957746478873239,"0.266666666666667","30"
"X","-","ENSMUSG00000087174","ENSMUST00000138460",4,105066758,105066759,3,22,105044111,105044112,0,23,0.9375,"0.266666666666667","30"
"X","+","ENSMUSG00000087368","ENSMUST00000134066",7,136760575,136760576,0,22,136761990,136761991,1,20,0.976744186046512,"0.153846153846154","13"
"X","+","ENSMUSG00000087368","ENSMUST00000134066",8,136762088,136762089,2,12,136788520,136788521,0,17,0.935483870967742,"0.153846153846154","13"
"X","+","ENSMUSG00000095562","ENSMUST00000180251",1,170009906,170009907,499,1,170010673,170010674,104,7,0.0130932896890344,"0.266666666666667","15"
