"Gene","Gene_length","Transcript","Exon","A3","A5","AF","AL","MX","RI","SE"
"ENSG00000261186.2",1106,1,1,"0","0","0","0","0","0","0"
"ENSG00000223587.2",13104,1,4,"0","0","0","0","0","0","0"
"ENSG00000224918.1",998,1,2,"0","0","0","0","0","0","0"
"ENSG00000224318.6",87634,2,8,"0","0","0","0","0","0","0"
"ENSG00000287140.1",9937,1,2,"0","0","0","0","0","0","0"
"ENSG00000234661.2",22425,1,3,"0","0","0","0","0","0","0"
"ENSG00000287505.1",27645,1,2,"0","0","0","0","0","0","0"
"ENSG00000224957.6",310499,6,18,"0","0","0","0","1","0","2"
"ENSG00000224239.1",967,1,2,"0","0","0","0","0","0","0"
"ENSG00000235158.1",4799,1,2,"0","0","0","0","0","0","0"
"ENSG00000225044.1",25089,1,2,"0","0","0","0","0","0","0"
"ENSG00000227588.2",33832,1,3,"0","0","0","0","0","0","0"
"ENSG00000286363.1",6231,1,2,"0","0","0","0","0","0","0"
"ENSG00000237990.3",30209,1,4,"0","0","0","0","0","0","0"
"ENSG00000271870.1",493,1,1,"0","0","0","0","0","0","0"
"ENSG00000223727.6",376609,3,12,"0","0","0","0","0","0","0"
"ENSG00000287720.1",128013,1,7,"0","0","0","0","0","0","0"
"ENSG00000286579.1",42342,1,3,"0","0","0","0","0","0","0"
"ENSG00000231249.1",2272,1,2,"0","0","0","0","0","0","0"
"ENSG00000235947.1",2398,1,2,"0","0","0","0","0","0","0"
"ENSG00000235978.6",72999,3,10,"0","0","0","0","0","0","0"
"ENSG00000235831.7",83605,4,11,"0","0","0","1","0","0","0"
"ENSG00000233912.1",30424,1,4,"0","0","0","0","0","0","0"
"ENSG00000268509.2",1126,1,1,"0","0","0","0","0","0","0"
"ENSG00000230944.1",1226,1,2,"0","0","0","0","0","0","0"
"ENSG00000229642.1",161278,1,3,"0","0","0","0","0","0","0"
"ENSG00000226022.1",217401,1,3,"0","0","0","0","0","0","0"
"ENSG00000189229.11",246290,6,26,"1","0","0","0","1","0","0"
"ENSG00000226258.7",174471,4,15,"0","0","0","0","0","0","0"
"ENSG00000237665.1",1390,1,2,"0","0","0","0","0","0","0"
"ENSG00000288030.1",8293,1,2,"0","0","0","0","0","0","0"
"ENSG00000236202.1",40592,1,3,"0","0","0","0","0","0","0"
"ENSG00000270207.2",183592,2,6,"0","0","0","0","0","0","0"
"ENSG00000227110.7",660661,7,24,"0","0","0","1","0","0","2"
"ENSG00000228351.3",46216,2,12,"0","0","0","0","0","0","0"
"ENSG00000231401.2",7083,1,3,"0","0","0","0","0","0","0"
"ENSG00000224884.1",19398,1,2,"0","0","0","0","0","0","0"
"ENSG00000224808.1",1856,1,2,"0","0","0","0","0","0","0"
"ENSG00000287623.1",3275,1,2,"0","0","0","0","0","0","0"
"ENSG00000228723.6",1960,1,3,"0","0","0","0","0","0","0"
"ENSG00000227929.4",2613,1,5,"0","0","0","0","0","0","0"
"ENSG00000235830.2",7765,1,3,"0","0","0","0","0","0","0"
"ENSG00000254485.5",70715,2,7,"0","0","0","0","0","0","0"
"ENSG00000206573.9",48890,7,25,"0","10","0","0","0","1","1"
"ENSG00000287878.1",28217,1,3,"0","0","0","0","0","0","0"
"ENSG00000269886.1",335,1,1,"0","0","0","0","0","0","0"
"ENSG00000230082.1",7383,1,4,"0","0","0","0","0","0","0"
"ENSG00000269982.1",3822,1,1,"0","0","0","0","0","0","0"
"ENSG00000206567.10",7161,1,5,"0","0","0","0","0","0","0"
"ENSG00000287086.1",3340,1,2,"0","0","0","0","0","0","0"
"ENSG00000231177.4",1327,1,1,"0","0","0","0","0","0","0"
"ENSG00000240288.8",9149,2,6,"0","1","0","0","0","0","0"
"ENSG00000236999.1",4120,1,2,"0","0","0","0","0","0","0"
"ENSG00000224771.2",3292,1,3,"0","0","0","0","0","0","0"
"ENSG00000226567.2",4859,1,3,"0","0","0","0","0","0","0"
"ENSG00000230599.2",4254,1,2,"0","0","0","0","0","0","0"
"ENSG00000286962.1",63785,1,4,"0","0","0","0","0","0","0"
"ENSG00000232287.2",13126,1,3,"0","0","0","0","0","0","0"
"ENSG00000287964.1",30575,2,5,"0","0","0","1","0","0","0"
"ENSG00000285906.2",32438,1,4,"0","0","0","0","0","0","0"
"ENSG00000271716.1",3564,1,2,"0","0","0","0","0","0","0"
"ENSG00000272483.1",595,1,1,"0","0","0","0","0","0","0"
"ENSG00000272263.1",509,1,1,"0","0","0","0","0","0","0"
"ENSG00000232746.1",7689,1,3,"0","0","0","0","0","0","0"
"ENSG00000244502.2",3071,1,2,"0","0","0","0","0","0","0"
"ENSG00000224514.3",95942,1,7,"0","0","0","0","0","0","0"
"ENSG00000287059.1",8534,1,2,"0","0","0","0","0","0","0"
"ENSG00000228242.6",21341,6,19,"0","1","0","3","0","0","0"
"ENSG00000255021.1",31472,1,2,"0","0","0","0","0","0","0"
"ENSG00000251576.1",4117,1,3,"0","0","0","0","0","0","0"
"ENSG00000283392.1",39408,1,3,"0","0","0","0","0","0","0"
"ENSG00000235629.1",1238,1,2,"0","0","0","0","0","0","0"
"ENSG00000230172.1",2488,1,2,"0","0","0","0","0","0","0"
"ENSG00000285969.1",1970,1,2,"0","0","0","0","0","0","0"
"ENSG00000260902.1",12083,1,3,"0","0","0","0","0","0","0"
"ENSG00000225733.6",28077,2,8,"0","0","0","0","0","0","0"
"ENSG00000224660.2",10331,2,7,"0","1","0","0","0","0","0"
"ENSG00000249786.7",19769,5,12,"0","0","0","0","0","0","0"
"ENSG00000288077.1",2621,1,2,"0","0","0","0","0","0","0"
"ENSG00000287042.1",15821,1,3,"0","0","0","0","0","0","0"
"ENSG00000286689.1",1250,1,2,"0","0","0","0","0","0","0"
"ENSG00000285654.1",1007,1,2,"0","0","0","0","0","0","0"
"ENSG00000271964.1",548,1,1,"0","0","0","0","0","0","0"
"ENSG00000272498.1",563,1,1,"0","0","0","0","0","0","0"
"ENSG00000272529.1",1314,1,2,"0","0","0","0","0","0","0"
"ENSG00000287377.1",9050,1,3,"0","0","0","0","0","0","0"
"ENSG00000288050.1",3374,1,2,"0","0","0","0","0","0","0"
"ENSG00000233570.2",17132,3,12,"0","0","0","0","1","0","0"
"ENSG00000269391.2",7007,1,3,"0","0","0","0","0","0","0"
"ENSG00000229271.1",9493,1,3,"0","0","0","0","0","0","0"
"ENSG00000226441.2",1450,1,2,"0","0","0","0","0","0","0"
"ENSG00000285731.1",64150,1,5,"0","0","0","0","0","0","0"
"ENSG00000286352.1",2713,1,2,"0","0","0","0","0","0","0"
"ENSG00000226238.1",5521,1,2,"0","0","0","0","0","0","0"
"ENSG00000274840.4",28377,1,5,"0","0","0","0","0","0","0"
"ENSG00000272477.1",955,1,1,"0","0","0","0","0","0","0"
"ENSG00000228956.9",478256,44,106,"1","2","20","41","4","0","3"
"ENSG00000287069.1",313610,2,8,"0","0","0","0","0","0","0"
"ENSG00000231304.2",971723,6,36,"0","0","0","0","1","1","1"
"ENSG00000261734.1",2313,1,1,"0","0","0","0","0","0","0"
"ENSG00000282987.1",219575,1,3,"0","0","0","0","0","0","0"
"ENSG00000225542.2",37170,1,3,"0","0","0","0","0","0","0"
"ENSG00000223351.5",37262,2,7,"0","0","0","0","0","0","0"
"ENSG00000233153.6",7774,1,2,"0","0","0","0","0","0","0"
"ENSG00000223791.1",2881,1,2,"0","0","0","0","0","0","0"
"ENSG00000224074.3",6969,1,2,"0","0","0","0","0","0","0"
"ENSG00000224822.1",4298,1,2,"0","0","0","0","0","0","0"
"ENSG00000228791.8",187624,4,10,"0","0","1","1","0","0","0"
"ENSG00000272554.1",3308,1,2,"0","0","0","0","0","0","0"
"ENSG00000237838.1",486386,1,6,"0","0","0","0","0","0","0"
"ENSG00000230891.7",15223,1,8,"0","0","0","0","0","0","0"
"ENSG00000225386.2",8682,1,4,"0","0","0","0","0","0","0"
"ENSG00000287348.1",18392,1,2,"0","0","0","0","0","0","0"
"ENSG00000272282.1",1095,1,1,"0","0","0","0","0","0","0"
"ENSG00000225548.7",134027,4,21,"0","0","0","0","0","1","1"
"ENSG00000229243.2",3250,2,5,"0","0","0","0","0","0","0"
"ENSG00000235493.2",142494,3,12,"0","0","0","0","0","0","0"
"ENSG00000235904.3",236156,2,7,"0","0","1","0","0","0","0"
"ENSG00000203506.5",116558,3,10,"0","1","0","0","0","0","1"
"ENSG00000235593.1",7345,1,3,"0","0","0","0","0","0","0"
"ENSG00000287774.1",12489,1,4,"0","0","0","0","0","0","0"
"ENSG00000227260.2",8360,1,3,"0","0","0","0","0","0","0"
"ENSG00000227549.2",4590,1,3,"0","0","0","0","0","0","0"
"ENSG00000261468.1",1915,1,1,"0","0","0","0","0","0","0"
"ENSG00000232490.6",17594,7,21,"0","0","0","0","0","0","1"
"ENSG00000261572.1",1890,1,1,"0","0","0","0","0","0","0"
"ENSG00000251224.1",6819,1,2,"0","0","0","0","0","0","0"
"ENSG00000272149.1",3617,1,2,"0","0","0","0","0","0","0"
"ENSG00000271643.2",4895,1,2,"0","0","0","0","0","0","0"
"ENSG00000226320.6",720275,8,35,"0","0","0","0","0","0","0"
"ENSG00000287981.1",4318,1,2,"0","0","0","0","0","0","0"
"ENSG00000236452.1",65567,1,2,"0","0","0","0","0","0","0"
"ENSG00000227498.2",19062,1,3,"0","0","0","0","0","0","0"
"ENSG00000287641.1",1354,1,2,"0","0","0","0","0","0","0"
"ENSG00000230830.1",1764,1,2,"0","0","0","0","0","0","0"
"ENSG00000279727.1",3222,2,4,"0","0","0","0","0","0","0"
"ENSG00000272334.1",555,1,1,"0","0","0","0","0","0","0"
"ENSG00000271993.1",627,1,1,"0","0","0","0","0","0","0"
"ENSG00000271653.1",1209,1,1,"0","0","0","0","0","0","0"
"ENSG00000270194.1",2388,1,1,"0","0","0","0","0","0","0"
"ENSG00000198590.12",59124,4,17,"0","0","0","0","0","0","0"
"ENSG00000235257.9",168147,8,28,"0","0","0","2","0","0","1"
"ENSG00000229589.1",3793,1,2,"0","0","0","0","0","0","0"
"ENSG00000231243.1",1400,1,3,"0","0","0","0","0","0","0"
"ENSG00000284669.1",24671,1,4,"0","0","0","0","0","0","0"
"ENSG00000283849.1",1817,1,1,"0","0","0","0","0","0","0"
"ENSG00000287620.1",1825,1,2,"0","0","0","0","0","0","0"
"ENSG00000287995.1",3516,1,2,"0","0","0","0","0","0","0"
"ENSG00000287958.1",5158,1,4,"0","0","0","0","0","0","0"
"ENSG00000287780.1",91744,1,4,"0","0","0","0","0","0","0"
"ENSG00000286996.1",4226,1,2,"0","0","0","0","0","0","0"
"ENSG00000286781.1",22695,1,3,"0","0","0","0","0","0","0"
"ENSG00000285885.1",7730,1,3,"0","0","0","0","0","0","0"
"ENSG00000280739.3",248588,7,20,"0","0","0","3","0","0","1"
"ENSG00000223797.6",139527,3,9,"0","0","0","1","0","0","0"
"ENSG00000226302.1",2302,1,2,"0","0","0","0","0","0","0"
"ENSG00000231873.2",142767,2,6,"0","0","0","0","0","0","0"
"ENSG00000287415.1",6432,1,4,"0","0","0","0","0","0","0"
"ENSG00000233096.1",1037,1,2,"0","0","0","0","0","0","0"
"ENSG00000233919.1",6260,1,4,"0","0","0","0","0","0","0"
"ENSG00000281160.1",1401,1,1,"0","0","0","0","0","0","0"
"ENSG00000232354.8",26793,4,18,"0","0","0","1","0","0","0"
"ENSG00000230084.6",52425,2,7,"0","0","0","0","0","0","1"
"ENSG00000287629.1",17920,1,3,"0","0","0","0","0","0","0"
"ENSG00000285539.1",40259,1,2,"0","0","0","0","0","0","0"
"ENSG00000230970.4",4235,1,2,"0","0","0","0","0","0","0"
"ENSG00000287417.1",3735,1,3,"0","0","0","0","0","0","0"
"ENSG00000173811.11",14193,3,7,"0","1","0","0","0","0","0"
"ENSG00000225611.1",3023,1,2,"0","0","0","0","0","0","0"
"ENSG00000235288.3",67341,1,2,"0","0","0","0","0","0","0"
"ENSG00000273328.5",98691,2,5,"0","0","0","0","0","0","0"
"ENSG00000206552.4",2533,1,2,"0","0","0","0","0","0","0"
"ENSG00000227245.1",589,1,2,"0","0","0","0","0","0","0"
"ENSG00000285766.1",2207,1,2,"0","0","0","0","0","0","0"
"ENSG00000234617.2",5229,1,3,"0","0","0","0","0","0","0"
"ENSG00000235886.1",1021,1,3,"0","0","0","0","0","0","0"
"ENSG00000271192.1",547,1,1,"0","0","0","0","0","0","0"
"ENSG00000272121.1",1068,1,1,"0","0","0","0","0","0","0"
"ENSG00000261786.1",5066,1,1,"0","0","0","0","0","0","0"
"ENSG00000271937.1",611,1,1,"0","0","0","0","0","0","0"
"ENSG00000283036.3",5395,1,5,"0","0","0","0","0","0","0"
"ENSG00000236869.1",128296,1,3,"0","0","0","0","0","0","0"
"ENSG00000233509.2",7669,1,2,"0","0","0","0","0","0","0"
"ENSG00000272077.1",1952,1,1,"0","0","0","0","0","0","0"
"ENSG00000235845.1",1747,1,2,"0","0","0","0","0","0","0"
"ENSG00000232455.2",25571,1,4,"0","0","0","0","0","0","0"
"ENSG00000230530.2",12831,1,2,"0","0","0","0","0","0","0"
"ENSG00000288720.1",32982,2,6,"0","0","0","0","0","0","0"
"ENSG00000285788.1",24306,1,4,"0","0","0","0","0","0","0"
"ENSG00000288717.1",5325,1,3,"0","0","0","0","0","0","0"
"ENSG00000288703.1",38322,1,3,"0","0","0","0","0","0","0"
"ENSG00000288724.1",9020,1,2,"0","0","0","0","0","0","0"
"ENSG00000223552.1",42104,1,4,"0","0","0","0","0","0","0"
"ENSG00000283646.2",7067,1,5,"0","0","0","0","0","0","0"
"ENSG00000268324.2",2296,2,4,"0","0","0","0","0","0","0"
"ENSG00000288718.1",3955,1,4,"0","0","0","0","0","0","0"
"ENSG00000286570.1",14336,1,5,"0","0","0","0","0","0","0"
"ENSG00000284672.1",70466,1,4,"0","0","0","0","0","0","0"
"ENSG00000227398.4",82415,2,9,"0","0","0","0","0","0","0"
"ENSG00000260236.1",1910,1,1,"0","0","0","0","0","0","0"
"ENSG00000214773.1",2962,1,2,"0","0","0","0","0","0","0"
"ENSG00000244380.1",6304,2,5,"0","0","0","0","0","0","0"
"ENSG00000228350.1",5398,1,3,"0","0","0","0","0","0","0"
"ENSG00000271973.1",278,1,1,"0","0","0","0","0","0","0"
"ENSG00000224424.8",4409,1,3,"0","0","0","0","0","0","0"
"ENSG00000221883.4",1041,1,1,"0","0","0","0","0","0","0"
"ENSG00000235236.1",4067,1,2,"0","0","0","0","0","0","0"
"ENSG00000223343.1",4939,1,2,"0","0","0","0","0","0","0"
"ENSG00000273211.1",478,1,1,"0","0","0","0","0","0","0"
"ENSG00000272434.1",390,1,1,"0","0","0","0","0","0","0"
"ENSG00000225399.4",1231,1,1,"0","0","0","0","0","0","0"
"ENSG00000235908.1",1861,1,2,"0","0","0","0","0","0","0"
"ENSG00000226913.2",5060,1,3,"0","0","0","0","0","0","0"
"ENSG00000235120.1",1286,1,2,"0","0","0","0","0","0","0"
"ENSG00000259970.1",503,1,2,"0","0","0","0","0","0","0"
"ENSG00000230698.1",4455,1,2,"0","0","0","0","0","0","0"
"ENSG00000228008.1",13092,2,4,"0","0","0","1","0","0","0"
"ENSG00000281691.1",1385,1,1,"0","0","0","0","0","0","0"
"ENSG00000235016.1",40063,1,4,"0","0","0","0","0","0","0"
"ENSG00000213600.3",366,1,1,"0","0","0","0","0","0","0"
"ENSG00000230454.1",3055,1,2,"0","0","0","0","0","0","0"
"ENSG00000232352.1",730,1,2,"0","0","0","0","0","0","0"
"ENSG00000281358.1",789,1,1,"0","0","0","0","0","0","0"
"ENSG00000235058.1",4591,1,2,"0","0","0","0","0","0","0"
"ENSG00000271858.5",2863,1,2,"0","0","0","0","0","0","0"
"ENSG00000280382.1",1269,1,4,"0","0","0","0","0","0","0"
"ENSG00000273356.1",2059,2,3,"0","0","0","0","0","0","0"
"ENSG00000288063.1",2584,1,2,"0","0","0","0","0","0","0"
"ENSG00000235455.1",2171,1,3,"0","0","0","0","0","0","0"
"ENSG00000287707.1",5412,1,3,"0","0","0","0","0","0","0"
"ENSG00000272762.5",12819,1,3,"0","0","0","0","0","0","0"
"ENSG00000285685.1",1894,1,3,"0","0","0","0","0","0","0"
"ENSG00000286419.1",3112,1,2,"0","0","0","0","0","0","0"
"ENSG00000243224.1",1839,1,2,"0","0","0","0","0","0","0"
"ENSG00000242797.3",10487,2,5,"0","0","0","0","0","0","0"
"ENSG00000239799.1",1379,1,3,"0","0","0","0","0","0","0"
"ENSG00000286531.1",539,1,2,"0","0","0","0","0","0","0"
"ENSG00000271916.1",255,1,1,"0","0","0","0","0","0","0"
"ENSG00000271976.1",2582,1,1,"0","0","0","0","0","0","0"
"ENSG00000288029.1",24876,1,5,"0","0","0","0","0","0","0"
"ENSG00000286353.1",67687,1,3,"0","0","0","0","0","0","0"
"ENSG00000265992.1",7735,1,4,"0","0","0","0","0","0","0"
"ENSG00000243715.1",26650,1,7,"0","0","0","0","0","0","0"
"ENSG00000239991.1",8822,1,3,"0","0","0","0","0","0","0"
"ENSG00000243572.1",11042,1,3,"0","0","0","0","0","0","0"
"ENSG00000240708.2",73876,3,11,"0","0","0","0","0","0","0"
"ENSG00000242568.1",15453,1,2,"0","0","0","0","0","0","0"
"ENSG00000242775.1",1386,1,2,"0","0","0","0","0","0","0"
"ENSG00000244586.1",609,1,2,"0","0","0","0","0","0","0"
"ENSG00000242317.1",11431,1,4,"0","0","0","0","0","0","0"
"ENSG00000240777.2",2501,1,3,"0","0","0","0","0","0","0"
"ENSG00000281708.1",2176,1,1,"0","0","0","0","0","0","0"
"ENSG00000240198.5",20814,2,5,"0","0","0","0","0","0","0"
"ENSG00000272202.1",1158,1,1,"0","0","0","0","0","0","0"
"ENSG00000286952.1",7104,1,2,"0","0","0","0","0","0","0"
"ENSG00000287502.1",473,1,1,"0","0","0","0","0","0","0"
"ENSG00000272146.6",3396,3,7,"0","0","0","0","0","0","0"
"ENSG00000239801.1",26108,1,2,"0","0","0","0","0","0","0"
"ENSG00000241933.1",3391,1,2,"0","0","0","0","0","0","0"
"ENSG00000244161.1",8089,1,2,"0","0","0","0","0","0","0"
"ENSG00000283148.1",3896,1,3,"0","0","0","0","0","0","0"
"ENSG00000273493.1",153,1,1,"0","0","0","0","0","0","0"
"ENSG00000272182.1",560,1,1,"0","0","0","0","0","0","0"
"ENSG00000272360.1",461,1,1,"0","0","0","0","0","0","0"
"ENSG00000243384.1",1575,1,3,"0","0","0","0","0","0","0"
"ENSG00000244383.2",37411,2,7,"0","0","0","0","0","0","0"
"ENSG00000242428.6",194656,3,10,"0","0","0","0","0","0","1"
"ENSG00000243295.2",704644,3,14,"0","0","0","0","0","0","0"
"ENSG00000243903.1",8680,1,3,"0","0","0","0","0","0","0"
"ENSG00000242545.1",46348,1,2,"0","0","0","0","0","0","0"
"ENSG00000287649.1",2041,1,2,"0","0","0","0","0","0","0"
"ENSG00000241472.7",148157,4,15,"0","0","0","0","0","0","0"
"ENSG00000244342.5",174632,2,13,"0","0","0","0","0","0","0"
"ENSG00000241359.1",126455,1,5,"0","0","0","0","0","0","0"
"ENSG00000240549.2",1174,1,2,"0","0","0","0","0","0","0"
"ENSG00000280620.1",254,1,1,"0","0","0","0","0","0","0"
"ENSG00000239653.1",8126,1,3,"0","0","0","0","0","0","0"
"ENSG00000271843.1",610,1,1,"0","0","0","0","0","0","0"
"ENSG00000243410.1",4282,1,2,"0","0","0","0","0","0","0"
"ENSG00000272181.1",417,1,1,"0","0","0","0","0","0","0"
"ENSG00000241111.1",35167,1,3,"0","0","0","0","0","0","0"
"ENSG00000189196.4",9002,1,4,"0","0","0","0","0","0","0"
"ENSG00000241572.1",1849,1,2,"0","0","0","0","0","0","0"
"ENSG00000241101.1",2586,1,4,"0","0","0","0","0","0","0"
"ENSG00000226017.2",13421,1,4,"0","0","0","0","0","0","0"
"ENSG00000244564.2",10839,1,4,"0","0","0","0","0","0","0"
"ENSG00000241158.7",31435,5,16,"0","1","0","0","1","0","1"
"ENSG00000241684.6",368530,4,20,"0","1","0","0","0","0","0"
"ENSG00000243149.2",18593,1,5,"0","0","0","0","0","0","0"
"ENSG00000270059.1",449,1,1,"0","0","0","0","0","0","0"
"ENSG00000272610.1",81743,1,3,"0","0","0","0","0","0","0"
"ENSG00000240175.1",31481,1,3,"0","0","0","0","0","0","0"
"ENSG00000288039.1",44363,1,3,"0","0","0","0","0","0","0"
"ENSG00000285738.1",2880,1,2,"0","0","0","0","0","0","0"
"ENSG00000287873.1",852,1,1,"0","0","0","0","0","0","0"
"ENSG00000241884.2",10059,1,2,"0","0","0","0","0","0","0"
"ENSG00000241316.8",293044,6,24,"1","0","0","0","0","0","1"
"ENSG00000286967.1",5260,1,2,"0","0","0","0","0","0","0"
"ENSG00000244513.7",42681,2,6,"0","0","0","0","0","0","1"
"ENSG00000240842.2",7066,1,3,"0","0","0","0","0","0","0"
"ENSG00000241667.1",1780,1,2,"0","0","0","0","0","0","0"
"ENSG00000240405.7",518514,11,42,"0","0","0","1","0","0","1"
"ENSG00000288679.1",4063,1,1,"0","0","0","0","0","0","0"
"ENSG00000287669.1",2559,1,2,"0","0","0","0","0","0","0"
"ENSG00000244203.2",16084,1,5,"0","0","0","0","0","0","0"
"ENSG00000274387.1",3249,1,2,"0","0","0","0","0","0","0"
"ENSG00000242094.1",4202,1,2,"0","0","0","0","0","0","0"
"ENSG00000277855.1",46837,1,3,"0","0","0","0","0","0","0"
"ENSG00000270562.1",2466,1,1,"0","0","0","0","0","0","0"
"ENSG00000287131.1",997,1,2,"0","0","0","0","0","0","0"
"ENSG00000241163.8",335911,7,27,"0","1","3","2","0","1","0"
"ENSG00000273461.5",8872,1,5,"0","0","0","0","0","0","0"
"ENSG00000276471.1",4077,1,2,"0","0","0","0","0","0","0"
"ENSG00000243083.7",56540,3,9,"0","0","0","0","0","0","0"
"ENSG00000272774.1",531,1,1,"0","0","0","0","0","0","0"
"ENSG00000242618.2",6970,1,3,"0","0","0","0","0","0","0"
"ENSG00000287882.1",17813,1,3,"0","0","0","0","0","0","0"
"ENSG00000260670.1",2976,1,1,"0","0","0","0","0","0","0"
"ENSG00000244345.1",45746,1,3,"0","0","0","0","0","0","0"
"ENSG00000287595.1",1607,1,2,"0","0","0","0","0","0","0"
"ENSG00000239677.6",5083,2,5,"0","0","0","0","0","0","0"
"ENSG00000242741.2",97206,2,7,"0","0","0","0","0","0","0"
"ENSG00000239454.1",5804,1,2,"0","0","0","0","0","0","0"
"ENSG00000287398.1",26260,1,3,"0","0","0","0","0","0","0"
"ENSG00000272690.6",102797,7,31,"8","0","0","2","0","0","0"
"ENSG00000242516.2",69748,4,12,"0","0","0","1","0","0","0"
"ENSG00000287567.1",4373,1,2,"0","0","0","0","0","0","0"
"ENSG00000244461.1",8089,1,3,"0","0","0","0","0","0","0"
"ENSG00000240573.1",4866,1,3,"0","0","0","0","0","0","0"
"ENSG00000240241.5",27791,2,6,"0","0","0","0","0","0","0"
"ENSG00000288105.1",59113,2,9,"0","0","0","0","0","0","0"
"ENSG00000286329.1",75182,1,4,"0","0","0","0","0","0","0"
"ENSG00000242828.1",27921,1,3,"0","0","0","0","0","0","0"
"ENSG00000242781.2",24526,2,8,"0","0","0","0","0","0","0"
"ENSG00000243694.3",111328,2,7,"0","0","0","0","0","0","1"
"ENSG00000242145.1",721,1,2,"0","0","0","0","0","0","0"
"ENSG00000241593.5",50766,1,5,"0","0","0","0","0","0","0"
"ENSG00000287053.1",8452,1,3,"0","0","0","0","0","0","0"
"ENSG00000242190.1",2050,1,3,"0","0","0","0","0","0","0"
"ENSG00000242009.2",113020,2,13,"0","0","0","0","0","0","0"
"ENSG00000239440.6",477537,3,17,"0","0","0","0","0","0","0"
"ENSG00000288004.1",53283,1,3,"0","0","0","0","0","0","0"
"ENSG00000286567.1",12874,1,2,"0","0","0","0","0","0","0"
"ENSG00000287158.1",97780,1,6,"0","0","0","0","0","0","0"
"ENSG00000242641.6",243519,9,40,"0","0","2","1","0","0","0"
"ENSG00000242339.2",11395,1,4,"0","0","0","0","0","0","0"
"ENSG00000287273.1",6442,1,2,"0","0","0","0","0","0","0"
"ENSG00000241648.1",28063,1,4,"0","0","0","0","0","0","0"
"ENSG00000239519.1",35824,1,2,"0","0","0","0","0","0","0"
"ENSG00000239767.2",8488,2,5,"0","0","0","0","0","0","0"
"ENSG00000241328.1",15053,1,2,"0","0","0","0","0","0","0"
"ENSG00000281392.2",69234,4,10,"0","0","0","1","0","0","1"
"ENSG00000239572.3",152217,1,5,"0","0","0","0","0","0","0"
"ENSG00000285780.2",31588,1,3,"0","0","0","0","0","0","0"
"ENSG00000239589.7",230371,10,35,"0","0","0","1","0","1","2"
"ENSG00000286516.1",2826,1,2,"0","0","0","0","0","0","0"
"ENSG00000286447.1",3569,1,2,"0","0","0","0","0","0","0"
"ENSG00000261292.2",2009,1,1,"0","0","0","0","0","0","0"
"ENSG00000282527.1",21151,1,3,"0","0","0","0","0","0","0"
"ENSG00000279658.1",37705,1,6,"0","0","0","0","0","0","0"
"ENSG00000285614.1",2044,1,3,"0","0","0","0","0","0","0"
"ENSG00000249225.1",48226,1,2,"0","0","0","0","0","0","0"
"ENSG00000251088.1",224247,1,4,"0","0","0","0","0","0","0"
"ENSG00000248839.1",2764,1,2,"0","0","0","0","0","0","0"
"ENSG00000286602.1",5170,1,2,"0","0","0","0","0","0","0"
"ENSG00000239445.6",26521,2,9,"0","0","0","0","0","0","0"
"ENSG00000239462.1",116138,1,4,"0","0","0","0","0","0","0"
"ENSG00000240476.1",2038,1,2,"0","0","0","0","0","0","0"
"ENSG00000243296.1",5161,1,2,"0","0","0","0","0","0","0"
"ENSG00000243089.2",22798,1,3,"0","0","0","0","0","0","0"
"ENSG00000244464.2",39244,2,5,"0","0","0","0","0","0","0"
"ENSG00000273374.1",3359,1,1,"0","0","0","0","0","0","0"
"ENSG00000287378.1",127361,1,4,"0","0","0","0","0","0","0"
"ENSG00000256628.3",2742,1,1,"0","0","0","0","0","0","0"
"ENSG00000286699.1",14099,1,3,"0","0","0","0","0","0","0"
"ENSG00000249474.1",1205,1,2,"0","0","0","0","0","0","0"
"ENSG00000287682.1",47393,1,4,"0","0","0","0","0","0","0"
"ENSG00000214407.3",57067,1,4,"0","0","0","0","0","0","0"
"ENSG00000241280.1",37568,1,1,"0","0","0","0","0","0","0"
"ENSG00000241754.2",52925,2,7,"0","0","0","0","0","0","0"
"ENSG00000287421.1",63958,1,4,"0","0","0","0","0","0","0"
"ENSG00000286854.1",59998,1,8,"0","0","0","0","0","0","0"
"ENSG00000242759.8",790896,27,81,"1","1","5","33","4","0","4"
"ENSG00000288557.1",6932,1,3,"0","0","0","0","0","0","0"
"ENSG00000286956.1",7140,1,2,"0","0","0","0","0","0","0"
"ENSG00000243701.7",127720,9,32,"1","0","0","3","1","2","3"
"ENSG00000239828.7",148727,3,9,"0","0","0","0","0","0","1"
"ENSG00000272597.1",532,1,1,"0","0","0","0","0","0","0"
"ENSG00000273125.2",33020,2,7,"0","0","0","0","0","0","0"
"ENSG00000240423.3",94321,1,4,"0","0","0","0","0","0","0"
"ENSG00000241469.9",42022,9,38,"0","0","0","0","1","1","3"
"ENSG00000279277.2",7460,1,3,"0","0","0","0","0","0","0"
"ENSG00000271856.1",12789,1,3,"0","0","0","0","0","0","0"
"ENSG00000239314.1",8886,1,3,"0","0","0","0","0","0","0"
"ENSG00000261364.1",927,1,1,"0","0","0","0","0","0","0"
"ENSG00000214381.6",38822,1,4,"0","0","0","0","0","0","0"
"ENSG00000228980.4",313283,6,18,"0","0","0","3","1","0","2"
"ENSG00000242029.1",162754,1,3,"0","0","0","0","0","0","0"
"ENSG00000240895.1",2100,1,4,"0","0","0","0","0","0","0"
