"chr","strand","gene_ID","transcript_ID","intron_ID","sj5start","sj5end","sj5_cov_nonsplit","sj5_cov_split","sj3start","sj3end","sj3_cov_nonsplit","sj3_cov_split","score","TC","exon"
"3","+","ENSG00000288700.1","ENST00000684049.1",2,134495364,134495365,0,20,134507108,134507109,0,24,1,"0.357142857142857","14"
"3","+","ENSG00000288700.1","ENST00000684049.1",3,134507286,134507287,0,32,134531844,134531845,0,32,1,"0.357142857142857","14"
"3","+","ENSG00000288700.1","ENST00000684049.1",5,134537268,134537269,1,17,134545585,134545586,1,16,0.942857142857143,"0.357142857142857","14"
"3","+","ENSG00000288700.1","ENST00000684049.1",6,134545819,134545820,0,23,134546148,134546149,0,23,1,"0.357142857142857","14"
"3","+","ENSG00000288700.1","ENST00000684049.1",8,134549176,134549177,1,21,134550062,134550063,0,21,0.976744186046512,"0.357142857142857","14"
"3","+","ENSG00000288700.1","ENST00000684049.1",9,134550260,134550261,0,19,134551925,134551926,0,19,1,"0.357142857142857","14"
"3","+","ENSG00000242086.8","ENST00000457233.5",1,195658165,195658166,0,45,195661755,195661756,0,43,1,"0.292134831460674","89"
"3","+","ENSG00000242086.8","ENST00000457233.5",5,195664250,195664251,0,39,195666065,195666066,0,39,1,"0.292134831460674","89"
"3","+","ENSG00000242086.8","ENST00000452844.5",1,195658165,195658166,0,45,195661755,195661756,0,43,1,"0.292134831460674","89"
"3","+","ENSG00000242086.8","ENST00000453324.5",1,195658165,195658166,0,45,195661755,195661756,0,43,1,"0.292134831460674","89"
"3","+","ENSG00000242086.8","ENST00000453324.5",4,195664250,195664251,0,39,195666065,195666066,0,39,1,"0.292134831460674","89"
"3","+","ENSG00000242086.8","ENST00000445430.5",1,195658165,195658166,0,45,195661755,195661756,0,43,1,"0.292134831460674","89"
"3","+","ENSG00000242086.8","ENST00000445430.5",5,195664250,195664251,0,39,195666065,195666066,0,39,1,"0.292134831460674","89"
"3","+","ENSG00000228109.1","ENST00000415244.1",2,197003970,197003971,34,4,197004096,197004097,13,2,0.113207547169811,"0.25","4"
"4","+","ENSG00000249673.7","ENST00000663849.1",4,2938142,2938143,13,2,2938692,2938693,40,2,0.0701754385964912,"0.285714285714286","14"
"4","+","ENSG00000249673.7","ENST00000671608.1",3,2938142,2938143,13,2,2938692,2938693,40,2,0.0701754385964912,"0.285714285714286","14"
"4","+","ENSG00000288606.1","ENST00000504598.5",1,15681901,15681902,47,67,15686235,15686236,0,96,0.776190476190476,"0.5","2"
"4","-","ENSG00000251022.6","ENST00000504520.6",1,82900333,82900334,2,38,82900223,82900224,7,48,0.905263157894737,"0.333333333333333","6"
"4","-","ENSG00000251022.6","ENST00000504520.6",3,82897988,82897989,0,11,82895774,82895775,0,10,1,"0.333333333333333","6"
"4","-","ENSG00000251022.6","ENST00000504792.6",1,82900333,82900334,2,38,82900223,82900224,7,48,0.905263157894737,"0.333333333333333","6"
"4","+","ENSG00000269893.8","ENST00000654083.1",2,118279431,118279432,0,165,118279623,118279624,0,164,1,"0.333333333333333","6"
"4","+","ENSG00000269893.8","ENST00000602414.6",3,118279431,118279432,0,165,118279623,118279624,0,164,1,"0.333333333333333","6"
"5","+","ENSG00000225138.8","ENST00000658225.1",2,477465,477466,3,7,477805,477806,3,9,0.727272727272727,"0.344827586206897","29"
"5","+","ENSG00000225138.8","ENST00000667998.1",2,477465,477466,3,7,477805,477806,3,9,0.727272727272727,"0.344827586206897","29"
"5","+","ENSG00000225138.8","ENST00000667376.1",1,477465,477466,3,7,477805,477806,3,9,0.727272727272727,"0.344827586206897","29"
"5","+","ENSG00000225138.8","ENST00000607005.6",1,477465,477466,3,7,477805,477806,3,9,0.727272727272727,"0.344827586206897","29"
"5","+","ENSG00000225138.8","ENST00000655313.1",1,477465,477466,3,7,477805,477806,3,9,0.727272727272727,"0.344827586206897","29"
"5","+","ENSG00000248223.1","ENST00000511821.1",1,17354010,17354011,12,0,17354133,17354134,17,0,0,"0.5","2"
"5","-","ENSG00000249199.2","ENST00000653016.1",1,17375457,17375458,0,24,17369389,17369390,0,15,1,"0.333333333333333","3"
"5","+","ENSG00000262211.1","ENST00000576302.1",2,55941119,55941120,155,0,55941197,55941198,120,0,0,"0.333333333333333","3"
"5","+","ENSG00000247993.2","ENST00000514661.1",1,73446755,73446756,36,0,73446959,73446960,18,0,0,"0.5","2"
"5","-","ENSG00000248881.1","ENST00000511329.1",1,75599126,75599127,17,0,75598981,75598982,13,0,0,"0.5","2"
"5","+","ENSG00000224032.7","ENST00000663232.1",2,112161775,112161776,1,33,112162150,112162151,0,36,0.985714285714286,"0.333333333333333","3"
"5","-","ENSG00000249971.1","ENST00000504539.1",1,138349301,138349302,37,0,138347097,138347098,24,0,0,"0.5","2"
"5","+","ENSG00000281398.4","ENST00000648842.1",4,139279129,139279130,3,25,139279934,139279935,1,9,0.894736842105263,"0.4","10"
"5","+","ENSG00000281398.4","ENST00000506188.5",5,139279129,139279130,3,25,139279934,139279935,1,9,0.894736842105263,"0.4","10"
"5","+","ENSG00000281398.4","ENST00000513259.5",5,139279129,139279130,3,25,139279934,139279935,1,9,0.894736842105263,"0.4","10"
"5","-","ENSG00000230551.4","ENST00000499521.2",1,149501014,149501015,0,18,149499293,149499294,1,18,0.972972972972973,"0.5","2"
"5","+","ENSG00000247679.3","ENST00000665249.1",1,177611529,177611530,10,0,177611933,177611934,12,0,0,"0.333333333333333","6"
"5","-","ENSG00000286128.1","ENST00000652461.1",1,180835423,180835424,12,0,180835032,180835033,19,0,0,"0.5","2"
"5","+","ENSG00000248275.2","ENST00000657194.1",1,181261384,181261385,1,29,181263627,181263628,0,30,0.983333333333333,"0.428571428571429","7"
"5","+","ENSG00000248275.2","ENST00000509252.1",1,181261384,181261385,1,29,181263627,181263628,0,30,0.983333333333333,"0.428571428571429","7"
"6","+","ENSG00000272168.8","ENST00000653997.1",8,22191656,22191657,0,10,22194044,22194045,0,10,1,"0.232323232323232","99"
"6","+","ENSG00000272168.8","ENST00000607048.5",11,22191656,22191657,0,10,22194044,22194045,0,10,1,"0.232323232323232","99"
"6","+","ENSG00000272168.8","ENST00000668404.1",9,22191656,22191657,0,10,22194044,22194045,0,10,1,"0.232323232323232","99"
"6","+","ENSG00000272168.8","ENST00000650782.1",10,22191656,22191657,0,10,22194044,22194045,0,10,1,"0.232323232323232","99"
"6","+","ENSG00000272168.8","ENST00000667830.1",8,22191656,22191657,0,10,22194044,22194045,0,10,1,"0.232323232323232","99"
"6","+","ENSG00000272168.8","ENST00000654942.1",9,22191656,22191657,0,10,22194044,22194045,0,10,1,"0.232323232323232","99"
"6","+","ENSG00000272168.8","ENST00000662187.1",9,22191656,22191657,0,10,22194044,22194045,0,10,1,"0.232323232323232","99"
"6","+","ENSG00000272168.8","ENST00000664560.1",9,22191656,22191657,0,10,22194044,22194045,0,10,1,"0.232323232323232","99"
"6","+","ENSG00000272168.8","ENST00000444265.6",8,22191656,22191657,0,10,22194044,22194045,0,10,1,"0.232323232323232","99"
"6","+","ENSG00000272168.8","ENST00000670293.1",9,22191656,22191657,0,10,22194044,22194045,0,10,1,"0.232323232323232","99"
"6","+","ENSG00000272168.8","ENST00000606197.2",3,22191656,22191657,0,10,22194044,22194045,0,10,1,"0.232323232323232","99"
"6","+","ENSG00000272168.8","ENST00000652256.1",2,22191656,22191657,0,10,22194044,22194045,0,10,1,"0.232323232323232","99"
"6","-","ENSG00000269293.3","ENST00000600652.1",2,28125622,28125623,11,0,28123211,28123212,0,50,0.819672131147541,"0.333333333333333","9"
"6","-","ENSG00000231074.9","ENST00000659132.1",2,30296131,30296132,0,14,30294964,30294965,0,13,1,"0.333333333333333","15"
"6","-","ENSG00000231074.9","ENST00000653541.1",3,30296131,30296132,0,14,30294964,30294965,0,13,1,"0.333333333333333","15"
"6","-","ENSG00000231074.9","ENST00000654996.1",3,30296131,30296132,0,14,30294964,30294965,0,13,1,"0.333333333333333","15"
"6","-","ENSG00000231074.9","ENST00000657247.1",3,30296131,30296132,0,14,30294964,30294965,0,13,1,"0.333333333333333","15"
"6","-","ENSG00000231074.9","ENST00000654915.1",1,30326353,30326354,9,18,30326263,30326264,15,0,0.428571428571429,"0.333333333333333","15"
"6","-","ENSG00000231074.9","ENST00000654915.1",3,30296131,30296132,0,14,30294964,30294965,0,13,1,"0.333333333333333","15"
"6","+","ENSG00000288473.1","ENST00000477288.5",1,30908403,30908404,0,24,30909033,30909034,0,25,1,"0.032258064516129","31"
"6","+","ENSG00000288473.1","ENST00000477288.5",2,30909173,30909174,0,29,30909434,30909435,0,29,1,"0.032258064516129","31"
"6","+","ENSG00000288473.1","ENST00000477288.5",3,30909539,30909540,0,13,30909931,30909932,0,13,1,"0.032258064516129","31"
"6","+","ENSG00000288473.1","ENST00000477288.5",5,30910761,30910762,0,21,30910852,30910853,0,21,1,"0.032258064516129","31"
"6","+","ENSG00000288473.1","ENST00000477288.5",6,30910941,30910942,1,10,30911157,30911158,0,10,0.952380952380952,"0.032258064516129","31"
"6","+","ENSG00000288473.1","ENST00000477288.5",8,30911499,30911500,0,20,30911683,30911684,0,22,1,"0.032258064516129","31"
"6","+","ENSG00000288473.1","ENST00000477288.5",9,30911767,30911768,1,22,30912013,30912014,0,23,0.978260869565217,"0.032258064516129","31"
"6","+","ENSG00000288473.1","ENST00000477288.5",10,30912458,30912459,0,22,30913109,30913110,1,22,0.977777777777778,"0.032258064516129","31"
"6","+","ENSG00000288473.1","ENST00000477288.5",11,30913157,30913158,0,16,30913308,30913309,2,16,0.941176470588235,"0.032258064516129","31"
"6","+","ENSG00000288473.1","ENST00000477288.5",12,30913387,30913388,0,13,30913810,30913811,0,13,1,"0.032258064516129","31"
"6","+","ENSG00000288473.1","ENST00000477288.5",14,30915237,30915238,0,10,30915354,30915355,0,10,1,"0.032258064516129","31"
"6","+","ENSG00000288473.1","ENST00000477288.5",15,30915455,30915456,0,10,30915745,30915746,0,10,1,"0.032258064516129","31"
"6","+","ENSG00000288473.1","ENST00000477288.5",16,30915867,30915868,0,17,30915980,30915981,0,17,1,"0.032258064516129","31"
"6","+","ENSG00000288473.1","ENST00000477288.5",17,30916047,30916048,0,15,30916151,30916152,0,15,1,"0.032258064516129","31"
"6","+","ENSG00000288473.1","ENST00000477288.5",18,30916249,30916250,1,19,30916877,30916878,0,19,0.974358974358974,"0.032258064516129","31"
"6","+","ENSG00000288473.1","ENST00000477288.5",20,30917224,30917225,0,11,30917694,30917695,0,11,1,"0.032258064516129","31"
"6","+","ENSG00000288473.1","ENST00000477288.5",22,30918915,30918916,1,11,30919757,30919758,0,10,0.954545454545455,"0.032258064516129","31"
"6","+","ENSG00000288473.1","ENST00000477288.5",24,30920216,30920217,0,13,30920332,30920333,0,13,1,"0.032258064516129","31"
"6","+","ENSG00000288473.1","ENST00000477288.5",25,30920436,30920437,0,20,30920667,30920668,0,20,1,"0.032258064516129","31"
"6","+","ENSG00000288473.1","ENST00000477288.5",26,30920749,30920750,1,18,30921064,30921065,0,18,0.972972972972973,"0.032258064516129","31"
"6","+","ENSG00000288473.1","ENST00000477288.5",27,30921141,30921142,0,10,30921229,30921230,0,10,1,"0.032258064516129","31"
"6","+","ENSG00000288473.1","ENST00000477288.5",28,30921305,30921306,0,14,30921588,30921589,0,13,1,"0.032258064516129","31"
"6","+","ENSG00000288473.1","ENST00000477288.5",31,30922241,30922242,0,12,30922449,30922450,0,12,1,"0.032258064516129","31"
"6","+","ENSG00000288473.1","ENST00000477288.5",32,30922554,30922555,1,16,30922705,30922706,0,16,0.96969696969697,"0.032258064516129","31"
"6","+","ENSG00000288473.1","ENST00000477288.5",33,30922774,30922775,0,19,30922897,30922898,0,19,1,"0.032258064516129","31"
"6","+","ENSG00000288473.1","ENST00000477288.5",34,30922976,30922977,0,15,30923103,30923104,0,15,1,"0.032258064516129","31"
"6","+","ENSG00000288473.1","ENST00000477288.5",36,30923505,30923506,0,12,30924353,30924354,2,12,0.923076923076923,"0.032258064516129","31"
"6","+","ENSG00000288473.1","ENST00000477288.5",39,30925719,30925720,0,12,30925879,30925880,0,12,1,"0.032258064516129","31"
"6","+","ENSG00000227198.1","ENST00000422049.1",1,31658679,31658680,11,0,31660399,31660400,12,0,0,"0.5","2"
"6","+","ENSG00000285565.1","ENST00000649802.1",3,31837435,31837436,2,106,31839542,31839543,0,106,0.990654205607477,"0.25","4"
"6","+","ENSG00000204387.14","ENST00000375638.7",4,31837435,31837436,2,106,31839542,31839543,0,106,0.990654205607477,"0.416666666666667","12"
"6","+","ENSG00000204387.14","ENST00000375642.6",4,31837435,31837436,2,106,31839542,31839543,0,106,0.990654205607477,"0.416666666666667","12"
"6","+","ENSG00000204387.14","ENST00000614363.4",3,31837435,31837436,2,106,31839542,31839543,0,106,0.990654205607477,"0.416666666666667","12"
"6","+","ENSG00000204387.14","ENST00000395789.5",4,31837435,31837436,2,106,31839542,31839543,0,106,0.990654205607477,"0.416666666666667","12"
"6","+","ENSG00000204387.14","ENST00000395788.3",1,31837435,31837436,2,106,31839542,31839543,0,106,0.990654205607477,"0.416666666666667","12"
"6","-","ENSG00000284829.1","ENST00000494022.1",1,32117586,32117587,0,56,32117404,32117405,0,58,1,"0.2","5"
"6","-","ENSG00000284829.1","ENST00000494022.1",3,32117036,32117037,0,39,32116815,32116816,0,39,1,"0.2","5"
"6","-","ENSG00000263756.1","ENST00000580587.1",1,32972543,32972544,85,0,32972331,32972332,218,0,0,"0.5","2"
"6","+","ENSG00000225339.4","ENST00000586413.1",1,34282562,34282563,10,0,34283872,34283873,12,0,0,"0.4","10"
"6","-","ENSG00000283352.1","ENST00000637710.1",1,57961320,57961321,0,19,57961224,57961225,0,18,1,"0.25","4"
"6","-","ENSG00000232295.7","ENST00000432050.5",3,71304347,71304348,15,0,71303045,71303046,13,0,0,"0.333333333333333","24"
"6","-","ENSG00000232295.7","ENST00000450998.5",4,71304347,71304348,15,0,71303045,71303046,13,0,0,"0.333333333333333","24"
"6","-","ENSG00000269966.1","ENST00000602823.1",5,71304347,71304348,15,0,71303045,71303046,13,0,0,"0.5","2"
"6","+","ENSG00000272980.4","ENST00000609590.1",1,166999514,166999515,0,22,167000059,167000060,0,22,1,"0.142857142857143","7"
"6","+","ENSG00000272980.4","ENST00000609590.1",3,167004401,167004402,0,25,167010812,167010813,0,25,1,"0.142857142857143","7"
"6","+","ENSG00000272980.4","ENST00000609590.1",6,167024894,167024895,0,13,167026546,167026547,0,12,1,"0.142857142857143","7"
"7","+","ENSG00000196204.12","ENST00000406089.6",1,4974161,4974162,1,65,4976300,4976301,0,65,0.99236641221374,"0.25","16"
"7","+","ENSG00000196204.12","ENST00000406089.6",2,4976436,4976437,0,22,4983670,4983671,0,18,1,"0.25","16"
"7","+","ENSG00000196204.12","ENST00000406608.2",1,4976436,4976437,0,22,4983670,4983671,0,18,1,"0.25","16"
"7","+","ENSG00000196204.12","ENST00000406608.2",5,4995582,4995583,1,10,4996609,4996610,0,23,0.970588235294118,"0.25","16"
"7","+","ENSG00000196204.12","ENST00000471244.1",1,4995582,4995583,1,10,4996609,4996610,0,23,0.970588235294118,"0.25","16"
"7","-","ENSG00000232581.1","ENST00000434951.1",1,6588694,6588695,40,1,6578641,6578642,79,0,0.00833333333333333,"0.5","2"
"7","+","ENSG00000283549.1","ENST00000469183.5",1,7640821,7640822,3,40,7641503,7641504,0,14,0.947368421052632,"0.5","2"
"7","+","ENSG00000228649.9","ENST00000661147.1",5,22860638,22860639,10,4,22860885,22860886,14,3,0.225806451612903,"0.333333333333333","15"
"7","+","ENSG00000228649.9","ENST00000662021.1",4,22860638,22860639,10,4,22860885,22860886,14,3,0.225806451612903,"0.333333333333333","15"
"7","+","ENSG00000228649.9","ENST00000661582.1",4,22860638,22860639,10,4,22860885,22860886,14,3,0.225806451612903,"0.333333333333333","15"
"7","-","ENSG00000214783.9","ENST00000427076.5",1,44019060,44019061,15,67,44016523,44016524,0,68,0.9,"0.111111111111111","18"
"7","-","ENSG00000214783.9","ENST00000427076.5",2,44016433,44016434,0,23,44014783,44014784,0,19,1,"0.111111111111111","18"
"7","-","ENSG00000214783.9","ENST00000422304.1",1,44019060,44019061,15,67,44016523,44016524,0,68,0.9,"0.111111111111111","18"
"7","-","ENSG00000273432.1","ENST00000454572.1",1,44019060,44019061,15,67,44016523,44016524,0,68,0.9,"0.5","2"
"7","-","ENSG00000232956.9","ENST00000578968.5",1,44986524,44986525,2,277,44986097,44986098,1,279,0.994633273703041,"0.25","8"
"7","-","ENSG00000232956.9","ENST00000578968.5",4,44983821,44983822,9,95,44983322,44983323,8,95,0.917874396135266,"0.25","8"
"7","-","ENSG00000232956.9","ENST00000580528.2",1,44986524,44986525,2,277,44986097,44986098,1,279,0.994633273703041,"0.25","8"
"7","-","ENSG00000232956.9","ENST00000580528.2",2,44983821,44983822,9,95,44983322,44983323,8,95,0.917874396135266,"0.25","8"
"7","-","ENSG00000214293.9","ENST00000659053.1",1,77695895,77695896,0,13,77685328,77685329,0,18,1,"0.333333333333333","9"
"7","-","ENSG00000214293.9","ENST00000664660.1",2,77685201,77685202,0,12,77684251,77684252,0,12,1,"0.333333333333333","9"
"7","-","ENSG00000214293.9","ENST00000654794.1",1,77695895,77695896,0,13,77685328,77685329,0,18,1,"0.333333333333333","9"
"7","-","ENSG00000214293.9","ENST00000654794.1",2,77685201,77685202,0,12,77684251,77684252,0,12,1,"0.333333333333333","9"
"7","-","ENSG00000182165.18","ENST00000661943.1",1,87345042,87345043,2,22,87341684,87341685,0,24,0.958333333333333,"0.333333333333333","15"
"7","-","ENSG00000182165.18","ENST00000416560.6",2,87345042,87345043,2,22,87341684,87341685,0,24,0.958333333333333,"0.333333333333333","15"
"7","-","ENSG00000182165.18","ENST00000359941.10",1,87345042,87345043,2,22,87341684,87341685,0,24,0.958333333333333,"0.333333333333333","15"
"7","-","ENSG00000182165.18","ENST00000610086.1",1,87345042,87345043,2,22,87341684,87341685,0,24,0.958333333333333,"0.333333333333333","15"
"7","+","ENSG00000273299.1","ENST00000480135.1",1,90403549,90403550,0,145,90405518,90405519,0,147,1,"0.333333333333333","3"
"7","-","ENSG00000284707.2","ENST00000641784.1",7,97869777,97869778,1,122,97869179,97869180,2,129,0.988188976377953,"0.222222222222222","9"
"7","-","ENSG00000284707.2","ENST00000641784.1",8,97868907,97868908,0,83,97864496,97864497,0,84,1,"0.222222222222222","9"
"7","-","ENSG00000284707.2","ENST00000641784.1",9,97864258,97864259,0,85,97859398,97859399,0,85,1,"0.222222222222222","9"
"7","-","ENSG00000284707.2","ENST00000641784.1",10,97859212,97859213,1,101,97858955,97858956,0,101,0.995073891625616,"0.222222222222222","9"
"7","-","ENSG00000284707.2","ENST00000641784.1",11,97858853,97858854,1,93,97858405,97858406,0,93,0.994652406417112,"0.222222222222222","9"
"7","-","ENSG00000284707.2","ENST00000641784.1",12,97858277,97858278,0,88,97856816,97856817,1,88,0.994350282485876,"0.222222222222222","9"
"7","-","ENSG00000284707.2","ENST00000641784.1",13,97856689,97856690,1,88,97855459,97855460,0,88,0.994350282485876,"0.222222222222222","9"
"7","-","ENSG00000284707.2","ENST00000641784.1",14,97855352,97855353,1,57,97854680,97854681,0,56,0.991228070175439,"0.222222222222222","9"
"7","-","ENSG00000284707.2","ENST00000641784.1",15,97854579,97854580,0,70,97853386,97853387,1,70,0.99290780141844,"0.222222222222222","9"
"7","-","ENSG00000284707.2","ENST00000641784.1",16,97853304,97853305,0,66,97853215,97853216,2,65,0.984962406015038,"0.222222222222222","9"
"7","-","ENSG00000284707.2","ENST00000641784.1",17,97853059,97853060,0,78,97852468,97852469,0,78,1,"0.222222222222222","9"
"7","+","ENSG00000272752.6","ENST00000470714.5",1,100336337,100336338,0,11,100338178,100338179,0,44,1,"0.181818181818182","22"
"7","+","ENSG00000272752.6","ENST00000470714.5",3,100338889,100338890,1,25,100345864,100345865,0,21,0.978723404255319,"0.181818181818182","22"
"7","+","ENSG00000272752.6","ENST00000310771.8",1,100336337,100336338,0,11,100338178,100338179,0,44,1,"0.181818181818182","22"
"7","+","ENSG00000272752.6","ENST00000310771.8",3,100338889,100338890,1,25,100345864,100345865,0,21,0.978723404255319,"0.181818181818182","22"
"7","+","ENSG00000272752.6","ENST00000310771.8",5,100349887,100349888,1,19,100351251,100351252,1,17,0.947368421052632,"0.181818181818182","22"
"7","+","ENSG00000272752.6","ENST00000310771.8",10,100353123,100353124,0,27,100353209,100353210,0,22,1,"0.181818181818182","22"
"7","+","ENSG00000272752.6","ENST00000310771.8",11,100353270,100353271,0,33,100353372,100353373,0,29,1,"0.181818181818182","22"
"7","+","ENSG00000272752.6","ENST00000310771.8",12,100354012,100354013,1,26,100355142,100355143,1,37,0.969230769230769,"0.181818181818182","22"
"7","+","ENSG00000272752.6","ENST00000310771.8",15,100358366,100358367,1,12,100358689,100358690,1,12,0.923076923076923,"0.181818181818182","22"
"7","+","ENSG00000272752.6","ENST00000310771.8",16,100359079,100359080,2,40,100359336,100359337,0,39,0.975308641975309,"0.181818181818182","22"
"7","+","ENSG00000272752.6","ENST00000310771.8",17,100359537,100359538,0,20,100367348,100367349,0,17,1,"0.181818181818182","22"
"7","+","ENSG00000272752.6","ENST00000483329.6",1,100336337,100336338,0,11,100338178,100338179,0,44,1,"0.181818181818182","22"
"7","+","ENSG00000272752.6","ENST00000483329.6",3,100338889,100338890,1,25,100345864,100345865,0,21,0.978723404255319,"0.181818181818182","22"
"7","+","ENSG00000272752.6","ENST00000483329.6",5,100349887,100349888,1,19,100351251,100351252,1,17,0.947368421052632,"0.181818181818182","22"
"7","+","ENSG00000272752.6","ENST00000472646.1",2,100354012,100354013,1,26,100355142,100355143,1,37,0.969230769230769,"0.181818181818182","22"
"7","-","ENSG00000274272.1","ENST00000485071.2",1,100578649,100578650,0,14,100578511,100578512,0,14,1,"0.0769230769230769","13"
"7","-","ENSG00000274272.1","ENST00000485071.2",2,100578398,100578399,2,12,100578258,100578259,3,12,0.827586206896552,"0.0769230769230769","13"
"7","-","ENSG00000274272.1","ENST00000485071.2",3,100578158,100578159,1,11,100577912,100577913,1,11,0.916666666666667,"0.0769230769230769","13"
"7","-","ENSG00000274272.1","ENST00000485071.2",4,100577821,100577822,0,26,100577740,100577741,0,23,1,"0.0769230769230769","13"
"7","-","ENSG00000274272.1","ENST00000485071.2",5,100577663,100577664,0,19,100577558,100577559,0,18,1,"0.0769230769230769","13"
"7","-","ENSG00000274272.1","ENST00000485071.2",7,100577272,100577273,1,11,100577154,100577155,3,13,0.857142857142857,"0.0769230769230769","13"
"7","-","ENSG00000274272.1","ENST00000485071.2",9,100576693,100576694,1,10,100576323,100576324,0,10,0.952380952380952,"0.0769230769230769","13"
"7","-","ENSG00000274272.1","ENST00000485071.2",10,100576237,100576238,0,12,100576008,100576009,0,12,1,"0.0769230769230769","13"
"7","-","ENSG00000227053.1","ENST00000441882.1",2,101015197,101015198,0,13,101014439,101014440,0,12,1,"0.333333333333333","3"
"7","+","ENSG00000228742.11","ENST00000470135.5",1,106775200,106775201,1,11,106775958,106775959,1,9,0.909090909090909,"0.285714285714286","14"
"7","+","ENSG00000273184.1","ENST00000462662.1",2,128479513,128479514,0,14,128480646,128480647,0,14,1,"0.2","5"
"7","+","ENSG00000273184.1","ENST00000462662.1",3,128480696,128480697,0,12,128488100,128488101,0,12,1,"0.2","5"
"7","+","ENSG00000273184.1","ENST00000462662.1",4,128488161,128488162,1,17,128493803,128493804,1,11,0.933333333333333,"0.2","5"
"7","+","ENSG00000240758.2","ENST00000493710.1",1,128456023,128456024,0,33,128457200,128457201,0,31,1,"0.25","4"
"7","-","ENSG00000226380.9","ENST00000432045.6",1,130912950,130912951,1,10,130912152,130912153,6,12,0.758620689655172,"0.5","2"
"7","-","ENSG00000236753.7","ENST00000648242.1",2,131326805,131326806,0,23,131324425,131324426,0,21,1,"0.25","16"
"7","-","ENSG00000236753.7","ENST00000655177.1",2,131326805,131326806,0,23,131324425,131324426,0,21,1,"0.25","16"
"7","-","ENSG00000236753.7","ENST00000656389.1",1,131327614,131327615,2,23,131326935,131326936,1,14,0.925,"0.25","16"
"7","-","ENSG00000236753.7","ENST00000656389.1",2,131326805,131326806,0,23,131324425,131324426,0,21,1,"0.25","16"
"7","-","ENSG00000236753.7","ENST00000669897.1",1,131327614,131327615,2,23,131326935,131326936,1,14,0.925,"0.25","16"
"7","-","ENSG00000236753.7","ENST00000669897.1",2,131326805,131326806,0,23,131324425,131324426,0,21,1,"0.25","16"
"7","-","ENSG00000240449.1","ENST00000488310.1",1,150372492,150372493,44,0,150371155,150371156,26,0,0,"0.333333333333333","3"
"7","-","ENSG00000283128.2","ENST00000636307.1",1,155644213,155644214,3,10,155643604,155643605,0,18,0.903225806451613,"0.277777777777778","18"
"7","-","ENSG00000283128.2","ENST00000635770.1",1,155644213,155644214,3,10,155643604,155643605,0,18,0.903225806451613,"0.277777777777778","18"
"7","-","ENSG00000216895.9","ENST00000460022.6",1,155644213,155644214,3,10,155643604,155643605,0,18,0.903225806451613,"0.666666666666667","3"
"7","-","ENSG00000216895.9","ENST00000469539.1",1,155644213,155644214,3,10,155643604,155643605,0,18,0.903225806451613,"0.666666666666667","3"
"8","-","ENSG00000253982.2","ENST00000665209.1",1,1763022,1763023,0,32,1762928,1762929,0,33,1,"0.5","2"
"8","+","ENSG00000247134.7","ENST00000666221.1",4,33041771,33041772,0,33,33044366,33044367,0,39,1,"0.25","8"
"8","-","ENSG00000253174.2","ENST00000578500.1",1,41543955,41543956,12,0,41542116,41542117,23,0,0,"0.5","4"
"8","-","ENSG00000264578.1","ENST00000581909.1",1,41620956,41620957,76,2,41609874,41609875,106,1,0.0162162162162162,"0.5","2"
"8","-","ENSG00000245910.8","ENST00000520348.5",1,66925436,66925437,30,730,66922725,66922726,1,618,0.977519941986947,"0.375","8"
"8","-","ENSG00000245910.8","ENST00000520944.5",1,66925436,66925437,30,730,66922725,66922726,1,618,0.977519941986947,"0.375","8"
"8","-","ENSG00000245910.8","ENST00000520944.5",3,66922323,66922324,4,81,66922114,66922115,3,87,0.96,"0.375","8"
"8","-","ENSG00000245910.8","ENST00000520619.1",3,66922323,66922324,4,81,66922114,66922115,3,87,0.96,"0.375","8"
"8","+","ENSG00000235531.11","ENST00000522519.5",3,71963048,71963049,0,17,71965408,71965409,1,11,0.96551724137931,"0.28","25"
"8","+","ENSG00000235531.11","ENST00000653074.1",2,71963048,71963049,0,17,71965408,71965409,1,11,0.96551724137931,"0.28","25"
"8","+","ENSG00000235531.11","ENST00000656742.1",2,71963048,71963049,0,17,71965408,71965409,1,11,0.96551724137931,"0.28","25"
"8","+","ENSG00000235531.11","ENST00000519068.3",1,71963048,71963049,0,17,71965408,71965409,1,11,0.96551724137931,"0.28","25"
"8","-","ENSG00000253738.2","ENST00000522817.2",1,91069930,91069931,0,38,91069822,91069823,0,38,1,"0.444444444444444","9"
"8","-","ENSG00000253738.2","ENST00000657110.1",1,91069930,91069931,0,38,91069822,91069823,0,38,1,"0.444444444444444","9"
"8","-","ENSG00000253738.2","ENST00000659792.1",1,91069930,91069931,0,38,91069822,91069823,0,38,1,"0.444444444444444","9"
"8","-","ENSG00000253738.2","ENST00000524003.1",1,91069930,91069931,0,38,91069822,91069823,0,38,1,"0.444444444444444","9"
"8","-","ENSG00000251003.9","ENST00000524045.6",3,105798324,105798325,0,11,105787596,105787597,0,12,1,"0.1875","16"
"8","+","ENSG00000253227.2","ENST00000660335.1",1,124271810,124271811,4,90,124275730,124275731,3,36,0.947368421052632,"0.333333333333333","6"
"8","+","ENSG00000253227.2","ENST00000660335.1",3,124276394,124276395,0,17,124277282,124277283,0,16,1,"0.333333333333333","6"
